Date,Equity,Holding
2008-04-16,10058.13498434933,BIL
2008-04-17,10058.13498434933,BIL
2008-04-18,10051.556391334776,BIL
2008-04-21,10055.942120011145,BIL
2008-04-22,10058.13498434933,BIL
2008-04-23,10058.13498434933,BIL
2008-04-24,10060.331986167399,BIL
2008-04-25,10060.331986167399,BIL
2008-04-28,10053.750290042932,BIL
2008-04-29,10064.718749213738,BIL
2008-04-30,10053.750290042932,BIL
2008-05-01,10061.21947560238,BIL
2008-05-02,10054.626401408234,BIL
2008-05-05,10056.823403226303,BIL
2008-05-06,10052.433537070048,BIL
2008-05-07,10059.022473784313,BIL
2008-05-08,10054.626401408234,BIL
2008-05-09,10059.022473784313,BIL
2008-05-12,10059.022473784313,BIL
2008-05-13,10054.626401408234,BIL
2008-05-14,10054.626401408234,BIL
2008-05-15,10054.626401408234,BIL
2008-05-16,10056.823403226303,BIL
2008-05-19,10056.823403226303,BIL
2008-05-20,10052.433537070048,BIL
2008-05-21,10052.433537070048,BIL
2008-05-22,10059.022473784313,BIL
2008-05-23,10059.022473784313,BIL
2008-05-27,10059.022473784313,BIL
2008-05-28,10063.408202460681,BIL
2008-05-29,10059.022473784313,BIL
2008-05-30,10063.408202460681,BIL
2008-06-02,10071.546625391267,BIL
2008-06-03,10071.546625391267,BIL
2008-06-04,10069.344451723344,BIL
2008-06-05,10062.751377529197,BIL
2008-06-06,10064.947344977296,BIL
2008-06-09,10069.344451723344,BIL
2008-06-10,10075.934422807579,BIL
2008-06-11,10082.531634481607,BIL
2008-06-12,10075.934422807579,BIL
2008-06-13,10082.531634481607,BIL
2008-06-16,10082.531634481607,BIL
2008-06-17,10080.330495183656,BIL
2008-06-18,10084.724498819793,BIL
2008-06-19,10082.531634481607,BIL
2008-06-20,10086.924603747773,BIL
2008-06-23,10086.924603747773,BIL
2008-06-24,10086.924603747773,BIL
2008-06-25,10089.129880525608,BIL
2008-06-26,10089.129880525608,BIL
2008-06-27,10093.515609201979,BIL
2008-06-30,10086.924603747773,BIL
2008-07-01,10090.44663349849,BIL
2008-07-02,10090.44663349849,BIL
2008-07-03,10090.44663349849,BIL
2008-07-07,10088.245494200539,BIL
2008-07-08,10083.844249974607,BIL
2008-07-09,10086.042286162647,BIL
2008-07-10,10094.850980834335,BIL
2008-07-11,10101.447158138395,BIL
2008-07-14,10101.447158138395,BIL
2008-07-15,10103.646228696405,BIL
2008-07-16,10105.848402364327,BIL
2008-07-17,10090.44663349849,BIL
2008-07-18,10103.646228696405,BIL
2008-07-21,10094.850980834335,BIL
2008-07-22,10099.246018840444,BIL
2008-07-23,10103.646228696405,BIL
2008-07-24,10101.447158138395,BIL
2008-07-25,10103.646228696405,BIL
2008-07-28,10103.646228696405,BIL
2008-07-29,10103.646228696405,BIL
2008-07-30,10105.848402364327,BIL
2008-07-31,10105.848402364327,BIL
2008-08-01,10102.765979851218,BIL
2008-08-04,10104.966084779198,BIL
2008-08-05,10107.169292817092,BIL
2008-08-06,10102.765979851218,BIL
2008-08-07,10109.372500854986,BIL
2008-08-08,10107.169292817092,BIL
2008-08-11,10109.372500854986,BIL
2008-08-12,10102.765979851218,BIL
2008-08-13,10111.572605782967,BIL
2008-08-14,10109.372500854986,BIL
2008-08-15,10111.572605782967,BIL
2008-08-18,10104.966084779198,BIL
2008-08-19,10113.782020040686,BIL
2008-08-20,10113.782020040686,BIL
2008-08-21,10115.989365558462,BIL
2008-08-22,10118.182229896647,BIL
2008-08-25,10115.989365558462,BIL
2008-08-26,10118.182229896647,BIL
2008-08-27,10118.182229896647,BIL
2008-08-28,10118.182229896647,BIL
2008-08-29,10113.782020040686,BIL
2008-09-02,10121.057778415587,BIL
2008-09-03,10121.057778415587,BIL
2008-09-04,10121.057778415587,BIL
2008-09-05,10123.265123933365,BIL
2008-09-08,10123.265123933365,BIL
2008-09-09,10121.057778415587,BIL
2008-09-10,10125.473503821111,BIL
2008-09-11,10123.265123933365,BIL
2008-09-12,10127.680849338889,BIL
2008-09-15,10138.711370707946,BIL
2008-09-16,10143.12502737353,BIL
2008-09-17,10187.256422179502,BIL
2008-09-18,10158.570239778142,BIL
2008-09-19,10123.265123933365,BIL
2008-09-22,10127.680849338889,BIL
2008-09-23,10160.773447816035,BIL
2008-09-24,10129.885091746753,BIL
2008-09-25,10140.92802555546,BIL
2008-09-26,10158.570239778142,BIL
2008-09-29,10202.698531474201,BIL
2008-09-30,10165.186070111647,BIL
2008-10-01,10143.32566817771,TLT
2008-10-02,10224.87288770416,TLT
2008-10-03,10314.880820740509,TLT
2008-10-06,10502.329156006423,TLT
2008-10-07,10470.562912798172,TLT
2008-10-08,10320.183690647696,TLT
2008-10-09,10233.337625653656,TLT
2008-10-10,10161.322291309478,TLT
2008-10-13,10031.06459639727,TLT
2008-10-14,9966.464962747992,TLT
2008-10-15,10061.779119391193,TLT
2008-10-16,10009.882629325552,TLT
2008-10-17,9941.043248562268,TLT
2008-10-20,10020.481661740603,TLT
2008-10-21,10073.433225720233,TLT
2008-10-22,10277.817073544531,TLT
2008-10-23,10354.069472042984,TLT
2008-10-24,10243.929279929447,TLT
2008-10-27,10251.342968404548,TLT
2008-10-28,10102.014795728466,TLT
2008-10-29,10051.187465115401,TLT
2008-10-30,9960.113055586207,TLT
2008-10-31,9830.913788287651,TLT
2008-11-03,9857.493199597055,TLT
2008-11-04,10042.496687808618,TLT
2008-11-05,10161.58522136306,TLT
2008-11-06,10088.225053454007,TLT
2008-11-07,10022.296013258303,TLT
2008-11-10,10071.205027664113,TLT
2008-11-11,10100.982526972186,TLT
2008-11-12,10165.840395495517,TLT
2008-11-13,9922.353751080116,TLT
2008-11-14,10119.049577796877,TLT
2008-11-17,10163.712808429289,TLT
2008-11-18,10294.4909975292,TLT
2008-11-19,10558.178316494914,TLT
2008-11-20,11103.628724870157,TLT
2008-11-21,10943.085109780961,TLT
2008-11-24,10771.891486041837,TLT
2008-11-25,11088.74835946528,TLT
2008-11-26,11103.628724870157,TLT
2008-11-28,11240.790345908687,TLT
2008-12-01,11671.261173556635,TLT
2008-12-02,11716.067942534624,TLT
2008-12-03,11749.140787131591,TLT
2008-12-04,11980.654723749964,TLT
2008-12-05,11786.488928058994,TLT
2008-12-08,11760.880077432073,TLT
2008-12-09,11993.449758704368,TLT
2008-12-10,11964.644161558643,TLT
2008-12-11,11988.11871772001,TLT
2008-12-12,11988.11871772001,TLT
2008-12-15,12124.670636159799,TLT
2008-12-16,12424.451141639009,TLT
2008-12-17,12761.579788045621,TLT
2008-12-18,13029.353925420708,TLT
2008-12-19,13043.228851666609,TLT
2008-12-22,12942.950548782186,TLT
2008-12-23,12925.872168618156,TLT
2008-12-24,12898.135730925007,TLT
2008-12-26,12940.80552247771,TLT
2008-12-29,12925.288624876788,TLT
2008-12-30,13048.382817308759,TLT
2008-12-31,12775.427884694218,TLT
2009-01-02,12454.309800478926,TLT
2009-01-05,12133.176959985118,TLT
2009-01-06,12011.151927005722,TLT
2009-01-07,12058.247260633765,TLT
2009-01-08,12048.611410761938,TLT
2009-01-09,12066.809926613421,TLT
2009-01-12,12192.055852749192,TLT
2009-01-13,12204.899180978744,TLT
2009-01-14,12406.138599998983,TLT
2009-01-15,12426.46872735629,TLT
2009-01-16,12234.867841167608,TLT
2009-01-20,12232.725497822863,TLT
2009-01-21,11846.302832289124,TLT
2009-01-22,11618.303572917612,TLT
2009-01-23,11527.331115858173,TLT
2009-01-26,11426.710735608121,TLT
2009-01-27,11695.382323013037,TLT
2009-01-28,11403.158373614573,TLT
2009-01-29,11140.909121064367,TLT
2009-01-30,11105.577895114313,TLT
2009-02-02,11312.199331353786,TLT
2009-02-03,11042.796637422332,TLT
2009-02-04,11004.14390732601,TLT
2009-02-05,11013.813294194466,TLT
2009-02-06,10979.457324106423,TLT
2009-02-09,11014.87977068731,TLT
2009-02-10,11254.246059696708,TLT
2009-02-11,11400.221874189621,TLT
2009-02-12,11292.879338334986,TLT
2009-02-13,10992.346933391324,TLT
2009-02-17,11334.740217528964,TLT
2009-02-18,11238.134886515496,TLT
2009-02-19,11047.087360771216,TLT
2009-02-20,11154.4164818272,TLT
2009-02-23,11257.461586933625,TLT
2009-02-24,11245.651198200287,TLT
2009-02-25,11115.780520229193,TLT
2009-02-26,10998.776646385291,TLT
2009-02-27,10935.458796747223,TLT
2009-03-02,11116.498882697013,TLT
2009-03-03,11042.231203659145,TLT
2009-03-04,10991.627229443637,TLT
2009-03-05,11297.323661128437,TLT
2009-03-06,11221.975420059138,TLT
2009-03-09,11156.312663616678,TLT
2009-03-10,10942.130646856862,TLT
2009-03-11,11060.52026940153,TLT
2009-03-12,11113.259879562456,TLT
2009-03-13,11057.286632186433,TLT
2009-03-16,10882.92577448554,TLT
2009-03-17,10823.72693877361,TLT
2009-03-18,11233.81263838978,TLT
2009-03-19,11247.806285603752,TLT
2009-03-20,11185.382532295851,TLT
2009-03-23,11088.502197910013,TLT
2009-03-24,11193.986113411396,TLT
2009-03-25,11043.303046071449,TLT
2009-03-26,11171.38418990235,TLT
2009-03-27,11254.26484041482,TLT
2009-03-30,11297.323661128437,TLT
2009-03-31,11378.044529057915,TLT
2009-04-01,11481.887143944208,TLT
2009-04-02,11341.564325603305,TLT
2009-04-03,11109.488308921409,TLT
2009-04-06,11061.98717763414,TLT
2009-04-07,11090.047582714738,TLT
2009-04-08,11188.28281176444,TLT
2009-04-09,11047.955968983943,TLT
2009-04-13,11149.422152289011,TLT
2009-04-14,11207.706098732864,TLT
2009-04-15,11188.28281176444,TLT
2009-04-16,11099.769958037872,TLT
2009-04-17,10977.795901293355,TLT
2009-04-20,11144.025378791257,TLT
2009-04-21,11033.930796993138,TLT
2009-04-22,10966.998329858254,TLT
2009-04-23,10965.923804486218,TLT
2009-04-24,10855.81983232904,TLT
2009-04-27,10902.226986786229,TLT
2009-04-28,10724.124071001323,TLT
2009-04-29,10629.139918404966,TLT
2009-04-30,10587.040255794976,TLT
2009-05-01,10514.168386556861,TLT
2009-05-04,10548.827531094445,TLT
2009-05-05,10535.831274160259,TLT
2009-05-06,10510.924017502844,TLT
2009-05-07,10254.324407404984,TLT
2009-05-08,10279.236359241928,TLT
2009-05-11,10425.383883157587,TLT
2009-05-12,10463.28806748912,TLT
2009-05-13,10576.96440052736,TLT
2009-05-14,10618.110270953182,TLT
2009-05-15,10614.861206719635,TLT
2009-05-18,10450.296505734463,TLT
2009-05-19,10395.081865222217,TLT
2009-05-20,10504.429913475346,TLT
2009-05-21,10240.2502713991,TLT
2009-05-22,10126.557169862544,TLT
2009-05-26,9973.898773421071,TLT
2009-05-27,9797.42307271267,TLT
2009-05-28,9939.25036072241,TLT
2009-05-29,10195.848629340406,TLT
2009-06-01,9894.429506205837,TLT
2009-06-02,9927.766692672054,QLD
2009-06-03,9901.842363573958,QLD
2009-06-04,10101.535668953096,QLD
2009-06-05,10127.459998051192,QLD
2009-06-08,10049.668801917645,QLD
2009-06-09,10218.235108180681,QLD
2009-06-10,10137.83499002177,QLD
2009-06-11,10127.459998051192,QLD
2009-06-12,10054.845170278943,QLD
2009-06-15,9621.749951638094,QLD
2009-06-16,9453.161390127072,QLD
2009-06-17,9611.373948065333,QLD
2009-06-18,9562.093747807257,QLD
2009-06-19,9777.354599153172,QLD
2009-06-22,9224.939891635382,QLD
2009-06-23,9173.067966589026,QLD
2009-06-24,9471.318637677768,QLD
2009-06-25,9857.739543279362,QLD
2009-06-26,9894.05808478948,QLD
2009-06-29,9922.588301106394,QLD
2009-06-30,9881.095414439342,QLD
2009-07-01,9896.6477863734,QLD
2009-07-02,9471.318637677768,QLD
2009-07-06,9383.147391562736,QLD
2009-07-07,8913.721492185596,QLD
2009-07-08,8994.123633548867,QLD
2009-07-09,9012.281892701745,QLD
2009-07-10,9103.059026035597,QLD
2009-07-13,9440.200742981297,QLD
2009-07-14,9507.639202392249,QLD
2009-07-15,10140.443912047134,QLD
2009-07-16,10384.216770870702,QLD
2009-07-17,10495.74085333917,QLD
2009-07-20,10700.626712714504,QLD
2009-07-21,10866.609387006705,QLD
2009-07-22,11022.217069328328,QLD
2009-07-23,11520.16205739839,QLD
2009-07-24,11509.78807702999,QLD
2009-07-27,11527.930150547969,QLD
2009-07-28,11603.153900345582,QLD
2009-07-29,11509.78807702999,QLD
2009-07-30,11642.043934600357,QLD
2009-07-31,11561.655955667622,QLD
2009-08-03,11911.764389372187,QLD
2009-08-04,11903.995284620425,QLD
2009-08-05,11740.600288707781,QLD
2009-08-06,11535.71544093463,QLD
2009-08-07,11800.254469334255,QLD
2009-08-10,11673.166887307736,QLD
2009-08-11,11463.097578355837,QLD
2009-08-12,11815.808864472676,QLD
2009-08-13,11935.113179316897,QLD
2009-08-14,11662.790883734973,QLD
2009-08-17,10983.312872643013,QLD
2009-08-18,11291.937524100156,QLD
2009-08-19,11450.134908005699,QLD
2009-08-20,11727.641664766368,QLD
2009-08-21,12018.10603386627,QLD
2009-08-24,11999.947774713393,QLD
2009-08-25,12080.349916076664,QLD
2009-08-26,12049.22898657365,QLD
2009-08-27,12098.48996639028,QLD
2009-08-28,12127.022205911557,QLD
2009-08-31,11870.265433092047,QLD
2009-09-01,11429.3869472689,QLD
2009-09-02,11406.048273346001,QLD
2009-09-03,11561.655955667622,QLD
2009-09-04,12049.22898657365,QLD
2009-09-08,12290.414167017658,QLD
2009-09-09,12495.304072801717,QLD
2009-09-10,12728.70800926779,QLD
2009-09-11,12749.453946800224,QLD
2009-09-14,12850.605060502476,QLD
2009-09-15,12936.186605033587,QLD
2009-09-16,13314.834359474697,QLD
2009-09-17,13304.463413912841,QLD
2009-09-18,13369.294974502793,QLD
2009-09-21,13426.34630271699,QLD
2009-09-22,13483.405723748636,QLD
2009-09-23,13343.352436565436,QLD
2009-09-24,13115.127903267203,QLD
2009-09-25,12886.901346764607,QLD
2009-09-28,13322.604475828637,QLD
2009-09-29,13211.09860219943,QLD
2009-09-30,13218.864672144648,QLD
2009-10-01,12448.61256252538,QLD
2009-10-02,12363.034052800813,QLD
2009-10-05,12567.920923778327,QLD
2009-10-06,13003.622029637996,QLD
2009-10-07,13078.826558994166,QLD
2009-10-08,13198.11671140785,QLD
2009-10-09,13332.979467799218,QLD
2009-10-12,13397.82822562625,QLD
2009-10-13,13395.22233840743,QLD
2009-10-14,13763.501170491047,QLD
2009-10-15,13714.220970232971,QLD
2009-10-16,13537.863303970189,QLD
2009-10-19,13786.839844413946,QLD
2009-10-20,13802.40637877854,QLD
2009-10-21,13747.93362452427,QLD
2009-10-22,13869.830675758956,QLD
2009-10-23,13758.307604892669,QLD
2009-10-26,13659.7644016136,QLD
2009-10-27,13255.184225256948,QLD
2009-10-28,12650.909731918975,QLD
2009-10-29,13068.451567023585,QLD
2009-10-30,12370.818331585291,QLD
2009-11-02,12469.359511659997,QLD
2009-11-03,12554.94206779329,QLD
2009-11-04,12596.437989266886,QLD
2009-11-05,13205.90200179451,QLD
2009-11-06,13369.294974502793,QLD
2009-11-09,13942.443480326841,QLD
2009-11-10,13986.532138190902,QLD
2009-11-11,14178.45735042046,QLD
2009-11-12,14030.633946883318,QLD
2009-11-13,14266.623538524585,QLD
2009-11-16,14557.092965635395,QLD
2009-11-17,14634.904393812563,QLD
2009-11-18,14484.477126260965,QLD
2009-11-19,14017.651044489556,QLD
2009-11-20,13895.770178889768,QLD
2009-11-23,14315.906773589204,QLD
2009-11-24,14225.129640255353,QLD
2009-11-25,14344.436989906118,QLD
2009-11-27,13916.52117443311,QLD
2009-11-30,13932.071523162806,QLD
2009-12-01,14227.735527474173,QLD
2009-12-02,14276.997518892986,QLD
2009-12-03,14160.29706806322,QLD
2009-12-04,14300.353390052966,QLD
2009-12-07,14160.29706806322,QLD
2009-12-08,13986.532138190902,QLD
2009-12-09,14266.623538524585,QLD
2009-12-10,14411.860275284353,QLD
2009-12-11,14308.11945999818,QLD
2009-12-14,14570.069798416069,QLD
2009-12-15,14417.05384088273,QLD
2009-12-16,14455.95601436368,QLD
2009-12-17,14108.429189425588,QLD
2009-12-18,14549.324872485815,QLD
2009-12-21,14886.465577829335,QLD
2009-12-22,15062.823244092117,QLD
2009-12-23,15275.494393854111,QLD
2009-12-24,15555.586805789975,QLD
2009-12-28,15711.19651131596,QLD
2009-12-29,15589.29642527473,QLD
2009-12-30,15680.073558608581,QLD
2009-12-31,15425.90547577081,QLD
2010-01-04,15838.269930911942,QLD
2010-01-05,15848.643911280342,QLD
2010-01-06,15674.87594660148,QLD
2010-01-07,15677.469694594125,QLD
2010-01-08,15931.637777431895,QLD
2010-01-11,15814.933280193405,QLD
2010-01-12,15420.728095807333,QLD
2010-01-13,15788.99175385823,QLD
2010-01-14,15809.739714595029,QLD
2010-01-15,15457.028428478188,QLD
2010-01-19,15942.00872299375,QLD
2010-01-20,15495.93161356132,QLD
2010-01-21,15192.50457411128,QLD
2010-01-22,14318.495463570944,QLD
2010-01-25,14401.48326010941,QLD
2010-01-26,14432.60823602115,QLD
2010-01-27,14647.869087367064,QLD
2010-01-28,13916.52117443311,QLD
2010-01-29,13418.575174760867,QLD
2010-02-01,13671.284959770914,GLD
2010-02-02,13742.177281462498,QLD
2010-02-03,13900.566391005346,QLD
2010-02-04,13111.14401968367,QLD
2010-02-05,13271.058851881357,GLD
2010-02-08,13189.921389706811,GLD
2010-02-09,13363.60678351771,GLD
2010-02-10,13326.841219839424,GLD
2010-02-11,13581.66310859002,GLD
2010-02-12,13543.126669403937,QLD
2010-02-16,13884.0838934482,QLD
2010-02-17,14031.99015014728,QLD
2010-02-18,14212.49858399854,QLD
2010-02-19,14194.956052550897,QLD
2010-02-22,14134.787878465904,QLD
2010-02-23,13776.271498689777,QLD
2010-02-24,14047.038061062956,QLD
2010-02-25,14077.125081802667,QLD
2010-02-26,14159.852409573245,QLD
2010-03-01,14558.477319776104,QLD
2010-03-02,14646.228115078124,QLD
2010-03-03,14681.31806746877,QLD
2010-03-04,14774.076683917085,QLD
2010-03-05,15210.31061451935,QLD
2010-03-08,15280.511055181152,QLD
2010-03-09,15488.599176552225,QLD
2010-03-10,15699.190719546912,QLD
2010-03-11,15812.002134359984,QLD
2010-03-12,15834.564221742785,QLD
2010-03-15,15769.386270713354,QLD
2010-03-16,15962.428436966893,QLD
2010-03-17,16020.095145226418,QLD
2010-03-18,16132.909493736704,QLD
2010-03-19,15947.378570253071,QLD
2010-03-22,16233.19304354193,QLD
2010-03-23,16466.3437402222,QLD
2010-03-24,16308.392504258381,QLD
2010-03-25,16238.194997293795,QLD
2010-03-26,16295.861705553318,QLD
2010-03-29,16441.286054408363,QLD
2010-03-30,16546.574491662668,QLD
2010-03-31,16406.172632439993,QLD
2010-04-01,16391.13841211132,QLD
2010-04-05,16681.95875074833,QLD
2010-04-06,16774.716389297573,QLD
2010-04-07,16712.042837790825,QLD
2010-04-08,16759.662610987463,QLD
2010-04-09,16967.753666055753,QLD
2010-04-12,16992.83286564917,QLD
2010-04-13,17168.318809868062,QLD
2010-04-14,17581.979896197736,QLD
2010-04-15,17734.92135521712,QLD
2010-04-16,17316.23582345693,QLD
2010-04-19,17286.153692212574,QLD
2010-04-20,17466.66408186198,QLD
2010-04-21,17662.206736041917,QLD
2010-04-22,17847.727880534832,QLD
2010-04-23,18000.66151636164,QLD
2010-04-26,17912.90876526148,QLD
2010-04-27,17175.844721124042,QLD
2010-04-28,17190.876985654573,QLD
2010-04-29,17770.00837391055,QLD
2010-04-30,17098.123258701617,QLD
2010-05-03,17556.91634298947,QLD
2010-05-04,16496.431738860985,QLD
2010-05-05,16335.97610337448,QLD
2010-05-06,15255.429899789591,QLD
2010-05-07,14520.866343578553,QLD
2010-05-10,15938.03138542503,GLD
2010-05-11,16324.221209034758,QLD
2010-05-12,16932.243694204924,QLD
2010-05-13,16403.755211718817,QLD
2010-05-14,15788.03740475748,QLD
2010-05-17,15885.514816419103,QLD
2010-05-18,15446.814427955693,QLD
2010-05-19,15144.544784178946,GLD
2010-05-20,15041.962219431474,GLD
2010-05-21,14961.455111145975,GLD
2010-05-24,15171.813416729132,GLD
2010-05-25,15239.336594108083,GLD
2010-05-26,15383.471502363365,GLD
2010-05-27,15412.038924278611,GLD
2010-05-28,15436.709978098677,GLD
2010-06-01,15570.457543491519,GLD
2010-06-02,15553.576253803772,GLD
2010-06-03,15317.247114349475,GLD
2010-06-04,15446.026070846108,QLD
2010-06-07,14839.785850550737,GLD
2010-06-08,14779.933488270502,GLD
2010-06-09,14726.187977372478,GLD
2010-06-10,14531.972769764072,GLD
2010-06-11,14659.007020666837,GLD
2010-06-14,14608.925806981515,GLD
2010-06-15,14778.711745227305,GLD
2010-06-16,14668.712920069975,QLD
2010-06-17,14752.951304811528,QLD
2010-06-18,14793.858106544383,QLD
2010-06-21,14579.669093845256,QLD
2010-06-22,14293.267973185362,QLD
2010-06-23,14163.80986611525,GLD
2010-06-24,14204.797216485309,GLD
2010-06-25,14375.76993214418,GLD
2010-06-28,14180.204448888173,GLD
2010-06-29,14201.283325801609,GLD
2010-06-30,14249.296670663562,GLD
2010-07-01,13705.931058492488,GLD
2010-07-02,13875.73247725679,GLD
2010-07-06,13643.865724646745,GLD
2010-07-07,13786.733568900285,GLD
2010-07-08,13725.838638511357,GLD
2010-07-09,13860.509191378434,GLD
2010-07-12,13741.061924389713,GLD
2010-07-13,13860.509191378434,GLD
2010-07-14,13853.48319688654,GLD
2010-07-15,13845.285905500079,GLD
2010-07-16,13662.602007771047,GLD
2010-07-19,13552.524222501106,GLD
2010-07-20,13660.260307419667,GLD
2010-07-21,13566.576211484895,GLD
2010-07-22,13684.85218157905,GLD
2010-07-23,13594.681082890225,GLD
2010-07-26,13527.931454903968,GLD
2010-07-27,13292.551705047976,GLD
2010-07-28,13324.169573699255,GLD
2010-07-29,13383.893207193616,GLD
2010-07-30,13524.418457658023,GLD
2010-08-02,13530.274048693103,GLD
2010-08-03,13555.818435640096,QLD
2010-08-04,13803.422506769482,GLD
2010-08-05,13806.516108871338,QLD
2010-08-06,13760.880802913285,QLD
2010-08-09,13936.569966901297,QLD
2010-08-10,13719.802263600548,QLD
2010-08-11,12960.000585207443,QLD
2010-08-12,12715.489771613305,GLD
2010-08-13,12712.278108886256,GLD
2010-08-16,12818.267879686704,GLD
2010-08-17,12820.408715904301,GLD
2010-08-18,12870.726943431551,GLD
2010-08-19,12888.926910085698,GLD
2010-08-20,12843.961998304401,GLD
2010-08-23,12823.62037863135,GLD
2010-08-24,12885.71524735865,GLD
2010-08-25,12992.775027867245,GLD
2010-08-26,12949.950952303547,GLD
2010-08-27,12955.304268049498,GLD
2010-08-30,12944.598453358898,GLD
2010-08-31,13069.858200521643,GLD
2010-09-01,13002.061769669412,TLT
2010-09-02,12864.686482786467,TLT
2010-09-03,12705.23142841146,TLT
2010-09-07,12965.266002241091,TLT
2010-09-08,12862.226606645836,TLT
2010-09-09,12583.13045299034,QLD
2010-09-10,12674.608581198823,QLD
2010-09-13,13038.447949426141,QLD
2010-09-14,13142.70106359528,QLD
2010-09-15,13310.790931165811,QLD
2010-09-16,13412.919445577965,QLD
2010-09-17,13500.15335380316,QLD
2010-09-20,13970.38039501796,QLD
2010-09-21,13938.463263199936,QLD
2010-09-22,13891.641566133589,QLD
2010-09-23,13881.00611852196,QLD
2010-09-24,14440.594157484282,QLD
2010-09-27,14291.649755458242,QLD
2010-09-28,14312.93392942998,QLD
2010-09-29,14229.955030171217,QLD
2010-09-30,14104.41276249966,QLD
2010-10-01,14074.6335091871,QLD
2010-10-04,13766.122536271874,QLD
2010-10-05,14427.823321132528,QLD
2010-10-06,14198.034578666071,QLD
2010-10-07,14276.765938254423,QLD
2010-10-08,14451.230435017691,QLD
2010-10-11,14493.783844369125,QLD
2010-10-12,14706.552550969856,QLD
2010-10-13,14934.218353522887,QLD
2010-10-14,14876.766188375592,QLD
2010-10-15,15504.436030644376,QLD
2010-10-18,15459.759681379517,QLD
2010-10-19,15091.661154576868,QLD
2010-10-20,15312.939879110463,QLD
2010-10-21,15374.647883145968,QLD
2010-10-22,15587.4165897467,QLD
2010-10-25,15715.076817801002,QLD
2010-10-26,15808.700293810973,QLD
2010-10-27,15921.461766069415,QLD
2010-10-28,15983.163130730682,QLD
2010-10-29,15929.971784002279,QLD
2010-11-01,15934.22264335981,QLD
2010-11-02,16268.279438587446,QLD
2010-11-03,16427.845179554854,QLD
2010-11-04,16815.088341980212,QLD
2010-11-05,16819.337541494184,QLD
2010-11-08,16861.89427053274,QLD
2010-11-09,16649.125563932008,QLD
2010-11-10,16595.934217203605,QLD
2010-11-11,16636.366346485174,QLD
2010-11-12,16076.779967366412,QLD
2010-11-15,15976.774392867683,QLD
2010-11-16,15440.601767008326,QLD
2010-11-17,15525.708585711194,QLD
2010-11-18,16023.59194032513,QLD
2010-11-19,16047.000714053853,QLD
2010-11-22,16327.851223961046,QLD
2010-11-23,15817.208651900277,QLD
2010-11-24,16440.62099543729,QLD
2010-11-26,16219.337291373015,QLD
2010-11-29,16212.951873197137,QLD
2010-11-30,15795.926137772098,QLD
2010-12-01,16466.151049235876,QLD
2010-12-02,16812.96208237967,QLD
2010-12-03,16889.562202836794,QLD
2010-12-06,16874.661787197372,QLD
2010-12-07,16908.708498303065,QLD
2010-12-08,17040.616266027777,QLD
2010-12-09,17055.520001354318,QLD
2010-12-10,17283.17916453311,QLD
2010-12-13,17168.281473612762,QLD
2010-12-14,17204.457764006118,QLD
2010-12-15,17070.412117775937,QLD
2010-12-16,17312.961737532787,QLD
2010-12-17,17366.164703166112,QLD
2010-12-20,17402.33269434167,QLD
2010-12-21,17585.3072090378,QLD
2010-12-22,17602.322265372844,QLD
2010-12-23,17508.708748424233,QLD
2010-12-27,17510.84330724258,QLD
2010-12-28,17459.781539801843,QLD
2010-12-29,17529.98960270885,QLD
2010-12-30,17440.62030574353,QLD
2010-12-31,17325.73091404098,QLD
2011-01-03,17857.64604116857,QLD
2011-01-04,17825.740528255465,QLD
2011-01-05,18136.373611162337,QLD
2011-01-06,18247.013803350914,QLD
2011-01-07,18223.611668996433,QLD
2011-01-10,18344.9014174669,QLD
2011-01-11,18393.82364655861,QLD
2011-01-12,18653.406580929666,QLD
2011-01-13,18695.963309968218,QLD
2011-01-14,18964.041323680096,QLD
2011-01-18,19066.173157779373,QLD
2011-01-19,18638.509484977363,QLD
2011-01-20,18347.024357380324,QLD
2011-01-21,18072.55594596189,QLD
2011-01-24,18581.06063951719,QLD
2011-01-25,18621.48944911164,QLD
2011-01-26,18838.517314287703,QLD
2011-01-27,19064.046898178825,QLD
2011-01-28,18095.94978109857,QLD
2011-01-31,18276.811314942635,QLD
2011-02-01,18949.159166319838,QLD
2011-02-02,18889.585721102678,QLD
2011-02-03,18944.898347900948,QLD
2011-02-04,19174.692069898083,QLD
2011-02-07,19359.799483569,QLD
2011-02-08,19634.264575300316,QLD
2011-02-09,19547.03315684046,QLD
2011-02-10,19617.24287959103,QLD
2011-02-11,19883.204592763723,QLD
2011-02-14,19978.959307904923,QLD
2011-02-15,19930.01716069049,QLD
2011-02-16,20193.849294575517,QLD
2011-02-17,20176.83091855335,QLD
2011-02-18,20093.84703976391,QLD
2011-02-22,18904.47119815006,QLD
2011-02-23,18598.083995070036,QLD
2011-02-24,18778.9455289141,QLD
2011-02-25,19312.981936111555,QLD
2011-02-28,19410.85793132262,QLD
2011-03-01,18791.704746360934,QLD
2011-03-02,18974.69087996199,QLD
2011-03-03,19719.374713690304,QLD
2011-03-04,19502.361787106285,QLD
2011-03-07,18998.08969462935,QLD
2011-03-08,19140.64203910527,QLD
2011-03-09,18872.567345080515,QLD
2011-03-10,18302.343028584783,QLD
2011-03-11,18510.849256923062,QLD
2011-03-14,18376.801950849323,QLD
2011-03-15,17876.80727522688,QLD
2011-03-16,17015.08289254207,QLD
