Date,BIL,GLD,JEPI,QQQ,SCHD,SPY,TLT,^KS200,^VIX
2020-07-01,78.46189880371094,166.6199951171875,31.59275245666504,242.64276123046875,14.052218437194824,287.48193359375,138.84869384765625,280.260009765625,28.6200008392334
2020-07-02,78.47045135498047,166.97999572753906,31.653148651123047,244.28945922851562,14.170100212097168,289.06500244140625,138.99313354492188,283.8599853515625,27.68000030517578
2020-07-03,78.47045135498047,166.97999572753906,31.653148651123047,244.28945922851562,14.170100212097168,289.06500244140625,138.99313354492188,285.8900146484375,27.68000030517578
2020-07-06,78.46189880371094,167.97999572753906,31.991228103637695,250.29522705078125,14.31264877319336,293.52752685546875,138.42381286621094,290.6199951171875,27.940000534057617
2020-07-07,78.46189880371094,169.0399932861328,31.841796875,248.5709991455078,14.085114479064941,290.50006103515625,140.36961364746094,286.7699890136719,29.43000030517578
2020-07-08,78.46189880371094,170.08999633789062,31.874183654785156,251.84512329101562,14.109787940979004,292.7220153808594,139.80886840820312,285.9700012207031,28.079999923706055
2020-07-09,78.46189880371094,169.6300048828125,31.710439682006836,253.96653747558594,13.80823802947998,291.0555114746094,142.03488159179688,287.25,29.260000228881836
2020-07-10,78.47045135498047,169.19000244140625,31.91777229309082,255.70045471191406,14.115273475646973,294.02740478515625,141.32115173339844,285.05999755859375,27.290000915527344
2020-07-13,78.47045135498047,169.39999389648438,31.88227081298828,250.4405517578125,14.17283821105957,291.4814758300781,141.78843688964844,289.8399963378906,32.189998626708984
2020-07-14,78.47045135498047,170.19000244140625,32.173683166503906,252.21319580078125,14.345547676086426,295.25872802734375,141.9923858642578,289.6300048828125,29.520000457763672
2020-07-15,78.47045135498047,170.33999633789062,32.31438446044922,252.72662353515625,14.619678497314453,297.9713439941406,141.32968139648438,292.2699890136719,27.760000228881836
2020-07-16,78.46189880371094,168.72999572753906,32.408409118652344,251.0023956298828,14.6470947265625,296.9899597167969,142.00086975097656,289.25,28.0
2020-07-17,78.47045135498047,170.1199951171875,32.617610931396484,251.2930450439453,14.625164985656738,297.85107421875,141.70350646972656,291.57000732421875,25.68000030517578
2020-07-20,78.47045135498047,170.94000244140625,32.64500045776367,258.4224548339844,14.496322631835938,300.2582092285156,142.05189514160156,290.80999755859375,24.459999084472656
2020-07-21,78.47045135498047,173.0,32.73654556274414,255.72947692871094,14.715627670288086,300.8968811035156,142.13682556152344,295.1600036621094,24.84000015258789
2020-07-22,78.46189880371094,175.6300048828125,32.90652084350586,256.6303405761719,14.808835983276367,302.609619140625,142.56166076660156,294.0400085449219,24.31999969482422
2020-07-23,78.47045135498047,177.17999267578125,32.88660430908203,249.9271697998047,14.82528305053711,298.9989318847656,144.2269287109375,292.3699951171875,26.079999923706055
2020-07-24,78.46189880371094,178.6999969482422,32.84737777709961,247.5539093017578,14.759488105773926,297.0732727050781,144.21844482421875,290.6600036621094,25.84000015258789
2020-07-27,78.46189880371094,182.22999572753906,32.950111389160156,251.97108459472656,14.863659858703613,299.2397766113281,143.6831817626953,293.510009765625,24.739999771118164
2020-07-28,78.47045135498047,183.75,33.001163482666016,248.7647247314453,14.775940895080566,297.3418273925781,144.67723083496094,300.1300048828125,25.440000534057617
2020-07-29,78.47045135498047,185.1300048828125,33.154327392578125,251.63206481933594,14.99250602722168,300.998779296875,144.4308319091797,301.25,24.100000381469727
2020-07-30,78.46189880371094,183.75999450683594,33.07463455200195,252.94940185546875,14.984283447265625,299.92474365234375,145.38246154785156,301.8500061035156,24.760000228881836
2020-07-31,78.47045135498047,185.42999267578125,33.13689422607422,257.46337890625,14.937678337097168,302.29486083984375,145.28900146484375,299.32000732421875,24.459999084472656
2020-08-03,78.46189880371094,185.63999938964844,33.237064361572266,260.94097900390625,15.00072956085205,304.396484375,144.55747985839844,299.4599914550781,24.280000686645508
2020-08-04,78.47045135498047,189.58999633789062,33.2558479309082,261.9096374511719,15.055556297302246,305.57220458984375,145.9354248046875,303.0400085449219,23.760000228881836
2020-08-05,78.46189880371094,191.35000610351562,33.262107849121094,262.5585632324219,15.220041275024414,307.4701843261719,144.6595916748047,306.6400146484375,22.989999771118164
2020-08-06,78.46189880371094,193.88999938964844,33.318450927734375,266.0361633300781,15.198107719421387,309.52545166015625,145.46755981445312,311.32000732421875,22.649999618530273
2020-08-07,78.47045135498047,190.80999755859375,33.482479095458984,262.9654235839844,15.417417526245117,309.7476806640625,144.49801635742188,312.57000732421875,22.209999084472656
2020-08-10,78.47045135498047,190.14999389648438,33.57513427734375,261.841796875,15.614795684814453,310.6734313964844,143.85154724121094,316.7699890136719,22.1299991607666
2020-08-11,78.46189880371094,179.94000244140625,33.424888610839844,256.8822326660156,15.697035789489746,308.1089172363281,142.141845703125,321.0199890136719,24.030000686645508
2020-08-12,78.46189880371094,179.10000610351562,33.6064338684082,263.34326171875,15.787498474121094,312.40472412109375,140.84890747070312,322.67999267578125,22.280000686645508
2020-08-13,78.47045135498047,183.3300018310547,33.59391403198242,263.94390869140625,15.683333396911621,311.8399658203125,139.34336853027344,323.3299865722656,22.1299991607666
2020-08-14,78.46189880371094,182.5399932861328,33.65025329589844,263.63385009765625,15.743640899658203,311.8492126464844,138.79896545410156,319.239990234375,22.049999237060547
2020-08-17,78.46189880371094,186.5,33.8005256652832,266.69482421875,15.672364234924316,312.83978271484375,139.14773559570312,319.239990234375,21.350000381469727
2020-08-18,78.47045135498047,188.17999267578125,33.762939453125,269.2618408203125,15.603828430175781,313.51568603515625,140.1428985595703,312.8399963378906,21.510000228881836
2020-08-19,78.47045135498047,182.24000549316406,33.69408416748047,267.4504089355469,15.55722427368164,312.21026611328125,139.26686096191406,313.5400085449219,22.540000915527344
2020-08-20,78.47045135498047,183.5,33.69095230102539,271.16046142578125,15.461281776428223,313.182373046875,140.52569580078125,301.5899963378906,22.719999313354492
2020-08-21,78.47045135498047,182.02999877929688,33.73165512084961,273.0396423339844,15.447571754455566,314.2933349609375,141.36770629882812,306.1600036621094,22.540000915527344
2020-08-24,78.47045135498047,181.0,33.86310577392578,274.7445068359375,15.768310546875,317.4781494140625,141.1381072998047,309.3299865722656,22.3700008392334
2020-08-25,78.46189880371094,181.22000122070312,33.84432601928711,276.9046630859375,15.68607234954834,318.5890808105469,140.05787658691406,313.5899963378906,22.030000686645508
2020-08-26,78.46189880371094,183.36000061035156,33.90692901611328,282.8135681152344,15.631242752075195,321.7832336425781,139.5220184326172,314.19000244140625,23.270000457763672
2020-08-27,78.46189880371094,181.24000549316406,33.86937713623047,281.9320373535156,15.727191925048828,322.48675537109375,137.1488494873047,311.3800048828125,24.469999313354492
2020-08-28,78.47045135498047,184.38999938964844,33.82554626464844,283.3656921386719,15.864255905151367,324.5697326660156,137.04678344726562,312.239990234375,22.959999084472656
2020-08-31,78.47045135498047,184.8300018310547,33.925724029541016,285.64208984375,15.702518463134766,323.3940734863281,137.9568634033203,307.1400146484375,26.40999984741211
2020-09-01,78.47045135498047,185.0500030517578,33.762840270996094,290.52423095703125,15.751864433288574,326.44000244140625,139.5348358154297,309.80999755859375,26.1200008392334
2020-09-02,78.47045135498047,182.6199951171875,34.06650924682617,293.2751770019531,16.047929763793945,331.1615905761719,140.86325073242188,311.5,26.56999969482422
2020-09-03,78.46189880371094,181.13999938964844,33.850589752197266,278.4060974121094,15.68881607055664,319.76483154296875,141.2634735107422,316.42999267578125,33.599998474121094
2020-09-04,78.47045135498047,181.63999938964844,33.428871154785156,274.69610595703125,15.716225624084473,317.1540832519531,138.5811309814453,312.0299987792969,30.75
2020-09-07,78.47045135498047,181.63999938964844,33.428871154785156,274.69610595703125,15.716225624084473,317.1540832519531,138.5811309814453,313.6700134277344,30.75
2020-09-08,78.47045135498047,181.2899932861328,33.258392333984375,261.49310302734375,15.335174560546875,308.4885559082031,139.4326629638672,317.3800048828125,31.459999084472656
2020-09-09,78.46189880371094,183.0500030517578,33.71297073364258,269.1747131347656,15.516106605529785,314.5803527832031,139.0579833984375,313.7699890136719,28.809999465942383
2020-09-10,78.46189880371094,182.4600067138672,33.384674072265625,263.808349609375,15.2858304977417,309.1180725097656,139.7648162841797,316.5299987792969,29.709999084472656
2020-09-11,78.45329284667969,182.4499969482422,33.428871154785156,261.9774475097656,15.392746925354004,309.2754821777344,140.0627899169922,316.45001220703125,26.8700008392334
2020-09-14,78.47045135498047,183.88999938964844,33.77609634399414,266.5398864746094,15.623021125793457,313.3490295410156,140.0543212890625,320.9800109863281,25.850000381469727
2020-09-15,78.45329284667969,183.4499969482422,33.889732360839844,270.3177185058594,15.598345756530762,314.9321594238281,139.71365356445312,323.3599853515625,25.59000015258789
2020-09-16,78.47045135498047,183.97000122070312,33.832923889160156,266.0070495605469,15.697035789489746,313.6824035644531,139.2964324951172,322.30999755859375,26.040000915527344
2020-09-17,78.47045135498047,182.9600067138672,33.599327087402344,261.85150146484375,15.658656120300293,310.9233703613281,139.72216796875,318.0,26.459999084472656
2020-09-18,78.45329284667969,183.1999969482422,33.4351921081543,258.5096435546875,15.516106605529785,307.34381103515625,139.28781127929688,318.3900146484375,25.829999923706055
2020-09-21,78.45329284667969,179.52000427246094,33.10055923461914,259.12957763671875,15.11586856842041,303.9231872558594,139.99465942382812,315.8900146484375,27.780000686645508
2020-09-22,78.45329284667969,178.64999389648438,33.37835693359375,263.94390869140625,15.11586856842041,307.0185852050781,139.88394165039062,308.82000732421875,26.860000610351562
2020-09-23,78.45329284667969,174.7899932861328,32.84803771972656,255.8844757080078,14.820452690124512,299.8984680175781,140.07130432128906,309.6400146484375,28.579999923706055
2020-09-24,78.46189880371094,175.44000244140625,32.87329864501953,257.0759582519531,14.87028980255127,300.6978454589844,140.60780334472656,302.4800109863281,28.510000228881836
2020-09-25,78.45329284667969,174.94000244140625,33.27734375,263.0526123046875,15.025335311889648,305.5592346191406,140.60780334472656,303.57000732421875,26.3799991607666
2020-09-28,78.46189880371094,176.6999969482422,33.66877365112305,268.51593017578125,15.354803085327148,310.6343078613281,140.20761108398438,307.0299987792969,26.190000534057617
2020-09-29,78.46189880371094,178.19000244140625,33.51094436645508,267.3050842285156,15.205292701721191,308.9426574707031,140.36936950683594,309.44000244140625,26.270000457763672
2020-09-30,78.45329284667969,177.1199951171875,33.66877365112305,269.13592529296875,15.310502052307129,311.28497314453125,139.0238800048828,309.44000244140625,26.3700008392334
2020-10-01,78.45329284667969,178.6999969482422,33.6611328125,273.4078063964844,15.302197456359863,313.283447265625,139.2532501220703,309.44000244140625,26.700000762939453
2020-10-02,78.45329284667969,178.5399932861328,33.589202880859375,265.7164611816406,15.371414184570312,310.3089904785156,138.7332000732422,309.44000244140625,27.6299991607666
2020-10-05,78.45329284667969,179.41000366210938,33.932945251464844,271.3833312988281,15.706411361694336,315.8117370605469,136.0225067138672,313.510009765625,27.959999084472656
2020-10-06,78.46189880371094,177.3000030517578,33.6846923828125,266.5398864746094,15.60397720336914,311.3221130371094,136.7555389404297,314.45001220703125,29.479999542236328
2020-10-07,78.45329284667969,177.22000122070312,34.08250427246094,271.1507568359375,15.922367095947266,316.7412109375,135.75828552246094,317.3500061035156,28.059999465942383
2020-10-08,78.45329284667969,177.85000610351562,34.2702751159668,272.5940856933594,16.16046905517578,319.5483703613281,136.4912872314453,317.4700012207031,26.360000610351562
2020-10-09,78.45329284667969,181.0800018310547,34.45741653442383,276.75933837890625,16.1909236907959,322.4019470214844,136.46578979492188,317.4700012207031,25.0
2020-10-12,78.46189880371094,180.55999755859375,34.6229133605957,285.3030700683594,16.293363571166992,327.588623046875,136.90052795410156,319.1499938964844,25.06999969482422
2020-10-13,78.45329284667969,177.72000122070312,34.53762435913086,285.2934265136719,16.157703399658203,325.4508056640625,137.88079833984375,319.5799865722656,26.06999969482422
2020-10-14,78.45329284667969,178.27000427246094,34.5248908996582,282.910400390625,16.14939308166504,323.4058837890625,138.19618225097656,316.57000732421875,26.399999618530273
2020-10-15,78.45329284667969,178.9199981689453,34.45357894897461,281.0118408203125,16.23245620727539,323.00616455078125,137.9574737548828,313.9200134277344,26.969999313354492
2020-10-16,78.46189880371094,178.3000030517578,34.552886962890625,279.4716796875,16.26013946533203,322.81097412109375,137.57394409179688,311.8299865722656,27.40999984741211
2020-10-19,78.46189880371094,178.38999938964844,34.289371490478516,274.90924072265625,16.052494049072266,317.9031677246094,137.05392456054688,312.5899963378906,29.18000030517578
2020-10-20,78.45329284667969,179.25,34.340301513671875,275.5001220703125,16.096792221069336,319.17657470703125,135.74969482421875,314.7099914550781,29.350000381469727
2020-10-21,78.45329284667969,180.60000610351562,34.17481231689453,275.28692626953125,15.980509757995605,318.57232666015625,135.28091430664062,315.760009765625,28.649999618530273
2020-10-22,78.46189880371094,178.8300018310547,34.2702751159668,275.2773132324219,16.163236618041992,320.3198547363281,133.87442016601562,313.7699890136719,28.110000610351562
2020-10-23,78.46189880371094,178.63999938964844,34.361305236816406,275.81976318359375,16.251832962036133,321.4073791503906,134.6926727294922,314.7900085449219,27.549999237060547
2020-10-26,78.46189880371094,178.5500030517578,34.14299392700195,271.6834411621094,15.880838394165039,315.4678649902344,135.94573974609375,313.5299987792969,32.459999084472656
2020-10-27,78.45329284667969,179.02000427246094,33.91383743286133,273.804931640625,15.65380859375,314.3802185058594,136.85787963867188,311.79998779296875,33.349998474121094
2020-10-28,78.45329284667969,176.1300048828125,33.296409606933594,263.130126953125,15.17206859588623,303.63507080078125,136.9857177734375,313.1700134277344,40.279998779296875
2020-10-29,78.46189880371094,175.39999389648438,33.385520935058594,267.73138427734375,15.371414184570312,306.7211608886719,135.65591430664062,309.94000244140625,37.59000015258789
2020-10-30,78.46189880371094,176.1999969482422,33.187564849853516,260.94097900390625,15.368642807006836,303.5235900878906,134.31764221191406,301.6000061035156,38.02000045776367
2020-11-02,78.46189880371094,177.91000366210938,33.628562927246094,261.5221862792969,15.711950302124023,306.9255676269531,135.32366943359375,305.95001220703125,37.130001068115234
2020-11-03,78.46189880371094,178.9199981689453,34.14287185668945,266.04583740234375,15.991582870483398,312.3446350097656,134.5386505126953,312.07000732421875,35.54999923706055
2020-11-04,78.45329284667969,178.82000732421875,34.62501907348633,277.921875,15.80055046081543,319.3253173828125,137.4571075439453,313.8299865722656,29.56999969482422
2020-11-05,78.46189880371094,182.92999267578125,34.99660110473633,285.1674499511719,16.177082061767578,325.5530090332031,137.69602966308594,321.510009765625,27.579999923706055
2020-11-06,78.45329284667969,183.19000244140625,35.00817108154297,285.3804626464844,16.066333770751953,325.4787902832031,136.03199768066406,322.1000061035156,24.860000610351562
2020-11-09,78.46189880371094,175.0800018310547,35.081443786621094,279.549072265625,16.830474853515625,329.5685119628906,133.17333984375,325.8299865722656,25.75
2020-11-10,78.45329284667969,175.66000366210938,35.27431869506836,274.5411071777344,17.007667541503906,329.0852355957031,132.40528869628906,326.1300048828125,24.799999237060547
2020-11-11,78.45329284667969,174.89999389648438,35.422176361083984,280.68243408203125,17.004905700683594,331.52984619140625,132.8831329345703,331.1199951171875,23.450000762939453
2020-11-12,78.45329284667969,175.9600067138672,35.294883728027344,279.36505126953125,16.711427688598633,328.313720703125,135.14443969726562,329.7200012207031,25.350000381469727
2020-11-13,78.46189880371094,177.16000366210938,35.589317321777344,281.81585693359375,17.029815673828125,332.85894775390625,134.96539306640625,333.0299987792969,23.100000381469727
2020-11-16,78.46189880371094,177.14999389648438,35.6600456237793,284.0146484375,17.409116744995117,337.013916015625,134.64102172851562,340.6300048828125,22.450000762939453
2020-11-17,78.46189880371094,176.5,35.57904052734375,283.11383056640625,17.373130798339844,335.2013854980469,135.52003479003906,339.8500061035156,22.709999084472656
2020-11-18,78.46189880371094,175.49000549316406,35.46718978881836,281.0215148925781,17.19317054748535,331.1672668457031,135.9124755859375,339.9599914550781,23.84000015258789
2020-11-19,78.46189880371094,175.16000366210938,35.531463623046875,283.22039794921875,17.24576759338379,332.56158447265625,136.61221313476562,340.1600036621094,23.110000610351562
2020-11-20,78.46189880371094,175.69000244140625,35.45432662963867,281.2830505371094,17.126720428466797,330.28424072265625,137.8240509033203,340.6199951171875,23.700000762939453
2020-11-23,78.46189880371094,172.22999572753906,35.531463623046875,281.29278564453125,17.40081214904785,332.2641296386719,137.19256591796875,348.4599914550781,22.65999984741211
2020-11-24,78.46189880371094,169.58999633789062,35.685760498046875,285.2449645996094,17.83271598815918,337.6180725097656,135.82720947265625,350.2799987792969,21.639999389648438
2020-11-25,78.45329284667969,169.50999450683594,35.58289337158203,286.9981994628906,17.666601181030273,337.09765625,135.40908813476562,348.29998779296875,21.25
2020-11-26,78.45329284667969,169.50999450683594,35.58289337158203,286.9981994628906,17.666601181030273,337.09765625,135.40908813476562,352.1199951171875,21.25
2020-11-27,78.46189880371094,167.7899932861328,35.685760498046875,289.6427001953125,17.630613327026367,338.0364990234375,136.72325134277344,352.7300109863281,20.84000015258789
2020-11-30,78.45329284667969,166.6699981689453,35.59575271606445,290.233642578125,17.39251136779785,336.5398254394531,136.55250549316406,346.04998779296875,20.56999969482422
2020-12-01,78.44733428955078,170.17999267578125,35.75791931152344,293.95330810546875,17.619535446166992,340.2207336425781,134.5391845703125,352.3999938964844,20.770000457763672
2020-12-02,78.45586395263672,171.4600067138672,35.65089416503906,294.3310852050781,17.69982147216797,340.93646240234375,133.4713897705078,358.6600036621094,21.170000076293945
2020-12-03,78.45586395263672,172.80999755859375,35.518558502197266,294.7475891113281,17.73858642578125,340.843505859375,134.5476837158203,361.6600036621094,21.280000686645508
2020-12-04,78.46443939208984,172.32000732421875,35.686580657958984,295.9488220214844,18.02928924560547,343.78082275390625,132.57449340820312,367.6300048828125,20.790000915527344
2020-12-07,78.44733428955078,174.88999938964844,35.6217155456543,297.62457275390625,17.91023826599121,343.07440185546875,133.7703857421875,369.8599853515625,21.299999237060547
2020-12-08,78.44733428955078,175.5,35.725494384765625,298.63201904296875,18.023754119873047,344.0782470703125,134.40249633789062,363.45001220703125,20.68000030517578
2020-12-09,78.44733428955078,172.5,35.69305419921875,291.87060546875,18.040363311767578,340.9922180175781,133.9583282470703,371.4700012207031,22.270000457763672
2020-12-10,78.44733428955078,172.1699981689453,35.55034255981445,293.0427551269531,17.957094192504883,340.8807067871094,135.14566040039062,369.3699951171875,22.520000457763672
2020-12-11,78.45586395263672,172.49000549316406,35.582786560058594,292.3937072753906,17.85649299621582,340.4810485839844,135.6240234375,372.239990234375,23.309999465942383
2020-12-14,78.44733428955078,171.5399932861328,35.58926773071289,294.51519775390625,17.627347946166992,338.9566650390625,135.24815368652344,371.55999755859375,24.719999313354492
2020-12-15,78.44733428955078,173.94000244140625,35.887672424316406,297.663330078125,17.86208152770996,343.53912353515625,134.79541015625,370.8800048828125,22.889999389648438
2020-12-16,78.45586395263672,174.89999389648438,35.881195068359375,299.3004150390625,17.881641387939453,344.0782470703125,134.4366912841797,372.5299987792969,22.5
2020-12-17,78.45586395263672,176.74000549316406,36.10824966430664,301.257080078125,17.9207706451416,346.00238037109375,134.08096313476562,372.0,21.93000030517578
2020-12-18,78.45586395263672,176.44000244140625,36.1666374206543,300.3465270996094,17.867666244506836,344.62078857421875,133.6790771484375,371.54998779296875,21.56999969482422
2020-12-21,78.45586395263672,175.8800048828125,36.01095199584961,299.78460693359375,17.744720458984375,343.38861083984375,134.20919799804688,372.17999267578125,25.15999984741211
2020-12-22,78.45586395263672,174.49000549316406,35.887672424316406,300.599853515625,17.646907806396484,342.8097839355469,134.9018096923828,366.42999267578125,24.229999542236328
2020-12-23,78.44733428955078,175.64999389648438,35.926612854003906,299.0859069824219,17.80619239807129,343.117919921875,133.96974182128906,371.32000732421875,23.309999465942383
2020-12-24,78.45586395263672,176.35000610351562,36.07126235961914,300.40570068359375,17.836933135986328,344.4527282714844,134.49993896484375,379.17999267578125,21.530000686645508
2020-12-28,78.45586395263672,175.7100067138672,36.244483947753906,303.4334716796875,17.845314025878906,347.4119567871094,134.55975341796875,379.92999267578125,21.700000762939453
2020-12-29,78.45586395263672,176.35000610351562,36.270442962646484,303.7051696777344,17.741924285888672,346.74908447265625,134.3887176513672,381.2699890136719,23.079999923706055
2020-12-30,78.44733428955078,177.6999969482422,36.25929641723633,303.7148742675781,17.82016372680664,347.243896484375,134.6794891357422,389.2900085449219,22.770000457763672
2020-12-31,78.45586395263672,178.36000061035156,36.521331787109375,304.4620666503906,17.923559188842773,349.0080871582031,134.8761749267578,389.2900085449219,22.75
2021-01-04,78.45586395263672,182.3300018310547,36.121726989746094,300.1632080078125,17.669265747070312,344.2567138671875,134.71368408203125,399.8800048828125,26.969999313354492
2021-01-05,78.44733428955078,182.8699951171875,36.167579650878906,302.63763427734375,17.81178092956543,346.6278381347656,133.71327209472656,406.0299987792969,25.34000015258789
2021-01-06,78.45586395263672,179.89999389648438,36.370662689208984,298.4455261230469,18.303604125976562,348.7000427246094,130.9683380126953,402.0799865722656,25.06999969482422
2021-01-07,78.45586395263672,179.47999572753906,36.43682861328125,305.6654968261719,18.42656135559082,353.88092041015625,129.8139190673828,410.80999755859375,22.3700008392334
2021-01-08,78.44733428955078,173.33999633789062,36.53444290161133,309.59576416015625,18.370670318603516,355.89715576171875,129.39491271972656,430.2200012207031,21.559999465942383
2021-01-11,78.45586395263672,173.0,36.53444290161133,305.1219787597656,18.446117401123047,353.4981689453125,129.18116760253906,431.1300048828125,24.079999923706055
2021-01-12,78.44733428955078,174.1199951171875,36.457130432128906,304.63677978515625,18.610994338989258,353.57281494140625,129.07847595214844,427.8699951171875,23.329999923706055
2021-01-13,78.44733428955078,173.3699951171875,36.573753356933594,306.69415283203125,18.54113006591797,354.5250244140625,130.53225708007812,430.3800048828125,22.209999084472656
2021-01-14,78.45586395263672,173.27999877929688,36.4558219909668,305.0541076660156,18.63055419921875,353.2834167480469,129.3094482421875,429.8500061035156,23.25
2021-01-15,78.45586395263672,171.1300048828125,36.521331787109375,302.63763427734375,18.406997680664062,350.70703125,129.82252502441406,420.42999267578125,24.34000015258789
2021-01-18,78.45586395263672,171.1300048828125,36.521331787109375,302.63763427734375,18.406997680664062,350.70703125,129.82252502441406,410.5,24.34000015258789
2021-01-19,78.45586395263672,172.5800018310547,36.61960220336914,307.05316162109375,18.527162551879883,353.46075439453125,130.24151611328125,421.3500061035156,23.239999771118164
2021-01-20,78.45586395263672,175.38999938964844,36.94060516357422,314.1955871582031,18.55230140686035,358.3522644042969,130.3697052001953,424.010009765625,21.579999923706055
2021-01-21,78.45586395263672,175.27999877929688,36.79648208618164,316.70892333984375,18.50200843811035,358.6789245605469,129.45477294921875,430.2699890136719,21.31999969482422
2021-01-22,78.44733428955078,173.89999389648438,36.80302047729492,315.7967224121094,18.365079879760742,357.409423828125,129.87376403808594,427.1300048828125,21.90999984741211
2021-01-25,78.45586395263672,174.0500030517578,36.9864501953125,318.4072265625,18.39861488342285,358.8189697265625,131.4044647216797,437.29998779296875,23.190000534057617
2021-01-26,78.44733428955078,173.6199951171875,36.95370101928711,318.8729553222656,18.376256942749023,358.2589111328125,131.15647888183594,426.7300109863281,23.020000457763672
2021-01-27,78.44733428955078,172.52000427246094,36.32481384277344,309.98382568359375,18.024160385131836,349.5028991699219,131.48995971679688,423.6700134277344,37.209999084472656
