Date,BIL,GLD,QQQ,SPY,VXUS
2014-06-10,74.83052062988281,121.38999938964844,84.80134582519531,160.01686096191406,38.32203674316406
2014-06-11,74.81411743164062,121.41000366210938,84.78306579589844,159.4605712890625,38.181949615478516
2014-06-12,74.83052062988281,122.63999938964844,84.01641082763672,158.3316192626953,38.16794204711914
2014-06-13,74.81411743164062,122.95999908447266,84.2628402709961,158.8143310546875,38.21697998046875
2014-06-16,74.83052062988281,122.41999816894531,84.33585357666016,158.9451904296875,38.181949615478516
2014-06-17,74.81411743164062,122.27999877929688,84.3814697265625,159.38699340820312,38.13292694091797
2014-06-18,74.83052062988281,122.66999816894531,84.85611724853516,160.55685424804688,38.49015426635742
2014-06-19,74.83052062988281,126.94000244140625,84.80134582519531,160.73678588867188,38.58121109008789
2014-06-20,74.83052062988281,126.5,84.90105438232422,161.0631103515625,38.553199768066406
2014-06-23,74.83052062988281,126.8499984741211,84.91934204101562,161.0137939453125,38.476139068603516
2014-06-24,74.83052062988281,126.9800033569336,84.83702087402344,160.04385375976562,38.25233840942383
2014-06-25,74.81411743164062,126.98999786376953,85.37699890136719,160.76722717285156,38.26649856567383
2014-06-26,74.81411743164062,126.7300033569336,85.42274475097656,160.65213012695312,38.308990478515625
2014-06-27,74.83052062988281,126.66000366210938,85.79796600341797,160.9644775390625,38.40814971923828
2014-06-30,74.81411743164062,128.0399932861328,85.94438934326172,160.88226318359375,38.450660705566406
2014-07-01,74.83052062988281,127.69999694824219,86.88703155517578,161.9591064453125,38.78352355957031
2014-07-02,74.83052062988281,127.69999694824219,87.03346252441406,162.1234893798828,38.840187072753906
2014-07-03,74.81411743164062,127.16000366210938,87.58255004882812,162.92086791992188,38.98890686035156
2014-07-07,74.83052062988281,127.0199966430664,87.31715393066406,162.35369873046875,38.726863861083984
2014-07-08,74.83052062988281,127.06999969482422,86.26471710205078,161.30970764160156,38.415245056152344
2014-07-09,74.81411743164062,127.83999633789062,86.90531158447266,162.0330810546875,38.556884765625
2014-07-10,74.81411743164062,128.5399932861328,86.6307373046875,161.39193725585938,38.1531867980957
2014-07-11,74.81411743164062,128.77999877929688,87.18901824951172,161.6138153076172,38.202762603759766
2014-07-14,74.81411743164062,125.72000122070312,87.71066284179688,162.42764282226562,38.457725524902344
2014-07-15,74.81411743164062,124.52999877929688,87.40869140625,162.1234893798828,38.33732604980469
2014-07-16,74.81411743164062,124.97000122070312,87.75643920898438,162.7235870361328,38.5710563659668
2014-07-17,74.81411743164062,127.08999633789062,86.59418487548828,160.8740234375,38.04695510864258
2014-07-18,74.79779815673828,126.12999725341797,87.96691131591797,162.51803588867188,38.422325134277344
2014-07-21,74.81411743164062,126.33999633789062,87.85711669921875,162.21392822265625,38.35857391357422
2014-07-22,74.79779815673828,125.73999786376953,88.41536712646484,162.92086791992188,38.585201263427734
2014-07-23,74.81411743164062,125.62000274658203,88.9827651977539,163.28248596191406,38.66312026977539
2014-07-24,74.81411743164062,124.3499984741211,88.88209533691406,163.2907257080078,38.712703704833984
2014-07-25,74.81411743164062,125.79000091552734,88.53433990478516,162.5262908935547,38.57814025878906
2014-07-28,74.81411743164062,125.58000183105469,88.5617904663086,162.5920867919922,38.66312026977539
2014-07-29,74.81411743164062,125.19999694824219,88.40623474121094,161.893310546875,38.5143928527832
2014-07-30,74.81411743164062,124.83000183105469,88.75398254394531,161.91798400878906,38.486061096191406
2014-07-31,74.79779815673828,123.38999938964844,86.9602279663086,158.72039794921875,37.7849006652832
2014-08-01,74.81411743164062,124.37999725341797,86.63993835449219,158.23544311523438,37.657413482666016
2014-08-04,74.81411743164062,123.98999786376953,87.23478698730469,159.3779754638672,37.891136169433594
2014-08-05,74.79779815673828,123.87000274658203,86.56670379638672,157.83261108398438,37.35287094116211
2014-08-06,74.79779815673828,125.66999816894531,86.50264739990234,157.88197326660156,37.31037521362305
2014-08-07,74.81411743164062,126.18000030517578,86.22809600830078,157.02713012695312,36.998748779296875
2014-08-08,74.79779815673828,126.19000244140625,86.85042572021484,158.84371948242188,37.21831130981445
2014-08-11,74.79779815673828,125.95999908447266,87.36293029785156,159.30404663085938,37.444942474365234
2014-08-12,74.79779815673828,125.98999786376953,87.32630920410156,159.0820770263672,37.40953063964844
2014-08-13,74.81411743164062,126.19999694824219,88.2506332397461,160.158935546875,37.657413482666016
2014-08-14,74.79779815673828,126.30999755859375,88.70822143554688,160.91510009765625,37.799049377441406
2014-08-15,74.81411743164062,125.4800033569336,89.13836669921875,160.88226318359375,37.763648986816406
2014-08-18,74.79779815673828,124.95999908447266,89.82476043701172,162.2303466796875,38.03277587890625
2014-08-19,74.81411743164062,124.68000030517578,90.32807922363281,163.07704162597656,38.11069107055664
2014-08-20,74.79779815673828,124.22000122070312,90.32807922363281,163.51268005371094,38.05402374267578
2014-08-21,74.81411743164062,122.87999725341797,90.5111083984375,163.98947143554688,38.11777114868164
2014-08-22,74.81411743164062,123.19000244140625,90.64839935302734,163.73460388183594,37.96905517578125
2014-08-25,74.81411743164062,122.73999786376953,90.96871948242188,164.5648193359375,38.259422302246094
2014-08-26,74.81411743164062,123.3499984741211,91.06023406982422,164.67166137695312,38.29482650756836
2014-08-27,74.79779815673828,123.31999969482422,91.07852935791016,164.60598754882812,38.42939376831055
2014-08-28,74.81411743164062,124.0,90.97785186767578,164.51548767089844,38.20985412597656
2014-08-29,74.81411743164062,123.86000061035156,91.31649780273438,164.98406982421875,38.22401428222656
2014-09-02,74.79779815673828,121.6500015258789,91.58190155029297,164.90187072753906,38.22401428222656
2014-09-03,74.81411743164062,122.1500015258789,91.04191589355469,164.81143188476562,38.5639762878418
2014-09-04,74.79779815673828,121.4800033569336,90.9595947265625,164.57310485839844,38.33024215698242
2014-09-05,74.81411743164062,122.05999755859375,91.41716003417969,165.3128662109375,38.415245056152344
2014-09-08,74.79779815673828,120.7300033569336,91.59101867675781,164.88540649414062,38.03277587890625
2014-09-09,74.79779815673828,120.87000274658203,90.83142852783203,163.8414764404297,37.8344841003418
2014-09-10,74.81411743164062,120.26000213623047,91.58190155029297,164.45803833007812,37.96196365356445
2014-09-11,74.79779815673828,119.47000122070312,91.5086669921875,164.6470489501953,37.770721435546875
2014-09-12,74.79779815673828,118.37999725341797,91.04191589355469,163.68527221679688,37.57949447631836
2014-09-15,74.79779815673828,118.63999938964844,90.16334533691406,163.56198120117188,37.50867462158203
2014-09-16,74.79779815673828,118.83000183105469,90.9504165649414,164.79501342773438,37.74948501586914
2014-09-17,74.79779815673828,117.54000091552734,91.08770751953125,165.01693725585938,37.4732666015625
2014-09-18,74.81411743164062,117.77999877929688,91.7740707397461,165.89651489257812,37.69282150268555
2014-09-19,74.81411743164062,117.08999633789062,91.7171859741211,165.74696350097656,37.4732666015625
2014-09-22,74.81411743164062,116.8499984741211,90.86405944824219,164.4669952392578,37.23246383666992
2014-09-23,74.81411743164062,117.5999984741211,90.61637115478516,163.52549743652344,36.97750473022461
2014-09-24,74.81411743164062,117.05000305175781,91.58876037597656,164.80551147460938,37.18681335449219
2014-09-25,74.81411743164062,117.38999938964844,89.6623306274414,162.14634704589844,36.581626892089844
2014-09-26,74.81411743164062,117.05999755859375,90.61637115478516,163.43466186523438,36.78810119628906
2014-09-29,74.79779815673828,117.02999877929688,90.49710845947266,163.1374053955078,36.389404296875
2014-09-30,74.81411743164062,116.20999908447266,90.62554168701172,162.70791625976562,36.31108093261719
2014-10-01,74.81411743164062,116.7699966430664,89.17613983154297,160.50286865234375,35.86964797973633
2014-10-02,74.81411743164062,116.73999786376953,89.17613983154297,160.5276641845703,35.62045669555664
2014-10-03,74.78144836425781,114.61000061035156,90.0567855834961,162.29498291015625,35.6702880859375
2014-10-06,74.78144836425781,116.02999877929688,89.86412811279297,162.10498046875,35.94084930419922
2014-10-07,74.79779815673828,116.36000061035156,88.58899688720703,159.602783203125,35.42822265625
2014-10-08,74.79779815673828,117.47000122070312,90.31365203857422,162.39410400390625,35.926605224609375
2014-10-09,74.79779815673828,117.63999938964844,88.85506439208984,159.17330932617188,35.072235107421875
2014-10-10,74.79779815673828,117.58999633789062,86.63504028320312,157.35638427734375,34.4884147644043
2014-10-13,74.79779815673828,118.5199966430664,85.2773666381836,154.77151489257812,34.53112030029297
2014-10-14,74.78144836425781,118.58999633789062,85.28652954101562,155.01101684570312,34.595211029052734
2014-10-15,74.78144836425781,118.98999786376953,84.73612213134766,153.9622344970703,34.29618453979492
2014-10-16,74.79779815673828,119.22000122070312,84.20404815673828,153.83010864257812,34.10393524169922
2014-10-17,74.79779815673828,118.98999786376953,85.31404876708984,155.6469268798828,34.57383728027344
2014-10-20,74.79779815673828,119.80000305175781,86.58917999267578,157.15829467773438,34.815914154052734
2014-10-21,74.78144836425781,120.0199966430664,88.86421966552734,160.2716827392578,35.171913146972656
2014-10-22,74.79779815673828,119.33999633789062,88.40555572509766,159.13201904296875,34.90847396850586
2014-10-23,74.78144836425781,118.5199966430664,89.73570251464844,160.9818878173828,35.1861572265625
2014-10-24,74.78144836425781,118.3499984741211,90.4696044921875,162.22067260742188,35.385494232177734
2014-10-27,74.78144836425781,118.05999755859375,90.5338134765625,161.99769592285156,35.16477966308594
2014-10-28,74.78144836425781,118.0999984741211,91.90068054199219,163.85585021972656,35.727256774902344
2014-10-29,74.79779815673828,116.41000366210938,91.5612564086914,163.6080780029297,35.4923095703125
2014-10-30,74.78144836425781,115.19000244140625,91.75389099121094,164.65695190429688,35.72013473510742
2014-10-31,74.79779815673828,112.66000366210938,93.01985168457031,166.53985595703125,36.2826042175293
2014-11-03,74.78144836425781,112.1500015258789,93.29505920410156,166.63063049316406,35.95509338378906
2014-11-04,74.79779815673828,112.22000122070312,92.98316192626953,166.05258178710938,35.769989013671875
2014-11-05,74.78144836425781,109.79000091552734,92.9923095703125,167.1014404296875,35.80558395385742
2014-11-06,74.79779815673828,109.87999725341797,93.28588104248047,167.7703094482422,35.55637741088867
2014-11-07,74.78144836425781,112.97000122070312,93.20328521728516,167.92723083496094,35.6275749206543
2014-11-10,74.79779815673828,110.45999908447266,93.53357696533203,168.45574951171875,35.72013473510742
2014-11-11,74.79779815673828,112.04000091552734,93.8271255493164,168.6209259033203,35.89101028442383
2014-11-12,74.79779815673828,111.5,93.9922103881836,168.43927001953125,35.6916618347168
2014-11-13,74.78144836425781,111.66999816894531,94.3958740234375,168.6292266845703,35.76285934448242
2014-11-14,74.78144836425781,114.47000122070312,94.68942260742188,168.67051696777344,35.88389587402344
