Date,BTAL,GLD,QQQ,SPY,VXUS
2017-07-20,17.15673065185547,118.23999786376953,136.23773193359375,215.9023895263672,41.309043884277344
2017-07-21,17.22612190246582,119.26000213623047,136.18104553222656,215.710205078125,41.1319580078125
2017-07-24,17.208772659301758,119.30999755859375,136.8047637939453,215.65780639648438,41.1319580078125
2017-07-25,17.052644729614258,118.91999816894531,136.4551239013672,216.1820068359375,41.17815399169922
2017-07-26,17.148054122924805,119.87999725341797,136.8992462158203,216.19076538085938,41.401432037353516
2017-07-27,17.286834716796875,119.79000091552734,136.03927612304688,215.98977661132812,41.28594970703125
2017-07-28,17.29551124572754,120.69000244140625,135.92588806152344,215.7364044189453,41.28594970703125
2017-07-31,17.321529388427734,120.75,135.34942626953125,215.6140594482422,41.362945556640625
2017-08-01,17.33888053894043,120.6500015258789,135.66131591796875,216.09463500976562,41.62472152709961
2017-08-02,17.33888053894043,120.4000015258789,136.02981567382812,216.19944763183594,41.61703109741211
2017-08-03,17.390918731689453,120.58999633789062,135.50064086914062,215.78009033203125,41.5477294921875
2017-08-04,17.460309982299805,119.6500015258789,135.74636840820312,216.17327880859375,41.62472152709961
2017-08-07,17.460309982299805,119.51000213623047,136.60629272460938,216.57516479492188,41.670928955078125
2017-08-08,17.252140045166016,119.86000061035156,136.37002563476562,216.04220581054688,41.51694107055664
2017-08-09,17.252140045166016,121.30999755859375,136.1905059814453,216.033447265625,41.39374923706055
2017-08-10,17.729198455810547,122.20999908447266,133.2705078125,212.984130859375,40.731563568115234
2017-08-11,17.651134490966797,122.79000091552734,134.2816619873047,213.2986602783203,40.7392692565918
2017-08-14,17.6424617767334,121.91999816894531,136.0109405517578,215.41310119628906,41.04726028442383
2017-08-15,17.677154541015625,120.9800033569336,136.10546875,215.38687133789062,40.962554931640625
2017-08-16,17.72052574157715,121.87000274658203,136.34165954589844,215.76255798339844,41.26283645629883
2017-08-17,17.833282470703125,122.48999786376953,133.5540008544922,212.39866638183594,40.762359619140625
2017-08-18,17.833282470703125,122.30000305175781,133.45950317382812,212.06663513183594,40.900962829589844
2017-08-21,17.902673721313477,122.76000213623047,133.2894287109375,212.23268127441406,40.985660552978516
2017-08-22,17.824609756469727,122.20999908447266,135.32106018066406,214.45199584960938,41.14735412597656
2017-08-23,17.76389503479004,122.66999816894531,134.8391571044922,213.68313598632812,41.216644287109375
2017-08-24,17.685827255249023,122.29000091552734,134.44229125976562,213.1851043701172,41.22434997558594
2017-08-25,17.62511444091797,122.73999786376953,134.15878295898438,213.68313598632812,41.48614501953125
2017-08-28,17.59909439086914,124.69000244140625,134.5745849609375,213.6918487548828,41.463043212890625
2017-08-29,17.547048568725586,124.41999816894531,135.10382080078125,213.9364776611328,41.29364013671875
2017-08-30,17.442964553833008,124.36000061035156,136.69129943847656,214.9500274658203,41.27055358886719
2017-08-31,17.390918731689453,125.81999969482422,138.1560516357422,216.24314880371094,41.586238861083984
2017-09-01,17.356225967407227,126.05999755859375,137.9670867919922,216.5489501953125,41.70174026489258
2017-09-05,17.477659225463867,127.45999908447266,136.72918701171875,214.99368286132812,41.386051177978516
2017-09-06,17.442964553833008,126.80999755859375,137.1449432373047,215.72764587402344,41.67863464355469
2017-09-07,17.581745147705078,128.1300048828125,137.46621704101562,215.701416015625,41.99430847167969
2017-09-08,17.581745147705078,127.97000122070312,136.2755584716797,215.44805908203125,41.9558219909668
2017-09-11,17.555721282958984,126.19000244140625,137.84417724609375,217.74603271484375,42.317718505859375
2017-09-12,17.399593353271484,126.55999755859375,138.1749267578125,218.47994995117188,42.3408088684082
2017-09-13,17.286834716796875,125.61000061035156,138.3639373779297,218.5847930908203,42.148311614990234
2017-09-14,17.304183959960938,126.16000366210938,137.55123901367188,218.51492309570312,42.240718841552734
2017-09-15,17.408266067504883,125.52999877929688,138.0237274169922,218.8091278076172,42.348514556884766
2017-09-18,17.269485473632812,124.36000061035156,137.8428955078125,219.27450561523438,42.41779708862305
2017-09-19,17.22612190246582,124.62000274658203,138.07960510253906,219.49398803710938,42.564109802246094
2017-09-20,17.22612190246582,123.62000274658203,137.6534423828125,219.5730438232422,42.49287796020508
2017-09-21,17.06131935119629,122.68000030517578,136.8105926513672,218.98471069335938,42.41545867919922
2017-09-22,17.104686737060547,123.23999786376953,136.6780242919922,219.028564453125,42.454166412353516
2017-09-25,17.052644729614258,124.52999877929688,135.2384796142578,218.5807647705078,42.1832275390625
2017-09-26,16.983251571655273,123.13999938964844,135.58892822265625,218.7124786376953,42.06709671020508
2017-09-27,16.78375816345215,121.9800033569336,136.8105926513672,219.56422424316406,42.02838897705078
2017-09-28,16.723039627075195,122.20999908447266,136.7632293701172,219.8276824951172,42.1290283203125
2017-09-29,16.679670333862305,121.58000183105469,137.74815368652344,220.60037231445312,42.369014739990234
2017-10-02,16.714366912841797,120.7699966430664,137.87127685546875,221.55751037597656,42.369014739990234
2017-10-03,16.627628326416016,120.83000183105469,138.16485595703125,222.0316162109375,42.6090087890625
2017-10-04,16.670995712280273,121.16999816894531,138.29750061035156,222.2950897216797,42.578041076660156
2017-10-05,16.697021484375,120.5199966430664,139.6517333984375,223.6121826171875,42.59353256225586
2017-10-06,16.697021484375,121.08999633789062,139.84115600585938,223.35752868652344,42.53933334350586
2017-10-09,16.740386962890625,122.08000183105469,139.68019104003906,222.98876953125,42.531585693359375
2017-10-10,16.697021484375,122.4000015258789,139.78431701660156,223.5770263671875,42.90318298339844
2017-10-11,16.74906349182129,122.79000091552734,140.20098876953125,223.92828369140625,43.09672164916992
2017-10-12,16.827125549316406,122.88999938964844,139.9453125,223.59463500976562,43.05801010131836
2017-10-13,16.83580207824707,123.81999969482422,140.4851531982422,223.8668670654297,43.34444808959961
2017-10-16,16.83580207824707,122.97000122070312,140.9681396484375,224.1653289794922,43.29800033569336
2017-10-17,16.879167556762695,122.12999725341797,141.14804077148438,224.32339477539062,43.18187713623047
2017-10-18,16.879167556762695,121.66999816894531,140.9775390625,224.54293823242188,43.29024887084961
2017-10-19,16.83580207824707,122.38999938964844,140.45675659179688,224.60438537597656,43.11219787597656
2017-10-20,16.853147506713867,121.61000061035156,140.8354949951172,225.76344299316406,43.088966369628906
2017-10-23,16.94856071472168,121.80000305175781,139.91693115234375,224.8853302001953,42.97285461425781
2017-10-24,16.757732391357422,121.33000183105469,140.1536865234375,225.2805633544922,43.05027389526367
2017-10-25,16.870494842529297,121.3499984741211,139.6233367919922,224.1653289794922,42.89543914794922
2017-10-26,16.801105499267578,120.33000183105469,139.17823791503906,224.45513916015625,42.83350372314453
2017-10-27,16.697021484375,120.9000015258789,143.2316131591797,226.29026794433594,43.00381088256836
2017-10-30,16.757732391357422,121.12999725341797,143.55360412597656,225.44740295410156,43.027042388916016
2017-10-31,16.792430877685547,120.66999816894531,144.09339904785156,225.79856872558594,43.22831726074219
2017-11-01,16.792430877685547,121.11000061035156,144.04608154296875,226.09715270996094,43.36766815185547
2017-11-02,16.792430877685547,121.19000244140625,143.7713623046875,226.18496704101562,43.46056365966797
2017-11-03,16.792430877685547,120.62000274658203,145.15408325195312,226.9401092529297,43.37541198730469
2017-11-06,16.792430877685547,121.6500015258789,145.6465301513672,227.29136657714844,43.522499084472656
2017-11-07,16.905189514160156,121.20999908447266,145.73178100585938,227.13333129882812,43.35992431640625
2017-11-08,17.026622772216797,121.62999725341797,146.31895446777344,227.51963806152344,43.522499084472656
2017-11-09,17.096010208129883,122.12999725341797,145.55186462402344,226.69424438476562,43.25929260253906
2017-11-10,17.0006046295166,121.12999725341797,145.5424041748047,226.62396240234375,43.143165588378906
2017-11-13,17.0006046295166,121.30999755859375,145.72235107421875,226.83473205566406,42.94962692260742
2017-11-14,17.07866668701172,121.55999755859375,145.19192504882812,226.30795288085938,42.90318298339844
2017-11-15,17.182748794555664,121.41000366210938,144.5100860595703,225.17514038085938,42.663204193115234
2017-11-16,17.182748794555664,121.4000015258789,146.35679626464844,227.08938598632812,43.15091323852539
2017-11-17,17.182748794555664,122.86000061035156,145.798095703125,226.4220428466797,43.11219787597656
2017-11-20,16.78375816345215,121.30999755859375,145.6844482421875,226.80836486816406,43.18187713623047
2017-11-21,16.78375816345215,121.51000213623047,147.26597595214844,228.29238891601562,43.53025436401367
2017-11-22,16.792430877685547,122.62999725341797,147.44593811035156,228.09042358398438,43.65409851074219
2017-11-24,16.792430877685547,122.31999969482422,147.98577880859375,228.6172637939453,43.8863410949707
