Date,Open,High,Low,Close,Volume
2025-07-04,2350.0,2745.0,1980.0,1986.0,35926220.0
2025-07-07,1990.0,2000.0,1987.0,1997.0,1014400.0
2025-07-08,1997.0,2000.0,1989.0,1999.0,349938.0
2025-07-09,1999.0,1999.0,1995.0,1997.0,225501.0
2025-07-10,1997.0,2000.0,1996.0,1998.0,206402.0
2025-07-11,1997.0,1999.0,1995.0,1997.0,146306.0
2025-07-14,1997.0,1998.0,1991.0,1994.0,77806.0
2025-07-15,1994.0,2000.0,1992.0,1997.0,159384.0
2025-07-16,1997.0,2000.0,1993.0,1997.0,71874.0
2025-07-17,1998.0,2005.0,1995.0,2000.0,140802.0
2025-07-18,1996.0,2005.0,1996.0,2000.0,87821.0
2025-07-21,2000.0,2000.0,1996.0,2000.0,34140.0
2025-07-22,2000.0,2000.0,1996.0,1998.0,98962.0
2025-07-23,1998.0,2000.0,1996.0,1998.0,33664.0
2025-07-24,1999.0,2000.0,1992.0,1998.0,55477.0
2025-07-25,1998.0,2005.0,1995.0,2000.0,68779.0
2025-07-28,2005.0,2005.0,1993.0,1995.0,19149.0
2025-07-29,1995.0,2000.0,1993.0,1998.0,43765.0
2025-07-30,1998.0,2005.0,1994.0,1999.0,54081.0
2025-07-31,1999.0,2000.0,1996.0,2000.0,10477.0
2025-08-01,1993.0,2000.0,1992.0,1996.0,14869.0
2025-08-04,1994.0,2000.0,1994.0,1998.0,13874.0
2025-08-05,2000.0,2005.0,1996.0,2000.0,16592.0
2025-08-06,2000.0,2005.0,1992.0,1997.0,48289.0
2025-08-07,1997.0,1997.0,1994.0,1996.0,29350.0
2025-08-08,1996.0,2000.0,1995.0,1996.0,4756.0
2025-08-11,1999.0,1999.0,1996.0,1997.0,7018.0
2025-08-12,2000.0,2000.0,1993.0,1998.0,38866.0
2025-08-13,1997.0,2000.0,1997.0,1999.0,5746.0
2025-08-14,1999.0,1999.0,1995.0,1996.0,11067.0
2025-08-18,1996.0,1999.0,1995.0,1999.0,15851.0
2025-08-19,1999.0,2000.0,1998.0,1999.0,7684.0
2025-08-20,1999.0,2000.0,1995.0,1998.0,13138.0
2025-08-21,1998.0,1998.0,1996.0,1996.0,14156.0
2025-08-22,1996.0,1999.0,1996.0,1996.0,9470.0
2025-08-25,1996.0,2000.0,1996.0,1997.0,39816.0
2025-08-26,1996.0,2000.0,1996.0,1999.0,18771.0
2025-08-27,2000.0,2000.0,1997.0,1999.0,7492.0
2025-08-28,1999.0,2005.0,1996.0,1996.0,30464.0
2025-08-29,2000.0,2000.0,1997.0,1998.0,38349.0
2025-09-01,2000.0,2000.0,1996.0,1997.0,10498.0
2025-09-02,2000.0,2000.0,1996.0,1998.0,3358.0
2025-09-03,2000.0,2000.0,1995.0,1998.0,5630.0
2025-09-04,2000.0,2005.0,1998.0,1999.0,38648.0
2025-09-05,2000.0,2000.0,1996.0,1999.0,55881.0
2025-09-08,1999.0,2005.0,1998.0,2005.0,31231.0
2025-09-09,2000.0,2005.0,1998.0,2000.0,25419.0
2025-09-10,2000.0,2005.0,2000.0,2005.0,12311.0
2025-09-11,2005.0,2005.0,2000.0,2005.0,17215.0
2025-09-12,2005.0,2005.0,2000.0,2000.0,1921.0
2025-09-15,2005.0,2005.0,2000.0,2000.0,2284.0
2025-09-16,2005.0,2005.0,2000.0,2005.0,25400.0
2025-09-17,2000.0,2005.0,2000.0,2000.0,23613.0
2025-09-18,2005.0,2005.0,2000.0,2000.0,3133.0
2025-09-19,2005.0,2005.0,1999.0,2005.0,11894.0
2025-09-22,2005.0,2005.0,1999.0,2000.0,9851.0
2025-09-23,2005.0,2005.0,1994.0,2000.0,22506.0
2025-09-24,2005.0,2005.0,1994.0,2000.0,8241.0
2025-09-25,1996.0,2000.0,1996.0,1998.0,8344.0
2025-09-26,2005.0,2005.0,1998.0,1999.0,2300.0
2025-09-29,2000.0,2000.0,1999.0,2000.0,7282.0
2025-09-30,1998.0,2005.0,1992.0,2000.0,10053.0
2025-10-01,1998.0,2000.0,1994.0,2000.0,3788.0
2025-10-02,1998.0,2000.0,1995.0,1999.0,48236.0
2025-10-10,1999.0,2000.0,1994.0,2000.0,2734.0
2025-10-13,2000.0,2000.0,1996.0,1998.0,5803.0
2025-10-14,1998.0,1999.0,1997.0,1999.0,6747.0
2025-10-15,2000.0,2000.0,1997.0,1998.0,6025.0
2025-10-16,1998.0,2000.0,1995.0,2000.0,7783.0
2025-10-17,1999.0,1999.0,1996.0,1999.0,4517.0
2025-10-20,1997.0,2000.0,1997.0,2000.0,33339.0
2025-10-21,1998.0,2005.0,1997.0,2000.0,23782.0
2025-10-22,2000.0,2000.0,1998.0,2000.0,1648.0
2025-10-23,1999.0,2000.0,1998.0,2000.0,6709.0
2025-10-24,2000.0,2005.0,1998.0,1999.0,16523.0
2025-10-27,2000.0,2000.0,1996.0,1999.0,8231.0
2025-10-28,1999.0,2005.0,1998.0,1999.0,14209.0
2025-10-29,1999.0,2000.0,1996.0,1999.0,6262.0
2025-10-30,1999.0,2000.0,1996.0,1999.0,26197.0
2025-10-31,2000.0,2000.0,1998.0,2000.0,13346.0
2025-11-03,2000.0,2000.0,1996.0,1998.0,20818.0
2025-11-04,1998.0,2000.0,1993.0,1999.0,7354.0
2025-11-05,2000.0,2000.0,1994.0,1995.0,14446.0
2025-11-06,1995.0,1999.0,1993.0,1995.0,8514.0
2025-11-07,1994.0,1995.0,1993.0,1994.0,13649.0
2025-11-10,1995.0,1996.0,1992.0,1994.0,61382.0
2025-11-11,1994.0,1998.0,1993.0,1994.0,23642.0
2025-11-12,1996.0,1996.0,1991.0,1994.0,21099.0
2025-11-13,1994.0,1996.0,1970.0,1995.0,23423.0
2025-11-14,1995.0,1995.0,1993.0,1995.0,1862.0
2025-11-17,1993.0,1997.0,1993.0,1996.0,1563.0
2025-11-18,1997.0,1997.0,1993.0,1994.0,23175.0
2025-11-19,1995.0,1996.0,1993.0,1994.0,1763.0
2025-11-20,1995.0,1996.0,1992.0,1996.0,3098.0
2025-11-21,1993.0,1996.0,1993.0,1995.0,3108.0
2025-11-24,1996.0,1996.0,1991.0,1996.0,7858.0
2025-11-25,1996.0,1996.0,1993.0,1995.0,5276.0
2025-11-26,1995.0,1995.0,1993.0,1994.0,7396.0
2025-11-27,1994.0,1996.0,1992.0,1996.0,33999.0
2025-11-28,1993.0,1999.0,1993.0,1999.0,23741.0
2025-12-01,1994.0,2005.0,1994.0,1999.0,36555.0
2025-12-02,1995.0,2005.0,1995.0,2000.0,54368.0
2025-12-03,2005.0,2015.0,2000.0,2015.0,29300.0
2025-12-04,2010.0,2025.0,2000.0,2025.0,14925.0
2025-12-05,2025.0,2025.0,2005.0,2015.0,18518.0
2025-12-08,2015.0,2020.0,2005.0,2020.0,1424.0
2025-12-09,2020.0,2020.0,2007.0,2010.0,1188.0
2025-12-10,2005.0,2010.0,2002.0,2005.0,2926.0
2025-12-11,2005.0,2005.0,1974.0,1989.0,15589.0
2025-12-12,1995.0,2000.0,1995.0,1998.0,24524.0
2025-12-15,1998.0,2005.0,1998.0,2000.0,7952.0
2025-12-16,2010.0,2010.0,1995.0,1995.0,2490.0
2025-12-17,1998.0,1999.0,1997.0,1997.0,1320.0
2025-12-18,2000.0,2000.0,1994.0,1995.0,2499.0
2025-12-19,1998.0,1999.0,1995.0,1996.0,4474.0
2025-12-22,1997.0,1999.0,1997.0,1999.0,19279.0
2025-12-23,1999.0,2005.0,1997.0,2005.0,11738.0
2025-12-24,2005.0,2005.0,1998.0,2005.0,5594.0
2025-12-26,2005.0,2005.0,2000.0,2005.0,18690.0
2025-12-29,2005.0,2010.0,2000.0,2005.0,10973.0
2025-12-30,2005.0,2005.0,2000.0,2005.0,4163.0
2026-01-02,2005.0,2005.0,1999.0,2000.0,22010.0
2026-01-05,2005.0,2020.0,2000.0,2010.0,33997.0
2026-01-06,2010.0,2030.0,2005.0,2010.0,60583.0
2026-01-07,2020.0,2020.0,2005.0,2010.0,15503.0
2026-01-08,2010.0,2010.0,2005.0,2010.0,8796.0
2026-01-09,2005.0,2010.0,2005.0,2010.0,2709.0
2026-01-12,2005.0,2005.0,2000.0,2005.0,32508.0
2026-01-13,2005.0,2005.0,1997.0,2000.0,11178.0
2026-01-14,2005.0,2005.0,1996.0,1997.0,5097.0
2026-01-15,1999.0,2005.0,1999.0,2005.0,607.0
2026-01-16,2005.0,2005.0,2000.0,2005.0,74.0
2026-01-19,2005.0,2010.0,2000.0,2005.0,13948.0
2026-01-20,2005.0,2010.0,2000.0,2010.0,16259.0
2026-01-21,2010.0,2010.0,2000.0,2000.0,2003.0
2026-01-22,2000.0,2005.0,2000.0,2005.0,4722.0
2026-01-23,2005.0,2010.0,2000.0,2010.0,7681.0
2026-01-26,2005.0,2010.0,2000.0,2005.0,2114.0
2026-01-27,2005.0,2010.0,2005.0,2010.0,3678.0
