Date,JEPI
2021-03-26,38.50189971923828
2021-03-29,38.614444732666016
2021-03-30,38.45553207397461
2021-03-31,38.48202896118164
2021-04-01,38.56061935424805
2021-04-05,38.79376220703125
2021-04-06,38.71381759643555
2021-04-07,38.62724304199219
2021-04-08,38.6805419921875
2021-04-09,38.74046325683594
2021-04-12,38.76710510253906
2021-04-13,38.80043029785156
2021-04-14,38.787109375
2021-04-15,39.04022216796875
2021-04-16,39.18009567260742
2021-04-19,39.18675994873047
2021-04-20,39.293338775634766
2021-04-21,39.359947204589844
2021-04-22,39.28667449951172
2021-04-23,39.37992477416992
2021-04-26,39.15346145629883
2021-04-27,39.30665588378906
2021-04-28,39.28002166748047
2021-04-29,39.493167877197266
2021-04-30,39.47983932495117
2021-05-03,39.74395751953125
2021-05-04,39.76406478881836
2021-05-05,39.75065231323242
2021-05-06,39.931644439697266
2021-05-07,40.15956115722656
2021-05-10,40.239986419677734
2021-05-11,39.95845031738281
2021-05-12,39.368560791015625
2021-05-13,39.777469635009766
2021-05-14,40.179664611816406
2021-05-17,40.11933517456055
2021-05-18,39.8512077331543
2021-05-19,39.73725128173828
2021-05-20,40.0187873840332
2021-05-21,40.0187873840332
2021-05-24,40.206485748291016
2021-05-25,40.12604522705078
2021-05-26,40.15956115722656
2021-05-27,40.07912063598633
2021-05-28,40.1729621887207
2021-06-01,39.96000671386719
2021-06-02,40.175655364990234
2021-06-03,40.2430305480957
2021-06-04,40.384552001953125
2021-06-07,40.33064651489258
2021-06-08,40.30367660522461
2021-06-09,40.29695129394531
2021-06-10,40.4115104675293
2021-06-11,40.47216033935547
2021-06-14,40.50585174560547
2021-06-15,40.53279495239258
2021-06-16,40.344120025634766
2021-06-17,40.31717300415039
2021-06-18,40.000465393066406
2021-06-21,40.42498016357422
2021-06-22,40.5125846862793
2021-06-23,40.384552001953125
2021-06-24,40.593448638916016
2021-06-25,40.82256317138672
2021-06-28,40.815818786621094
2021-06-29,40.82256317138672
2021-06-30,40.815818786621094
2021-07-01,41.002357482910156
2021-07-02,41.10411071777344
2021-07-06,41.124446868896484
2021-07-07,41.32793045043945
2021-07-08,41.23295974731445
2021-07-09,41.300811767578125
2021-07-12,41.334720611572266
2021-07-13,41.30759048461914
2021-07-14,41.41611099243164
2021-07-15,41.52464294433594
2021-07-16,41.55177307128906
2021-07-19,41.20584487915039
2021-07-20,41.50429153442383
2021-07-21,41.51106643676758
2021-07-22,41.55855178833008
2021-07-23,41.86378479003906
2021-07-26,41.802738189697266
2021-07-27,41.86378479003906
2021-07-28,41.7077751159668
2021-07-29,41.80952453613281
2021-07-30,41.86378479003906
2021-08-02,41.84130859375
2021-08-03,42.052459716796875
2021-08-04,41.88898849487305
2021-08-05,42.0047721862793
2021-08-06,42.0456428527832
2021-08-09,42.05926513671875
2021-08-10,42.14099884033203
2021-08-11,42.24998092651367
2021-08-12,42.25678634643555
2021-08-13,42.35895919799805
2021-08-16,42.610965728759766
2021-08-17,42.57691192626953
2021-08-18,42.304473876953125
2021-08-19,42.39299774169922
2021-08-20,42.570098876953125
2021-08-23,42.624595642089844
2021-08-24,42.50198745727539
2021-08-25,42.53605270385742
2021-08-26,42.461124420166016
2021-08-27,42.542850494384766
2021-08-30,42.65864944458008
2021-08-31,42.59054183959961
2021-09-01,42.62409210205078
2021-09-02,42.75421142578125
2021-09-03,42.71311950683594
2021-09-07,42.40494155883789
2021-09-08,42.569305419921875
2021-09-09,42.33647155761719
2021-09-10,42.178958892822266
2021-09-13,42.15156555175781
2021-09-14,41.90502166748047
2021-09-15,42.178958892822266
2021-09-16,42.131011962890625
2021-09-17,41.88447189331055
2021-09-20,41.42564010620117
2021-09-21,41.391387939453125
2021-09-22,41.5694465637207
2021-09-23,41.88447189331055
2021-09-24,41.891319274902344
2021-09-27,41.72011947631836
2021-09-28,41.131160736083984
2021-09-29,41.322898864746094
2021-09-30,40.82297897338867
2021-10-01,41.14878845214844
2021-10-04,40.87326431274414
2021-10-05,41.176326751708984
2021-10-06,41.34852600097656
2021-10-07,41.62405776977539
2021-10-08,41.52762222290039
2021-10-11,41.341644287109375
2021-10-12,41.307193756103516
2021-10-13,41.51384353637695
2021-10-14,41.98223876953125
2021-10-15,42.17509460449219
2021-10-18,42.126869201660156
2021-10-19,42.319740295410156
2021-10-20,42.49882507324219
2021-10-21,42.56770324707031
2021-10-22,42.733009338378906
2021-10-25,42.73990249633789
2021-10-26,42.760562896728516
2021-10-27,42.54703903198242
2021-10-28,42.69170379638672
2021-10-29,42.69170379638672
2021-11-01,42.57806396484375
2021-11-02,42.68199157714844
2021-11-03,42.74435043334961
2021-11-04,42.730491638183594
2021-11-05,42.640419006347656
2021-11-08,42.543418884277344
2021-11-09,42.647342681884766
2021-11-10,42.74435043334961
2021-11-11,42.730491638183594
2021-11-12,42.931427001953125
2021-11-15,42.959144592285156
2021-11-16,43.00071716308594
2021-11-17,42.88291931152344
2021-11-18,42.77206039428711
2021-11-19,42.71663284301758
2021-11-22,42.74435043334961
2021-11-23,42.88291931152344
2021-11-24,42.90371322631836
2021-11-26,42.51569366455078
2021-11-29,42.647342681884766
2021-11-30,41.96830749511719
2021-12-01,41.60779571533203
2021-12-02,42.17262268066406
2021-12-03,42.29117202758789
2021-12-06,42.71651077270508
2021-12-07,43.1906852722168
2021-12-08,43.12095260620117
2021-12-09,43.093055725097656
2021-12-10,43.37197494506836
2021-12-13,43.48354721069336
2021-12-14,43.23251724243164
2021-12-15,43.70667266845703
2021-12-16,43.874027252197266
2021-12-17,43.406829833984375
2021-12-20,43.0721321105957
2021-12-21,43.42775344848633
2021-12-22,43.636940002441406
2021-12-23,43.804290771484375
2021-12-27,44.152950286865234
2021-12-28,44.173858642578125
2021-12-29,44.35517120361328
2021-12-30,44.298274993896484
2021-12-31,44.38256072998047
2022-01-03,44.18590545654297
2022-01-04,44.2772102355957
2022-01-05,44.17184829711914
2022-01-06,44.08053970336914
2022-01-07,43.9400634765625
2022-01-10,43.84876251220703
2022-01-11,43.947086334228516
2022-01-12,44.05244827270508
2022-01-13,43.855777740478516
2022-01-14,43.68020248413086
2022-01-18,43.16044616699219
2022-01-19,42.96378707885742
2022-01-20,42.6336669921875
2022-01-21,42.191165924072266
2022-01-24,42.32462692260742
2022-01-25,41.85403823852539
2022-01-26,41.62224578857422
2022-01-27,41.6292839050293
2022-01-28,42.401885986328125
2022-01-31,42.837371826171875
2022-02-01,42.96598815917969
2022-02-02,43.44660949707031
2022-02-03,43.05786895751953
2022-02-04,42.8529167175293
2022-02-07,42.69034957885742
2022-02-08,42.96598815917969
2022-02-09,43.333526611328125
2022-02-10,42.761009216308594
2022-02-11,42.32281494140625
2022-02-14,42.20265197753906
2022-02-15,42.51363754272461
2022-02-16,42.62673568725586
2022-02-17,42.2097282409668
2022-02-18,42.08250427246094
2022-02-22,41.74323272705078
2022-02-23,41.227272033691406
2022-02-24,41.481712341308594
2022-02-25,42.428829193115234
2022-02-28,42.30867385864258
2022-03-01,41.87559509277344
2022-03-02,42.39556884765625
2022-03-03,42.545162200927734
2022-03-04,42.63774490356445
2022-03-07,41.93257522583008
2022-03-08,41.391239166259766
2022-03-09,41.9610710144043
2022-03-10,41.918331146240234
2022-03-11,41.768760681152344
2022-03-14,41.81862258911133
2022-03-15,42.46680450439453
2022-03-16,42.82294464111328
2022-03-17,43.236083984375
2022-03-18,43.3785285949707
2022-03-21,43.35005569458008
2022-03-22,43.46400451660156
2022-03-23,43.228946685791016
2022-03-24,43.456886291503906
2022-03-25,43.663455963134766
2022-03-28,43.79877471923828
2022-03-29,43.87713623046875
2022-03-30,43.87713623046875
2022-03-31,43.734676361083984
2022-04-01,43.877071380615234
2022-04-04,43.76200485229492
2022-04-05,43.83392333984375
2022-04-06,44.17194747924805
2022-04-07,44.373321533203125
2022-04-08,44.445228576660156
2022-04-11,44.11439895629883
2022-04-12,43.95618438720703
2022-04-13,44.2222785949707
2022-04-14,44.092838287353516
2022-04-18,43.99213790893555
2022-04-19,44.373321533203125
2022-04-20,44.75446701049805
2022-04-21,44.366111755371094
2022-04-22,43.308929443359375
2022-04-25,43.46714401245117
2022-04-26,42.62571334838867
2022-04-27,42.7767333984375
2022-04-28,43.37364959716797
2022-04-29,42.12947082519531
2022-05-02,41.96126937866211
2022-05-03,42.164268493652344
2022-05-04,43.01972579956055
2022-05-05,42.12077331542969
2022-05-06,41.90327453613281
2022-05-09,41.1275634765625
2022-05-10,40.98255920410156
2022-05-11,40.77959060668945
2022-05-12,40.8303108215332
2022-05-13,41.3885498046875
2022-05-16,41.526302337646484
2022-05-17,41.917781829833984
2022-05-18,40.59833526611328
2022-05-19,40.366336822509766
2022-05-20,40.45333480834961
2022-05-23,41.10581588745117
2022-05-24,41.27255630493164
2022-05-25,41.3668098449707
2022-05-26,41.82353591918945
2022-05-27,42.41075134277344
2022-05-31,42.09901428222656
2022-06-01,41.89860153198242
2022-06-02,42.191200256347656
2022-06-03,42.11072540283203
2022-06-06,42.20581817626953
2022-06-07,42.46182632446289
2022-06-08,42.11072540283203
2022-06-09,41.547508239746094
2022-06-10,40.8087043762207
2022-06-13,39.56521224975586
2022-06-14,39.323814392089844
2022-06-15,39.557891845703125
2022-06-16,38.66550064086914
2022-06-17,38.70207977294922
2022-06-21,39.587158203125
2022-06-22,39.718814849853516
2022-06-23,40.15037536621094
2022-06-24,41.05009078979492
2022-06-27,41.108604431152344
2022-06-28,40.567325592041016
2022-06-29,40.618534088134766
2022-06-30,40.560020446777344
2022-07-01,41.05638885498047
2022-07-05,40.76787567138672
2022-07-06,41.0193977355957
2022-07-07,41.159942626953125
2022-07-08,41.07857131958008
2022-07-11,41.14515686035156
2022-07-12,40.85666275024414
2022-07-13,40.605125427246094
2022-07-14,40.605125427246094
2022-07-15,41.07857131958008
2022-07-18,40.82705307006836
2022-07-19,41.337493896484375
2022-07-20,41.25611877441406
2022-07-21,41.46324157714844
2022-07-22,41.574214935302734
2022-07-25,41.80353927612305
2022-07-26,41.79615020751953
2022-07-27,41.97367858886719
2022-07-28,42.410133361816406
2022-07-29,42.484100341796875
2022-08-01,42.331146240234375
2022-08-02,42.15206527709961
2022-08-03,42.286373138427734
2022-08-04,42.30128860473633
2022-08-05,42.390830993652344
2022-08-08,42.52515411376953
2022-08-09,42.62215042114258
2022-08-10,42.79377365112305
2022-08-11,42.75646209716797
2022-08-12,42.995243072509766
2022-08-15,43.107173919677734
2022-08-16,43.151947021484375
2022-08-17,43.062400817871094
2022-08-18,43.151947021484375
2022-08-19,43.122108459472656
2022-08-22,42.82362747192383
2022-08-23,42.65945816040039
2022-08-24,42.71170425415039
2022-08-25,43.092254638671875
2022-08-26,42.24907302856445
2022-08-29,42.025211334228516
2022-08-30,41.55511474609375
2022-08-31,41.2342529296875
2022-09-01,41.51240539550781
2022-09-02,41.04502868652344
2022-09-06,41.097801208496094
2022-09-07,41.7159309387207
2022-09-08,41.95716094970703
2022-09-09,42.3265266418457
2022-09-12,42.54512023925781
2022-09-13,41.210880279541016
2022-09-14,41.36164093017578
2022-09-15,41.02996063232422
2022-09-16,40.856590270996094
2022-09-19,41.09027099609375
2022-09-20,40.72090530395508
2022-09-21,40.20078659057617
2022-09-22,40.01986312866211
2022-09-23,39.59772491455078
2022-09-26,39.21328353881836
2022-09-27,38.941917419433594
2022-09-28,39.620338439941406
2022-09-29,39.09267807006836
2022-09-30,38.617759704589844
2022-10-03,39.531673431396484
2022-10-04,40.292640686035156
2022-10-05,40.19369888305664
2022-10-06,39.744747161865234
2022-10-07,39.052268981933594
2022-10-10,38.999000549316406
2022-10-11,38.907684326171875
2022-10-12,38.71744155883789
2022-10-13,39.45558547973633
2022-10-14,38.907684326171875
2022-10-17,39.569725036621094
2022-10-18,39.9502067565918
2022-10-19,39.66105270385742
2022-10-20,39.28055953979492
2022-10-21,39.89693069458008
2022-10-24,40.31546401977539
2022-10-25,40.65789031982422
2022-10-26,40.79486846923828
2022-10-27,40.95466232299805
2022-10-28,41.57103729248047
2022-10-31,41.5253791809082
2022-11-01,41.483829498291016
2022-11-02,41.05290985107422
2022-11-03,40.9990348815918
2022-11-04,41.3991813659668
2022-11-07,41.676204681396484
2022-11-08,41.937835693359375
2022-11-09,41.49152755737305
2022-11-10,42.468788146972656
2022-11-11,42.24563217163086
2022-11-14,42.29180145263672
2022-11-15,42.3687629699707
2022-11-16,42.47649002075195
2022-11-17,42.44569778442383
2022-11-18,42.77660369873047
2022-11-21,43.015140533447266
2022-11-22,43.25368118286133
2022-11-23,43.34601593017578
2022-11-25,43.49222183227539
2022-11-28,43.22290802001953
2022-11-29,43.207515716552734
2022-11-30,43.69229507446289
2022-12-01,43.65340805053711
2022-12-02,43.68452072143555
2022-12-05,43.49783706665039
2022-12-06,43.225582122802734
2022-12-07,43.248924255371094
2022-12-08,43.466712951660156
2022-12-09,43.21001434326172
2022-12-12,43.74674987792969
2022-12-13,43.81674575805664
2022-12-14,43.72341537475586
2022-12-15,43.02333068847656
2022-12-16,42.64219665527344
2022-12-19,42.40105438232422
2022-12-20,42.432151794433594
2022-12-21,42.96112060546875
2022-12-22,42.64997100830078
2022-12-23,42.9144401550293
2022-12-27,43.01555633544922
2022-12-28,42.587730407714844
2022-12-29,43.022438049316406
2022-12-30,42.83379364013672
2023-01-03,42.818058013916016
2023-01-04,43.03030776977539
2023-01-05,42.59009552001953
2023-01-06,43.376182556152344
2023-01-09,43.250404357910156
2023-01-10,43.3840446472168
2023-01-11,43.62771987915039
2023-01-12,43.67488479614258
2023-01-13,43.784950256347656
2023-01-17,43.67488479614258
2023-01-18,43.179649353027344
2023-01-19,42.94384002685547
2023-01-20,43.242549896240234
2023-01-23,43.32901382446289
2023-01-24,43.3840446472168
2023-01-25,43.360450744628906
2023-01-26,43.3840446472168
2023-01-27,43.250404357910156
2023-01-30,43.250404357910156
2023-01-31,43.60414123535156
2023-02-01,43.615234375
2023-02-02,43.53599548339844
2023-02-03,43.33788299560547
2023-02-06,43.41712951660156
2023-02-07,43.4329833984375
2023-02-08,43.28240966796875
2023-02-09,43.13186264038086
2023-02-10,43.40127944946289
2023-02-13,43.6310920715332
2023-02-14,43.543914794921875
2023-02-15,43.65485763549805
2023-02-16,43.42505645751953
2023-02-17,43.50429916381836
2023-02-21,43.03676223754883
2023-02-22,42.91790771484375
2023-02-23,42.997154235839844
2023-02-24,42.6722526550293
2023-02-27,42.791114807128906
2023-02-28,42.62471389770508
2023-03-01,42.4498291015625
2023-03-02,42.777225494384766
2023-03-03,43.14453887939453
2023-03-06,43.208431243896484
2023-03-07,42.689388275146484
2023-03-08,42.721336364746094
2023-03-09,42.19430160522461
2023-03-10,41.62733459472656
2023-03-13,41.6832389831543
2023-03-14,42.186309814453125
2023-03-15,41.9307746887207
2023-03-16,42.41788864135742
2023-03-17,41.94675064086914
2023-03-20,42.33004379272461
2023-03-21,42.64147186279297
2023-03-22,42.13041305541992
2023-03-23,42.21027374267578
2023-03-24,42.52968215942383
2023-03-27,42.721336364746094
2023-03-28,42.761253356933594
2023-03-29,43.1205940246582
2023-03-30,43.28829574584961
2023-03-31,43.59971618652344
2023-04-03,43.684242248535156
2023-04-04,43.571529388427734
2023-04-05,43.71644973754883
2023-04-06,43.7486457824707
2023-04-10,43.83721160888672
2023-04-11,43.95796585083008
2023-04-12,44.01432418823242
2023-04-13,44.16729736328125
2023-04-14,44.10288619995117
2023-04-17,44.199501037597656
2023-04-18,44.23170471191406
2023-04-19,44.23975372314453
2023-04-20,44.255863189697266
2023-04-21,44.344417572021484
2023-04-24,44.40882110595703
2023-04-25,44.01432418823242
2023-04-26,43.652042388916016
2023-04-27,44.27195739746094
2023-04-28,44.602046966552734
2023-05-01,44.67912292480469
2023-05-02,44.42761993408203
2023-05-03,44.13554763793945
2023-05-04,43.92460250854492
2023-05-05,44.3951530456543
2023-05-08,44.37893295288086
2023-05-09,44.257240295410156
2023-05-10,44.36270523071289
2023-05-11,44.3059196472168
2023-05-12,44.330257415771484
2023-05-15,44.38705062866211
2023-05-16,44.02195739746094
2023-05-17,44.37893295288086
2023-05-18,44.49252700805664
2023-05-19,44.52497863769531
2023-05-22,44.43572235107422
2023-05-23,44.07063293457031
2023-05-24,43.68931579589844
2023-05-25,43.72175979614258
2023-05-26,43.92460250854492
2023-05-30,43.85158157348633
2023-05-31,43.827239990234375
2023-06-01,44.043697357177734
2023-06-02,44.41127395629883
2023-06-05,44.44395065307617
2023-06-06,44.354103088378906
2023-06-07,44.44395065307617
2023-06-08,44.525630950927734
2023-06-09,44.46844482421875
2023-06-12,44.53380584716797
2023-06-13,44.60731887817383
2023-06-14,44.525630950927734
2023-06-15,44.76251983642578
2023-06-16,44.80336380004883
2023-06-20,44.65632247924805
2023-06-21,44.72984313964844
2023-06-22,44.738006591796875
2023-06-23,44.63182067871094
2023-06-26,44.74617385864258
2023-06-27,44.893211364746094
2023-06-28,44.8115348815918
2023-06-29,44.974891662597656
2023-06-30,45.1954345703125
2023-07-03,45.21928024291992
2023-07-05,45.17817687988281
2023-07-06,44.97262191772461
2023-07-07,44.86574172973633
2023-07-10,45.10417938232422
2023-07-11,45.260379791259766
2023-07-12,45.40837478637695
2023-07-13,45.37548828125
2023-07-14,45.48237228393555
2023-07-17,45.53170394897461
2023-07-18,45.548152923583984
2023-07-19,45.613922119140625
2023-07-20,45.77013397216797
2023-07-21,45.94279479980469
2023-07-24,45.97566604614258
2023-07-25,45.90168762207031
2023-07-26,45.96746063232422
2023-07-27,45.79480743408203
2023-07-28,45.893455505371094
2023-07-31,45.94279479980469
2023-08-01,45.926273345947266
2023-08-02,45.760963439941406
2023-08-03,45.703128814697266
2023-08-04,45.5626220703125
2023-08-07,45.96758270263672
2023-08-08,45.81882858276367
2023-08-09,45.74443817138672
2023-08-10,45.81056213378906
2023-08-11,45.884944915771484
2023-08-14,46.00063705444336
2023-08-15,45.5626220703125
2023-08-16,45.30641174316406
2023-08-17,45.05021667480469
2023-08-18,45.05021667480469
2023-08-21,45.13286209106445
2023-08-22,45.05021667480469
2023-08-23,45.38906478881836
2023-08-24,45.0337028503418
2023-08-25,45.37253952026367
2023-08-28,45.5874137878418
2023-08-29,45.93452453613281
2023-08-30,46.05850601196289
2023-08-31,45.94279861450195
2023-09-01,46.032588958740234
2023-09-05,45.78313446044922
2023-09-06,45.78313446044922
2023-09-07,45.84966278076172
2023-09-08,45.88291549682617
2023-09-11,46.06585693359375
2023-09-12,45.88291549682617
2023-09-13,45.96607971191406
2023-09-14,46.223846435546875
2023-09-15,45.89122772216797
2023-09-18,45.96607971191406
2023-09-19,45.87461471557617
2023-09-20,45.716617584228516
2023-09-21,45.07635498046875
2023-09-22,45.03477478027344
2023-09-25,45.14287567138672
2023-09-26,44.569129943847656
2023-09-27,44.48597717285156
2023-09-28,44.67721939086914
2023-09-29,44.53587341308594
2023-10-02,44.33744812011719
2023-10-03,43.8686408996582
2023-10-04,44.236995697021484
2023-10-05,44.02769088745117
2023-10-06,44.379310607910156
2023-10-09,44.613731384277344
2023-10-10,44.8648796081543
2023-10-11,45.0072021484375
2023-10-12,44.764427185058594
2023-10-13,44.75605010986328
2023-10-16,45.14952850341797
2023-10-17,45.25836181640625
2023-10-18,44.82303237915039
2023-10-19,44.49652099609375
2023-10-20,44.103050231933594
2023-10-23,43.95234680175781
2023-10-24,44.253746032714844
2023-10-25,43.82677459716797
2023-10-26,43.4835205078125
2023-10-27,43.123531341552734
2023-10-30,43.634212493896484
2023-10-31,44.05281066894531
2023-11-01,44.448150634765625
2023-11-02,44.97077560424805
2023-11-03,45.173072814941406
2023-11-06,45.28266143798828
2023-11-07,45.173072814941406
2023-11-08,45.20680236816406
2023-11-09,44.953914642333984
2023-11-10,45.350093841552734
2023-11-13,45.350093841552734
2023-11-14,45.68727111816406
2023-11-15,45.67884826660156
2023-11-16,45.6704216003418
2023-11-17,45.74626922607422
2023-11-20,45.73785400390625
2023-11-21,45.88113784790039
2023-11-22,46.007591247558594
2023-11-24,46.10030746459961
2023-11-27,45.9991455078125
2023-11-28,45.99073028564453
2023-11-29,45.94858169555664
2023-11-30,46.11717224121094
2023-12-01,46.31243896484375
2023-12-04,46.36337661743164
2023-12-05,46.168113708496094
2023-12-06,46.210548400878906
2023-12-07,46.25300979614258
2023-12-08,46.17660140991211
2023-12-11,46.43978500366211
2023-12-12,46.660518646240234
2023-12-13,46.9237174987793
2023-12-14,46.762393951416016
2023-12-15,46.736934661865234
2023-12-18,46.71995544433594
2023-12-19,46.80485153198242
2023-12-20,46.541664123535156
2023-12-21,46.736934661865234
2023-12-22,46.79636001586914
2023-12-26,46.898250579833984
2023-12-27,46.97465133666992
2023-12-28,47.041385650634766
2023-12-29,47.041385650634766
2024-01-02,47.161170959472656
2024-01-03,46.895931243896484
2024-01-04,46.878822326660156
2024-01-05,46.844608306884766
2024-01-08,47.161170959472656
2024-01-09,47.126949310302734
2024-01-10,47.178287506103516
2024-01-11,47.18683624267578
2024-01-12,47.31517791748047
2024-01-16,47.19540023803711
2024-01-17,47.01571273803711
2024-01-18,47.23818588256836
2024-01-19,47.452083587646484
2024-01-22,47.623207092285156
2024-01-23,47.7857666015625
2024-01-24,47.60609436035156
2024-01-25,47.81144714355469
2024-01-26,47.862770080566406
2024-01-29,48.04245376586914
2024-01-30,48.1451301574707
2024-01-31,47.8798942565918
2024-02-01,48.388282775878906
2024-02-02,48.336673736572266
