Date,Open,High,Low,Close,Volume
1962-01-02,,,,,
1962-01-03,,,,,
1962-01-04,,,,,
1962-01-05,,,,,
1962-01-08,,,,,
1962-01-09,,,,,
1962-01-10,,,,,
1962-01-11,,,,,
1962-01-12,,,,,
1962-01-15,,,,,
1962-01-16,,,,,
1962-01-17,,,,,
1962-01-18,,,,,
1962-01-19,,,,,
1962-01-22,,,,,
1962-01-23,,,,,
1962-01-24,,,,,
1962-01-25,,,,,
1962-01-26,,,,,
1962-01-29,,,,,
1962-01-30,,,,,
1962-01-31,,,,,
1962-02-01,,,,,
1962-02-02,,,,,
1962-02-05,,,,,
1962-02-06,,,,,
1962-02-07,,,,,
1962-02-08,,,,,
1962-02-09,,,,,
1962-02-12,,,,,
1962-02-13,,,,,
1962-02-14,,,,,
1962-02-15,,,,,
1962-02-16,,,,,
1962-02-19,,,,,
1962-02-20,,,,,
1962-02-21,,,,,
1962-02-23,,,,,
1962-02-26,,,,,
1962-02-27,,,,,
1962-02-28,,,,,
1962-03-01,,,,,
1962-03-02,,,,,
1962-03-05,,,,,
1962-03-06,,,,,
1962-03-07,,,,,
1962-03-08,,,,,
1962-03-09,,,,,
1962-03-12,,,,,
1962-03-13,,,,,
1962-03-14,,,,,
1962-03-15,,,,,
1962-03-16,,,,,
1962-03-19,,,,,
1962-03-20,,,,,
1962-03-21,,,,,
1962-03-22,,,,,
1962-03-23,,,,,
1962-03-26,,,,,
1962-03-27,,,,,
1962-03-28,,,,,
1962-03-29,,,,,
1962-03-30,,,,,
1962-04-02,0.09011033268797893,0.09104418868484886,0.09011033268797893,0.09081073105335236,228816.0
1962-04-03,0.09057725823717798,0.09057725823717798,0.08824275001710877,0.08870968222618103,205934.0
1962-04-04,0.0887096524577514,0.08941004204603502,0.08637514502107632,0.08660861104726791,320342.0
1962-04-05,0.08660866841408515,0.08707559228545265,0.08404083758531895,0.0868421345949173,488141.0
1962-04-06,0.08637513882951176,0.08637513882951176,0.0840407758951187,0.08404077589511871,175426.0
1962-04-09,0.0840407758951187,0.08637513882951176,0.0840407758951187,0.08404077589511871,175426.0
1962-04-10,0.0840407758951187,0.08497448710771374,0.08334037786675005,0.08404077589511871,228816.0
1962-04-11,0.08404078727600398,0.08567489673826036,0.08357385519385914,0.08474104106426239,442378.0
1962-04-12,0.08474102958854807,0.08474102958854807,0.08287344584783761,0.08404077589511871,266952.0
1962-04-13,0.08404083758531895,0.0868421345949173,0.08404083758531895,0.0868421345949173,327970.0
1962-04-16,0.0868420751559364,0.0868420751559364,0.0854414233646637,0.08567488938570023,282206.0
1962-04-17,0.08567490641128844,0.08590837247872009,0.0854414403438568,0.08544144034385681,99154.0
1962-04-18,0.08614182332983437,0.0877759326879347,0.08614182332983437,0.08660861104726791,152544.0
1962-04-19,0.08660863016925602,0.08707555383443832,0.08590837627102452,0.08707555383443832,122035.0
1962-04-23,0.0870755606234338,0.08917660266160965,0.08637517082590673,0.08917660266160965,358478.0
1962-04-24,0.08917660794542148,0.09057726026906043,0.08870968421616891,0.08941007405519485,282206.0
1962-04-25,0.08870966812765682,0.08870966812765682,0.08497450820899352,0.08544144034385681,274579.0
1962-04-26,0.08590833097696304,0.08754243983428933,0.08590833097696304,0.08590833097696304,129662.0
1962-04-27,0.08590833097696304,0.08730897387964359,0.08544139906767154,0.08590833097696304,198307.0
1962-04-30,0.08544141912662617,0.08544141912662617,0.08357384387620627,0.08404077589511871,358478.0
1962-05-01,0.08404082825395207,0.08520800620317459,0.08287349747940449,0.08520800620317459,244070.0
1962-05-02,0.0856748012506483,0.08870955924203468,0.0856748012506483,0.08824262768030167,488141.0
1962-05-03,0.08824275001710877,0.08870968222618103,0.08684210621518408,0.08870968222618103,228816.0
1962-05-04,0.08777596056461334,0.08777596056461334,0.08660863855321795,0.08777596056461334,259325.0
1962-05-07,0.08777591246936862,0.08800937844178297,0.08730898052453995,0.08730898052453995,343224.0
