Date,BIL,VTI,^IRX,^TNX,MA185,Spread,VTI_Pct,BIL_Pct,Signal,Position_VTI,Position_Cash,Strategy_Ret,Strategy_Cum,BuyHold_Cum
2007-08-09,72.5120620727539,51.44230651855469,4.71999979019165,4.789999961853027,51.479872997387034,0.07000017166137695,-0.027149199834016535,0.0008732089449368097,0.5,1.0,0.0,-0.027149199834016535,94955.78616754565,95697.56335932115
2007-08-10,72.55949401855469,51.324440002441406,4.414999961853027,4.776000022888184,51.49616474460911,0.36100006103515625,-0.002291237001023072,0.0006541249061871035,0.5,0.5,0.5,-0.0008185560474179843,94878.05953454088,95478.29756124452
2007-08-13,72.57526397705078,51.424442291259766,4.53000020980835,4.7779998779296875,51.51095855300491,0.2479996681213379,0.001948434095210727,0.00021733831953207883,0.5,0.5,0.5,0.001082886207371403,94980.80167659298,95664.33073156553
2007-08-14,72.55949401855469,50.528079986572266,4.5,4.73199987411499,51.51991649318386,0.23199987411499023,-0.017430666522558425,-0.00021729109385093537,0.5,0.5,0.5,-0.00882397880820468,94142.69309541244,93996.83768447988
2007-08-15,72.57526397705078,49.85313415527344,4.130000114440918,4.705999851226807,51.52465449152766,0.5759997367858887,-0.013357836503548048,0.00021733831953207883,0.5,0.5,0.5,-0.006570249092007985,93524.15215158311,92741.24329484005
2007-08-16,72.6701889038086,50.174556732177734,3.700000047683716,4.599999904632568,51.5312632586505,0.8999998569488525,0.006447389564379069,0.0013079515189615698,0.5,0.5,0.5,0.0038776705416703194,93886.808001316,93339.18221904674
2007-08-17,72.71762084960938,51.08875274658203,3.619999885559082,4.672999858856201,51.542661367880335,1.0529999732971191,0.018220310730079792,0.0006527015618957854,0.5,0.5,0.5,0.009436506145987789,94772.7714420476,95039.8511223693
2007-08-20,72.78089141845703,51.195892333984375,2.950000047683716,4.633999824523926,51.55395264496674,1.68399977684021,0.0020971266989779913,0.000870085793627684,0.5,0.5,0.5,0.0014836062463028377,94913.37691773845,95239.16173162492
2007-08-21,72.76506042480469,51.20301818847656,3.4200000762939453,4.590000152587891,51.56453950211809,1.1700000762939453,0.00013918801230583533,-0.00021751579767448348,0.5,0.5,0.5,-3.9163892684324075e-05,94909.65974043054,95252.41788124002
2007-08-22,72.76506042480469,51.917274475097656,3.565000057220459,4.619999885559082,51.57976824786212,1.054999828338623,0.013949495789329136,0.0,1.0,0.5,0.5,0.006974747894664568,95571.63068988844,96581.14108339779
2007-08-23,72.71762084960938,51.83513259887695,3.7100000381469727,4.618000030517578,51.59876327514648,0.9079999923706055,-0.0015821684988510665,-0.0006519554153925355,1.0,1.0,0.0,-0.0015821684988510665,95420.42026642707,96428.33344439254
2007-08-24,72.7018051147461,52.44221496582031,4.079999923706055,4.632999897003174,51.62004918278875,0.5529999732971191,0.011711793459490583,-0.00021749521888225765,1.0,1.0,0.0,0.011711793459490583,96537.96452040525,97557.68216933616
2007-08-27,72.60692596435547,51.89585494995117,4.380000114440918,4.5960001945495605,51.63569556571342,0.21600008010864258,-0.010418324554468894,-0.0013050453182128496,1.0,1.0,0.0,-0.010418324554468894,95532.20067420386,96541.29457371429
2007-08-28,72.6860122680664,50.831626892089844,4.269999980926514,4.53000020980835,51.64517022210198,0.26000022888183594,-0.020506995383112514,0.0010892391140449043,0.5,1.0,0.0,-0.020506995383112514,93573.12227603939,94561.52269161142
2007-08-29,72.73342895507812,51.842262268066406,3.8499999046325684,4.552999973297119,51.660850731102194,0.7030000686645508,0.019882019084733082,0.0006523495447356975,1.0,0.5,0.5,0.01026718431473439,94533.85476935266,96441.59669044746
2007-08-30,72.7492446899414,51.70654296875,3.7300000190734863,4.501999855041504,51.67320665926547,0.7719998359680176,-0.0026179277944050616,0.00021744794780742538,1.0,1.0,0.0,-0.0026179277944050616,94286.37196343973,96189.11955393474
2007-08-31,72.73342895507812,52.21722412109375,3.990000009536743,4.5370001792907715,51.68735143300649,0.5470001697540283,0.009876528636857174,-0.000217400674476953,1.0,1.0,0.0,0.009876528636857174,95217.59401620201,97139.13414776325
2007-09-04,72.7445297241211,52.82431411743164,4.28000020980835,4.558000087738037,51.704930238466005,0.2779998779296875,0.011626240317371694,0.00015262265511806206,1.0,1.0,0.0,0.011626240317371694,96324.61664667631,98268.49706558656
2007-09-05,72.76045227050781,52.360076904296875,4.21999979019165,4.4730000495910645,51.72119981920397,0.25300025939941406,-0.008788324484492849,0.00021888307542994312,1.0,1.0,0.0,-0.008788324484492849,95478.08465974094,97404.88162677074
2007-09-06,72.76045227050781,52.5172119140625,4.159999847412109,4.5,51.73786150958087,0.3400001525878906,0.003001046198859436,0.0,1.0,1.0,0.0,0.003001046198859436,95764.61880278343,97697.19817652712
2007-09-07,72.80805969238281,51.75656509399414,3.940000057220459,4.368000030517578,51.74984000953468,0.42799997329711914,-0.01448376241513083,0.0006543035452557522,1.0,1.0,0.0,-0.01448376241513083,94377.58681626835,96282.17516951435
2007-09-10,72.82391357421875,51.53513717651367,3.869999885559082,4.323999881744385,51.76104084736592,0.45399999618530273,-0.004278257590671575,0.00021774899513760104,0.5,1.0,0.0,-0.004278257590671575,93973.81518908238,95870.255222749
2007-09-11,72.7445297241211,52.210079193115234,3.990000009536743,4.363999843597412,51.775432772249786,0.37399983406066895,0.013096734647078057,-0.0010900794286035076,1.0,0.5,0.5,0.0060033276092372745,94537.97078835235,97125.84251594899
2007-09-12,72.85568237304688,52.38864517211914,3.9000000953674316,4.4079999923706055,51.788751488762934,0.5079998970031738,0.0034201438067815726,0.001527986356463007,1.0,1.0,0.0,0.0034201438067815726,94861.30424364984,97458.02686470836
2007-09-13,72.83983612060547,52.585052490234375,3.950000047683716,4.48199987411499,51.8030555312698,0.5319998264312744,0.003749043661464224,-0.00021750194254266386,1.0,1.0,0.0,0.003749043661464224,95216.94341504273,97823.4012625843
2007-09-14,72.8874282836914,52.6314811706543,3.880000114440918,4.461999893188477,51.81871558524467,0.5819997787475586,0.0008829254364355332,0.0006533809742121921,1.0,1.0,0.0,0.0008829254364355332,95301.0128763635,97909.77203183768
2007-09-17,72.9192123413086,52.35293960571289,3.990000009536743,4.46999979019165,51.832488910571946,0.4799997806549072,-0.005292299565696323,0.0004360705044150759,1.0,1.0,0.0,-0.005292299565696323,94796.65136730751,97391.60418783617
2007-09-18,72.87156677246094,53.81352615356445,3.859999895095825,4.480000019073486,51.85427159489812,0.6200001239776611,0.02789884500950124,-0.0006534021325497186,1.0,1.0,0.0,0.02789884500950124,97441.36845122374,100108.7174582993
2007-09-19,72.9032974243164,54.202789306640625,3.809999942779541,4.52400016784668,51.879206394504855,0.7140002250671387,0.007233555964449412,0.00043543254606492887,1.0,1.0,0.0,0.007233555964449412,98146.2160431682,100832.85946856317
2007-09-20,72.85568237304688,53.8742561340332,3.6700000762939453,4.671999931335449,51.903874103443044,1.001999855041504,-0.006061185721436102,-0.0006531261678384137,1.0,1.0,0.0,-0.006061185721436102,97551.33359987437,100221.69278050074
2007-09-21,72.8874282836914,54.0028076171875,3.619999885559082,4.631999969482422,51.927685753074854,1.0120000839233398,0.0023861393618962445,0.0004357369200385097,1.0,1.0,0.0,0.0023861393618962445,97784.1046767825,100460.83570656017
2007-09-24,72.95097351074219,53.84929656982422,3.6700000762939453,4.624000072479248,51.9488293828191,0.9539999961853027,-0.0028426493757784943,0.0008718269878236207,1.0,1.0,0.0,-0.0028426493757784943,97506.13875266198,100175.26077464873
2007-09-25,72.96683502197266,53.72379684448242,3.690000057220459,4.613999843597412,51.96967750755516,0.9239997863769531,-0.00233057316132379,0.00021742699880666905,1.0,1.0,0.0,-0.00233057316132379,97278.89356262071,99941.79500045872
2007-09-26,72.8874282836914,54.11829376220703,3.625,4.619999885559082,51.99373043163403,0.994999885559082,0.007343057283657473,-0.0010882579497567546,1.0,1.0,0.0,0.007343057283657473,97993.21805054187,100675.67332617864
2007-09-27,72.9032974243164,54.41596221923828,3.5999999046325684,4.572999954223633,52.019890243942676,0.9730000495910645,0.005500329672978754,0.00021772123120089582,1.0,1.0,0.0,0.005500329672978754,98532.21305553593,101229.42271952174
2007-09-28,72.87156677246094,54.22586441040039,3.700000047683716,4.578999996185303,52.04448627781223,0.8789999485015869,-0.0034934199651197595,-0.00043524302708541907,1.0,1.0,0.0,-0.0034934199651197595,98187.9986552403,100875.78583313581
2007-10-01,72.95126342773438,54.925228118896484,3.7950000762939453,4.557000160217285,52.07498810226853,0.7620000839233398,0.012897234854627015,0.0010936591431098819,1.0,1.0,0.0,0.012897234854627015,99454.35233380273,102176.80453417082
2007-10-02,72.9034194946289,54.83555603027344,3.8499999046325684,4.5289998054504395,52.10402877395217,0.6789999008178711,-0.0016326211413985048,-0.0006558341947410229,1.0,1.0,0.0,-0.0016326211413985048,99291.98105557846,102009.9885229278
2007-10-03,72.91939544677734,54.749473571777344,3.8399999141693115,4.543000221252441,52.132604135049355,0.7030003070831299,-0.001569829226288344,0.00021913858443389778,1.0,1.0,0.0,-0.001569829226288344,99136.10960178135,101849.85026157116
2007-10-04,72.99900817871094,54.853477478027344,3.8350000381469727,4.5229997634887695,52.161148009429105,0.6879997253417969,0.0018996329912406296,0.0010917908938465892,1.0,1.0,0.0,0.0018996329912406296,99324.43182620413,102043.32759728096
2007-10-05,72.91939544677734,55.448814392089844,3.869999885559082,4.639999866485596,52.190880172317094,0.7699999809265137,0.0108532210068355,-0.001090600186494206,1.0,1.0,0.0,0.0108532210068355,100402.4218361923,103150.82638396717
2007-10-08,73.03089904785156,55.37710952758789,3.865000009536743,4.638000011444092,52.21844395817937,0.7730000019073486,-0.0012931721857011302,0.0015291350180708374,1.0,1.0,0.0,-0.0012931721857011302,100272.5842168967,103017.43460435535
2007-10-09,72.98310089111328,55.764434814453125,3.9100000858306885,4.651000022888184,52.248618419750315,0.7409999370574951,0.006994321122381297,-0.0006544922404277953,1.0,1.0,0.0,0.006994321122381297,100973.9228706807,103737.97162318212
2007-10-10,73.04682922363281,55.65683364868164,3.934999942779541,4.646999835968018,52.27801977621542,0.7119998931884766,-0.0019295661496347982,0.0008731929959322482,1.0,1.0,0.0,-0.0019295661496347982,100779.0870071136,103537.80234470626
2007-10-11,73.03089904785156,55.341251373291016,4.005000114440918,4.658999919891357,52.30717051738017,0.6539998054504395,-0.005670144251874842,-0.00021808168746761947,1.0,1.0,0.0,-0.005670144251874842,100207.655046211,102950.72806988968
2007-10-12,73.04682922363281,55.61738586425781,4.079999923706055,4.686999797821045,52.33676069104994,0.6069998741149902,0.004989668359759225,0.00021812925746411693,1.0,1.0,0.0,0.004989668359759225,100707.65801200074,103464.41806035418
2007-10-15,73.01496887207031,55.183441162109375,4.159999847412109,4.672999858856201,52.36507762187236,0.5130000114440918,-0.0078023210800942655,-0.00043616337493523893,1.0,1.0,0.0,-0.0078023210800942655,99921.90452896678,102657.1554502822
2007-10-16,73.06278228759766,54.792537689208984,4.125,4.65500020980835,52.39051550787848,0.5300002098083496,-0.007083709617746625,0.0006548440171372238,1.0,1.0,0.0,-0.007083709617746625,99214.08677283139,101929.96197088853
2007-10-17,73.0946273803711,54.83197784423828,3.890000104904175,4.546000003814697,52.41377309850744,0.6559998989105225,0.0007198088771322997,0.0004358592949291751,1.0,1.0,0.0,0.0007198088771322997,99285.50195322705,102003.33206236095
2007-10-18,73.0946273803711,54.846317291259766,3.640000104904175,4.502999782562256,52.44017193768475,0.862999677658081,0.0002615161368466623,0.0,1.0,1.0,0.0,0.0002615161368466623,99311.46671414273,102030.00757970737
2007-10-19,73.15830993652344,53.43686294555664,3.740000009536743,4.401000022888184,52.45912440531963,0.6610000133514404,-0.02569824949628352,0.0008712344317860499,1.0,1.0,0.0,-0.02569824949628352,96759.33586468083,99408.01498881636
2007-10-22,73.12653350830078,53.698673248291016,3.859999895095825,4.39300012588501,52.47943465774124,0.5330002307891846,0.004899432494776423,-0.0004343515897268224,1.0,1.0,0.0,0.004899432494776423,97233.40169898924,99895.05784769378
2007-10-23,73.12653350830078,54.08245086669922,3.859999895095825,4.40500020980835,52.50026843096759,0.5450003147125244,0.007146873380533991,0.0,1.0,1.0,0.0,0.007146873380533991,97928.31650929051,100608.99517747237
2007-10-24,73.15830993652344,54.046546936035156,3.7100000381469727,4.330999851226807,52.51893566234692,0.620999813079834,-0.0006638739570541397,0.0004345403330112685,1.0,1.0,0.0,-0.0006638739570541397,97863.30445030183,100542.20348572866
2007-10-25,73.1424331665039,54.01069641113281,3.819999933242798,4.3520002365112305,52.53583910143053,0.5320003032684326,-0.000663326834640765,-0.0002170193657194952,1.0,1.0,0.0,-0.000663326834640765,97798.38909433332,100475.51114414266
2007-10-26,73.11054229736328,54.65984344482422,3.8399999141693115,4.388999938964844,52.555906718486064,0.5490000247955322,0.01201886064845481,-0.00043601050388941687,1.0,1.0,0.0,0.01201886064845481,98973.81430450149,101683.11231116638
2007-10-29,73.17427825927734,54.87862014770508,3.859999895095825,4.382999897003174,52.57683144646722,0.5230000019073486,0.0040025124313007865,0.0008717752585507554,1.0,1.0,0.0,0.0040025124313007865,99369.95822662851,102090.10023224518
2007-10-30,73.1424331665039,54.487701416015625,3.8499999046325684,4.382999897003174,52.595623964876744,0.5329999923706055,-0.007123333834511469,-0.00043519517419221554,1.0,1.0,0.0,-0.007123333834511469,98662.11284105877,101362.87836709217
2007-10-31,73.15830993652344,55.19778060913086,3.819999933242798,4.474999904632568,52.61735478994009,0.6549999713897705,0.013031916830070545,0.0002170664733478489,1.0,1.0,0.0,0.013031916830070545,99947.86928988248,102683.83096762867
2007-11-01,73.2078628540039,53.799095153808594,3.7049999237060547,4.361000061035156,52.63186981613572,0.6560001373291016,-0.02533952343531176,0.0006773381933435907,1.0,1.0,0.0,-0.02533952343531176,97415.23791370203,100081.87162639685
2007-11-02,73.255859375,53.78833770751953,3.5,4.290999889373779,52.648413807636985,0.7909998893737793,-0.00019995589625265708,0.0006556197534657304,1.0,1.0,0.0,-0.00019995589625265708,97395.75916249632,100061.85966605716
2007-11-05,73.255859375,53.36515426635742,3.5799999237060547,4.317999839782715,52.6636469041979,0.7379999160766602,-0.007867568681211523,0.0,1.0,1.0,0.0,-0.007867568681211523,96629.49133802665,99274.6161127647
2007-11-06,73.255859375,54.103939056396484,3.630000114440918,4.35699987411499,52.68055644679714,0.7269997596740723,0.013843954921438417,0.0,1.0,1.0,0.0,0.013843954921438417,97967.22566019182,100648.96942307294
2007-11-07,73.30384826660156,52.612022399902344,3.359999895095825,4.334000110626221,52.68756340645455,0.9740002155303955,-0.027575009925599026,0.0006550860506038259,0.5,1.0,0.0,-0.027575009925599026,95265.77844022862,97873.57309223038
2007-11-08,73.255859375,52.54389572143555,3.2799999713897705,4.2729997634887695,52.69414460465715,0.992999792098999,-0.0012948880381173922,-0.0006546571938083057,0.5,0.5,0.5,-0.0009747726159628489,95172.91596816671,97746.83777318544
2007-11-09,73.31976318359375,51.851715087890625,3.1700000762939453,4.224999904632568,52.69679274687896,1.054999828338623,-0.013173378639729227,0.0008723371637293642,0.5,0.5,0.5,-0.006150520737999932,94587.55297480857,96459.18166836309
2007-11-12,73.35172271728516,51.17746353149414,3.180000066757202,4.210999965667725,52.694973012563345,1.0309998989105225,-0.01300345717115825,0.0004358924838774314,0.5,0.5,0.5,-0.0062837823436404094,93993.18537949733,95204.87883077357
2007-11-13,73.33577728271484,52.67296600341797,3.359999895095825,4.25600004196167,52.701122201455604,0.8960001468658447,0.029221895121932073,-0.00021738323218079003,0.5,0.5,0.5,0.014502255944875642,95356.29861094494,97986.94581506267
2007-11-14,73.30384826660156,52.49007797241211,3.315000057220459,4.269000053405762,52.70637842126795,0.9539999961853027,-0.003472142255934285,-0.0004353811645056993,0.5,0.5,0.5,-0.0019537617102199922,95169.99512589058,97646.72119996826
2007-11-15,73.35172271728516,51.73335266113281,3.190000057220459,4.158999919891357,52.70844425510716,0.9689998626708984,-0.01441654004928361,0.0006530960081314596,0.5,0.5,0.5,-0.006881722020576075,94515.0616747346,96238.99333310768
2007-11-16,73.35172271728516,51.93777084350586,3.2899999618530273,4.150000095367432,52.711978871113544,0.8600001335144043,0.003951380914978486,0.0,0.5,0.5,0.5,0.001975690457489243,94701.79418017439,96619.27025464087
2007-11-19,73.38373565673828,51.08781051635742,3.2750000953674316,4.078999996185303,52.721201798722554,0.8039999008178711,-0.016364975110492508,0.00043643064221554617,0.5,0.5,0.5,-0.00796427223413848,93947.56331026214,95038.09830172973
