Date,SWAN,VTI,^IRX,^TNX,MA185,Spread,VTI_Pct,SWAN_Pct,W_VTI,W_SWAN,Strategy_Ret,Strategy_Cum,VTI_Cum
2019-10-08,23.09697914123535,133.62533569335938,1.6549999713897705,1.5369999408721924,132.66020417084565,-0.11800003051757812,-0.016159561259115107,-0.008447643207605382,1.0,0.0,-0.016159561259115107,100675.26500881343,100891.39296337357
2019-10-09,23.14617919921875,134.8547821044922,1.628000020980835,1.5889999866485596,132.74119369919237,-0.03900003433227539,0.009200698391165218,0.0021301512064648698,1.0,0.0,0.009200698391165218,101601.54775761014,101819.66424029409
2019-10-10,23.08057975769043,135.71990966796875,1.6330000162124634,1.6579999923706055,132.82501443398965,0.02499997615814209,0.006415253133598364,-0.002834136941726184,1.0,0.0,0.006415253133598364,102253.3474052406,102472.86316037358
2019-10-11,23.129779815673828,137.177001953125,1.6230000257492065,1.7519999742507935,132.91146726866026,0.12899994850158691,0.010736024572378211,0.0021316647371911746,1.0,0.0,0.010736024572378211,103351.14185559118,103573.01433726531
2019-10-14,23.1215763092041,137.049560546875,1.6180000305175781,1.7330000400543213,132.98873361123574,0.11500000953674316,-0.0009290289511761918,-0.0003546729166944429,1.0,0.0,-0.0009290289511761918,103255.1256526702,103476.7920083854
2019-10-15,23.219968795776367,138.39736938476562,1.6180000305175781,1.7710000276565552,133.08236570616026,0.15299999713897705,0.009834463040321983,0.004255440254438803,1.0,0.0,0.009834463040321983,104270.5843696252,104494.43069492295
2019-10-16,23.219968795776367,138.14236450195312,1.6150000095367432,1.7480000257492065,133.17393951416017,0.13300001621246338,-0.0018425558516473872,0.0,1.0,0.0,-0.0018425558516473872,104078.45999424026,104301.89387018145
2019-10-17,23.23636817932129,138.59771728515625,1.625,1.7569999694824219,133.26661500673038,0.13199996948242188,0.0032962573417996133,0.0007062620836899569,1.0,0.0,0.0032962573417996133,104421.52938211946,104645.69975361464
2019-10-18,23.1215763092041,138.04217529296875,1.625,1.746999979019165,133.35012083311338,0.12199997901916504,-0.0040083054978784505,-0.00494018123793305,1.0,0.0,-0.0040083054978784505,104002.97599180024,104226.24781996288
2019-10-21,23.219968795776367,138.94375610351562,1.625,1.7920000553131104,133.44335578712258,0.16700005531311035,0.0065311982271609725,0.004255440254438803,1.0,0.0,0.0065311982271609725,104682.24004421735,104906.97010494827
2019-10-22,23.211767196655273,138.52488708496094,1.6150000095367432,1.7680000066757202,133.53524928737332,0.15299999713897705,-0.0030146660080401233,-0.0003532131844460329,1.0,0.0,-0.0030146660080401233,104366.65805351055,104590.7106281664
2019-10-23,23.26095962524414,138.8072052001953,1.6150000095367432,1.7589999437332153,133.61876294935072,0.14399993419647217,0.002038031729715284,0.0021192883838656584,1.0,0.0,0.002038031729715284,104579.36061414794,104803.86981506007
2019-10-24,23.244564056396484,139.18963623046875,1.6230000257492065,1.7660000324249268,133.69846838873787,0.14300000667572021,0.002755123768408696,-0.0007048535018246982,1.0,0.0,0.002755123768408696,104867.48969626096,105092.61744780876
2019-10-25,23.277359008789062,139.74517822265625,1.625,1.8009999990463257,133.78020551526868,0.17599999904632568,0.003991259746290554,0.0014108654528004472,1.0,0.0,0.003991259746290554,105286.04308658019,105512.06938146052
2019-10-28,23.277359008789062,140.5921173095703,1.6050000190734863,1.8530000448226929,133.86171355376374,0.24800002574920654,0.006060596134233931,0.0,1.0,0.0,0.006060596134233931,105924.1392722995,106151.53542126883
2019-10-29,23.29375648498535,140.5647735595703,1.5950000286102295,1.8350000381469727,133.94025746938345,0.24000000953674316,-0.0001944899225024832,0.0007044388579520167,1.0,0.0,-0.0001944899225024832,105903.53809466129,106130.89001737122
2019-10-30,23.441347122192383,140.90174865722656,1.5950000286102295,1.7979999780654907,134.02130267169025,0.20299994945526123,0.0023972940668057774,0.006336059935294847,1.0,0.0,0.0023972940668057774,106157.42001818935,106385.31697031469
2019-10-31,23.556129455566406,140.4099578857422,1.4980000257492065,1.690999984741211,134.10614751867345,0.1929999589920044,-0.003490309922843937,0.004896575814337778,1.0,0.0,-0.003490309922843937,105786.89772171635,106013.9992428483
2019-11-01,23.6627197265625,141.91258239746094,1.4850000143051147,1.7280000448226929,134.1984348194019,0.24300003051757812,0.01070169476826921,0.004524948429968312,1.0,0.0,0.01070169476826921,106918.99681161628,107148.52870390879
2019-11-04,23.62172508239746,142.43170166015625,1.503000020980835,1.7860000133514404,134.29212007264834,0.28299999237060547,0.003658021395462896,-0.001732456988831288,1.0,0.0,0.003658021395462896,107310.1087895346,107540.48031440005
2019-11-05,23.482336044311523,142.30416870117188,1.5180000066757202,1.8660000562667847,134.3766670020851,0.34800004959106445,-0.0008953972851399872,-0.005900883089601572,1.0,0.0,-0.0008953972851399872,107214.02360945637,107444.18886028389
2019-11-06,23.539730072021484,142.2404022216797,1.5149999856948853,1.8140000104904175,134.45873272870037,0.2990000247955322,-0.00044809986997706996,0.002444136205258962,1.0,0.0,-0.00044809986997706996,107165.98101941726,107396.04313322579
2019-11-07,23.392147064208984,142.72312927246094,1.5180000066757202,1.9259999990463257,134.54462144181534,0.40799999237060547,0.003393740760300412,-0.006269528467869434,1.0,0.0,0.003393740760300412,107529.67457732043,107760.517462302
2019-11-08,23.400352478027344,143.12380981445312,1.5099999904632568,1.9329999685287476,134.62514965985272,0.4229999780654907,0.002807397399669398,0.00035077642919389973,1.0,0.0,0.002807397399669398,107831.5531061161,108063.04405881268
2019-11-11,23.408552169799805,142.84153747558594,1.5130000114440918,1.9429999589920044,134.7027925645983,0.4299999475479126,-0.0019722248816120835,0.000350408900043675,1.0,0.0,-0.0019722248816120835,107618.88503405734,107849.91943453715
2019-11-12,23.44954490661621,143.08740234375,1.5329999923706055,1.909000039100647,134.78030770791543,0.3760000467300415,0.0017212421016266077,0.0017511863407464467,1.0,0.0,0.0017212421016266077,107804.12318990809,108035.55525652491
2019-11-13,23.564332962036133,143.15113830566406,1.534999966621399,1.8700000047683716,134.86054683376003,0.33500003814697266,0.0004454337759305371,0.004895108023505124,1.0,0.0,0.0004454337759305371,107852.14278756146,108083.67794183758
2019-11-14,23.629926681518555,143.2968292236328,1.527999997138977,1.815000057220459,134.9370093680717,0.28700006008148193,0.001017741945283479,0.0027836017929341317,1.0,0.0,0.001017741945283479,107961.90843716507,108193.6792344795
2019-11-15,23.76111602783203,144.38967895507812,1.527999997138977,1.8339999914169312,135.01835900384026,0.3059999942779541,0.007626475319560511,0.005551830442879879,1.0,0.0,0.007626475319560511,108785.27726731375,109018.81565889368
2019-11-18,23.8103084564209,144.47161865234375,1.5230000019073486,1.8079999685287476,135.1014627405115,0.2849999666213989,0.0005674899886101148,0.0020702911652485945,1.0,0.0,0.0005674899886101148,108847.01182307112,109080.68274535023
2019-11-19,23.867700576782227,144.51715087890625,1.524999976158142,1.7860000133514404,135.18456969390044,0.26100003719329834,0.00031516381547613825,0.0024103896203768738,1.0,0.0,0.00031516381547613825,108881.31646262047,109115.061029519
2019-11-20,23.87590217590332,144.06179809570312,1.5199999809265137,1.7380000352859497,135.2666721240894,0.21800005435943604,-0.0031508563546528423,0.00034362753524197487,1.0,0.0,-0.0031508563546528423,108538.24707474124,108771.25514608581
2019-11-21,23.76111602783203,143.6975860595703,1.5299999713897705,1.7719999551773071,135.34214415679108,0.24199998378753662,-0.0025281652800894783,-0.0048076151102317555,1.0,0.0,-0.0025281652800894783,108263.84444692511,108496.26343535373
2019-11-22,23.793907165527344,144.0163116455078,1.5429999828338623,1.7740000486373901,135.4225927816855,0.23100006580352783,0.002218030202715937,0.0013800335664748697,1.0,0.0,0.002218030202715937,108503.97692377053,108736.91142453517
2019-11-25,23.974288940429688,145.3823699951172,1.5449999570846558,1.7640000581741333,135.51173635946736,0.21900010108947754,0.00948544185030853,0.007581006921119737,1.0,0.0,0.00948544185030853,109533.18508740819,109768.32907483474
2019-11-26,24.080875396728516,145.69198608398438,1.565000057220459,1.7400000095367432,135.6078462755358,0.17499995231628418,0.002129667365290411,0.0044458651751329015,1.0,0.0,0.002129667365290411,109766.45433710517,110002.09910300787
2019-11-27,24.11367416381836,146.3841094970703,1.565000057220459,1.7669999599456787,135.71308754585885,0.20199990272521973,0.004750593575455486,0.0013620255306125983,1.0,0.0,0.004750593575455486,110287.91014987955,110524.67436829323
2019-11-29,23.95789337158203,145.72842407226562,1.5399999618530273,1.7760000228881836,135.81619217331345,0.23600006103515625,-0.004479211760466506,-0.006460267779104023,1.0,0.0,-0.004479211760466506,109793.90724569892,110029.61094704104
2019-12-02,23.793907165527344,144.40786743164062,1.5379999876022339,1.8359999656677246,135.9021075686893,0.2979999780654907,-0.00906176436774031,-0.006844767338734514,1.0,0.0,-0.00906176436774031,108798.98072922487,109032.54853916483
2019-12-03,23.85129737854004,143.55186462402344,1.5379999876022339,1.7089999914169312,135.9810652861724,0.17100000381469727,-0.005927674321638987,0.0024119709559866642,1.0,0.0,-0.005927674321638987,108154.05580493575,108386.23910096637
2019-12-04,23.826702117919922,144.4807586669922,1.4980000257492065,1.781000018119812,136.06057669149862,0.28299999237060547,0.0064707905076790695,-0.0010311917305699803,1.0,0.0,0.0064707905076790695,108853.89804260532,109087.58374810392
2019-12-05,23.859498977661133,144.69017028808594,1.4930000305175781,1.7970000505447388,136.14180260735588,0.30400002002716064,0.0014494083712310868,0.0013764749976263868,1.0,0.0,0.0014494083712310868,109011.67179366942,109245.6962051858
2019-12-06,23.941490173339844,145.97425842285156,1.4800000190734863,1.8420000076293945,136.22671620136984,0.3619999885559082,0.008874743406610985,0.0034364173260921227,1.0,0.0,0.008874743406610985,109979.12240916392,110215.2237272834
2019-12-09,23.85129737854004,145.50978088378906,1.4980000257492065,1.8289999961853027,136.30649682122308,0.3309999704360962,-0.0031819140174497162,-0.0037672172511734603,1.0,0.0,-0.0031819140174497162,109629.17829794339,109864.5283619692
2019-12-10,23.892295837402344,145.3823699951172,1.5149999856948853,1.8329999446868896,136.3857346405854,0.3179999589920044,-0.0008756173495555464,0.0017189194454132473,1.0,0.0,-0.0008756173495555464,109533.18508740819,109768.32907483474
2019-12-11,23.966087341308594,145.72842407226562,1.5199999809265137,1.7899999618530273,136.46975637899862,0.26999998092651367,0.0023803029016520316,0.0030885062033567667,1.0,0.0,0.0023803029016520316,109793.90724569892,110029.61094704107
2019-12-12,23.900493621826172,146.92138671875,1.5299999713897705,1.8969999551773071,136.55197172422666,0.3669999837875366,0.00818620426371175,-0.0027369390150457917,1.0,0.0,0.00818620426371175,110692.70259732324,110930.33581731029
2019-12-13,24.064481735229492,146.92138671875,1.5230000019073486,1.819000005722046,136.64904583080394,0.29600000381469727,0.0,0.006861285628576574,1.0,0.0,0.0,110692.70259732324,110930.33581731029
2019-12-16,24.039884567260742,147.99603271484375,1.524999976158142,1.8919999599456787,136.75240730079446,0.3669999837875366,0.007314428621279845,-0.0010221357866494474,1.0,0.0,0.007314428621279845,111502.35646936792,111741.72784058061
2019-12-17,24.064481735229492,148.05068969726562,1.5299999713897705,1.8890000581741333,136.85069427490234,0.3590000867843628,0.0003693138351024139,0.0010231816171966113,1.0,0.0,0.0003693138351024139,111543.53583225858,111782.99560663039
2019-12-18,23.974288940429688,148.1143798828125,1.5180000066757202,1.9240000247955322,136.95254718677418,0.406000018119812,0.00043019175173797386,-0.0037479633175629967,1.0,0.0,0.00043019175173797386,111591.5209413333,111831.08372932494
2019-12-19,24.039884567260742,148.76097106933594,1.5329999923706055,1.9079999923706055,137.05481959162532,0.375,0.0043654855594372766,0.0027360822668835993,1.0,0.0,0.0043654855594372766,112078.67211455836,112319.28071044153
2019-12-20,24.203861236572266,149.52597045898438,1.527999997138977,1.9170000553131104,137.15658919875688,0.3890000581741333,0.0051424737560490374,0.006821025652296031,1.0,0.0,0.0051424737560490374,112655.0337445203,112896.87966379327
2019-12-23,24.17106819152832,149.61703491210938,1.5199999809265137,1.934999942779541,137.2506494058145,0.41499996185302734,0.0006090209804054947,-0.0013548683296198405,1.0,0.0,0.0006090209804054947,112723.643023619,112965.63623213083
2019-12-24,24.146469116210938,149.64999389648438,1.5379999876022339,1.909999966621399,137.34493651518952,0.37199997901916504,0.00022028898243009465,-0.0010177074146026088,1.0,0.0,0.00022028898243009465,112748.47480023651,112990.52131718597
2019-12-26,24.236665725708008,150.37335205078125,1.534999966621399,1.9049999713897705,137.44142484922668,0.3700000047683716,0.0048336664470380875,0.003735395393130725,1.0,0.0,0.0048336664470380875,113293.46331983311,113536.67980891018
2019-12-27,24.335052490234375,150.2360076904297,1.5180000066757202,1.8739999532699585,137.53565743936076,0.3559999465942383,-0.0009133557141506321,0.0040594183061248845,1.0,0.0,-0.0009133557141506321,113189.98608773403,113432.98043364103
2019-12-30,24.227373123168945,149.42108154296875,1.4900000095367432,1.8949999809265137,137.62187223692197,0.4049999713897705,-0.005424306462803119,-0.004424866850344378,1.0,0.0,-0.005424306462803119,112576.00891467374,112817.68518477981
2019-12-31,24.168485641479492,149.8148193359375,1.5049999952316284,1.9190000295639038,137.7095807462125,0.4140000343322754,0.002635088629414861,-0.0024306176897543885,1.0,0.0,0.002635088629414861,112872.65667570972,113114.96978420715
2020-01-02,24.387210845947266,151.06004333496094,1.4950000047683716,1.8819999694824219,137.80836532180373,0.3869999647140503,0.00831175450161048,0.00905001693992702,1.0,0.0,0.00831175450161048,113810.82648794279,114055.15364351055
2020-01-03,24.46291732788086,150.0986328125,1.4730000495910645,1.7879999876022339,137.89863326613968,0.31499993801116943,-0.006364426364747544,0.003104351801927141,1.0,0.0,-0.006364426364747544,113086.48586324921,113329.25801662645
2020-01-06,24.378799438476562,150.61143493652344,1.4880000352859497,1.8109999895095825,137.99172202445365,0.3229999542236328,0.0034164343433029654,-0.0034385878134177705,1.0,0.0,0.0034164343433029654,113472.83841731586,113716.43998581551
2020-01-07,24.33673667907715,150.2543182373047,1.5,1.8270000219345093,138.0780470152159,0.3270000219345093,-0.002371112786816343,-0.0017253827246729303,1.0,0.0,-0.002371112786816343,113203.78151918821,113446.80548089392
2020-01-08,24.353557586669922,150.9959259033203,1.4930000305175781,1.8739999532699585,138.16896646860482,0.38099992275238037,0.004935682878973058,0.000691173505083631,1.0,0.0,0.004935682878973058,113762.51948546748,114006.74293638015
2020-01-09,24.33673667907715,151.9390411376953,1.5,1.8580000400543213,138.26478869463946,0.3580000400543213,0.006245964775094981,-0.0006906961142293389,1.0,0.0,0.006245964775094981,114473.07617489976,114718.82503688408
2020-01-10,24.395620346069336,151.4995574951172,1.4980000257492065,1.8250000476837158,138.36092038541227,0.3270000219345093,-0.0028924997768008387,0.0024195383205509735,1.0,0.0,-0.0028924997768008387,114141.96282761417,114387.00086107006
2020-01-13,24.479740142822266,152.53419494628906,1.5099999904632568,1.8480000495910645,138.46157065726615,0.3380000591278076,0.006829310053959814,0.0034481515763744586,1.0,0.0,0.006829310053959814,114921.4736819315,115168.18515609286
2020-01-14,24.530214309692383,152.4517822265625,1.5299999713897705,1.8179999589920044,138.5615800599794,0.2879999876022339,-0.0005402901280960881,0.0020618751087893017,1.0,0.0,-0.0005402901280960881,114859.38274419491,115105.96092258228
2020-01-15,24.580692291259766,152.8271942138672,1.5080000162124634,1.7879999876022339,138.65634464573216,0.2799999713897705,0.002462496546919768,0.0020577880376462243,1.0,0.0,0.002462496546919768,115142.22357758383,115389.408953884
2020-01-16,24.69845962524414,154.13656616210938,1.5180000066757202,1.809000015258789,138.7591632327518,0.29100000858306885,0.008567663333593822,0.004791050332876523,1.0,0.0,0.008567663333593822,116128.72338467797,116378.02656206327
2020-01-17,24.706871032714844,154.5211181640625,1.5230000019073486,1.8359999656677246,138.86528093492663,0.312999963760376,0.00249487848035157,0.0003405640512943453,1.0,0.0,0.00249487848035157,116418.4504376011,116668.37559611873
2020-01-21,24.765758514404297,154.19149780273438,1.503000020980835,1.7690000534057617,138.96566248713313,0.26600003242492676,-0.0021331735444610755,0.0023834455448235037,1.0,0.0,-0.0021331735444610755,116170.10967904047,116419.50170382185
2020-01-22,24.824649810791016,154.28306579589844,1.5130000114440918,1.7690000534057617,139.06546503015466,0.2560000419616699,0.0005938588992837612,0.0023779322709807094,1.0,0.0,0.0005938588992837612,116239.09833250415,116488.63846095884
2020-01-23,24.84988021850586,154.45703125,1.5149999856948853,1.7400000095367432,139.16615934629698,0.2250000238418579,0.0011275732252540305,0.001016344959834159,1.0,0.0,0.0011275732252540305,116370.16642751155,116619.98793073371
2020-01-24,24.774168014526367,152.9920196533203,1.4900000095367432,1.680999994277954,139.2644021936365,0.19099998474121094,-0.00948491360233683,-0.0030467834578578046,1.0,0.0,-0.00948491360233683,115266.40545305704,115513.85742090514
2020-01-27,24.647987365722656,150.69381713867188,1.5049999952316284,1.6050000190734863,139.35144286284574,0.10000002384185791,-0.01502171498785465,-0.005093234563103177,1.0,0.0,-0.01502171498785465,113534.90636266672,113778.64117758063
2020-01-28,24.757347106933594,152.14967346191406,1.5299999713897705,1.6410000324249268,139.43849293476828,0.11100006103515625,0.009661022269430442,0.0044368629206221755,1.0,0.0,0.009661022269430442,114631.76962139414,114877.85916378276
2020-01-29,24.866708755493164,152.04896545410156,1.5199999809265137,1.593999981880188,139.52734197668127,0.07400000095367432,-0.0006619009132327047,0.0044173411669354845,1.0,0.0,-0.0006619009132327047,114555.89474839627,114801.82140389204
2020-01-30,24.91718101501465,152.41519165039062,1.527999997138977,1.5579999685287476,139.63081520699166,0.029999971389770508,0.0024086069589182024,0.0020297120949042124,1.0,0.0,0.0024086069589182024,114831.81487367235,115078.33386982193
2020-01-31,24.774168014526367,149.7232208251953,1.5099999904632568,1.5199999809265137,139.72090870625263,0.009999990463256836,-0.017662089953409232,-0.005739533713789879,1.0,0.0,-0.017662089953409232,112803.64502986032,113045.80998532467
2020-02-03,24.824649810791016,151.041748046875,1.5180000066757202,1.5199999809265137,139.8204243840398,0.001999974250793457,0.008806431056002317,0.0020376787723022094,1.0,0.0,0.008806431056002317,113797.04255268152,114041.34011713038
2020-02-04,24.950834274291992,153.42236328125,1.5379999876022339,1.6030000448226929,139.92948802226297,0.06500005722045898,0.01576130616308946,0.005083030957646173,1.0,0.0,0.01576130616308946,115590.63258080847,115838.78059396548
2020-02-05,25.018131256103516,154.9331512451172,1.5199999809265137,1.6490000486373901,140.06492849813924,0.12900006771087646,0.00984724737356335,0.002697183632086597,1.0,0.0,0.00984724737356335,116728.88213389835,116979.47372192619
2020-02-06,25.11066246032715,155.3634796142578,1.5299999713897705,1.6440000534057617,140.19634815937764,0.11400008201599121,0.0027775099498221767,0.003698565783208041,1.0,0.0,0.0027775099498221767,117053.0977654569,117304.3853741138
2020-02-07,25.119081497192383,154.4753875732422,1.5180000066757202,1.5779999494552612,140.3187688466665,0.059999942779541016,-0.005716221361806606,0.0003352773698637179,1.0,0.0,-0.005716221361806606,116383.99634754435,116633.84754060471
2020-02-10,25.28731918334961,155.61070251464844,1.5199999809265137,1.5470000505447388,140.4408821312157,0.027000069618225098,0.007349487573662605,0.006697605012986996,1.0,0.0,0.007349487573662605,117239.35908247382,117491.04655377285
2020-02-11,25.236845016479492,156.04103088378906,1.5379999876022339,1.590000033378601,140.5703987327782,0.05200004577636719,0.002765416273987409,-0.0019960268031635753,1.0,0.0,0.002765416273987409,117563.57471403237,117815.95820596047
2020-02-12,25.31256103515625,157.02076721191406,1.534999966621399,1.6299999952316284,140.71028867154507,0.09500002861022949,0.006278709661016402,0.0030002172865630783,1.0,0.0,0.006278709661016402,118301.72226637299,118555.69040097014
2020-02-13,25.31256103515625,156.95669555664062,1.5449999570846558,1.6169999837875366,140.84289975552946,0.07200002670288086,-0.00040804574077113465,0.0,1.0,0.0,-0.00040804574077113465,118253.44975247631,118507.31425645784
2020-02-14,25.388269424438477,157.2130584716797,1.534999966621399,1.5880000591278076,140.97948414570575,0.05300009250640869,0.0016333353230322256,0.002990941500430333,1.0,0.0,0.0016333353230322256,118446.59728902744,118700.87643887059
2020-02-18,25.41350555419922,156.84681701660156,1.534999966621399,1.555999994277954,141.1231692339923,0.021000027656555176,-0.0023295867317796315,0.0009940074819141387,1.0,0.0,-0.0023295867317796315,118170.66566755847,118424.352452068
2020-02-19,25.46398162841797,157.64341735839844,1.5429999828338623,1.5700000524520874,141.26945169809701,0.027000069618225098,0.005078842892378033,0.001986190929508025,1.0,0.0,0.005078842892378033,118770.83591297173,119025.81113280366
2020-02-20,25.47239112854004,157.16725158691406,1.5379999876022339,1.524999976158142,141.41936039280247,-0.013000011444091797,-0.003020524291235227,0.0003302507928566456,1.0,0.0,-0.003020524291235227,118412.08571800627,118666.29077899305
2020-02-21,25.421913146972656,155.5557861328125,1.5180000066757202,1.4709999561309814,141.5653430423221,-0.04700005054473877,-0.010253188484437015,-0.0019816742492944073,1.0,0.0,-0.010253188484437015,117197.98428430424,117449.582932887
2020-02-24,25.11066246032715,150.43743896484375,1.503000020980835,1.3769999742507935,141.68229151545344,-0.1260000467300415,-0.0329036115930702,-0.01224340138549218,1.0,0.0,-0.0329036115930702,113341.74732992274,113585.0674742952
2020-02-25,24.690052032470703,145.84095764160156,1.4900000095367432,1.3300000429153442,141.78376807135504,-0.15999996662139893,-0.03055410511419543,-0.016750272061558547,1.0,0.0,-0.03055410511419543,109878.69166817772,110114.57738328261
