Date,PSQ,VTI,^IRX,^TNX,MA185,Spread,VTI_Pct,PSQ_Pct,Signal,W_VTI,W_PSQ,Strategy_Ret,Strategy_Cum,VTI_Cum
2016-03-29,216.8254852294922,89.09056854248047,0.22499999403953552,1.8140000104904175,87.0534690238334,1.589000016450882,0.011123215282878629,-0.015476349088136665,0.5,1.0,0.0,0.011123215282878629,153615.30676188206,181650.47376242437
2016-03-30,215.79884338378906,89.43144989013672,0.1850000023841858,1.8300000429153442,87.05016401136244,1.6450000405311584,0.0038262338340977475,-0.004734876274421818,0.5,1.0,0.0,0.0038262338340977475,154203.07484604968,182345.51095111403
2016-03-31,216.0041961669922,89.32918548583984,0.19300000369548798,1.7860000133514404,87.04362995044605,1.5930000096559525,-0.0011434948714630355,0.0009515935302670808,0.5,1.0,0.0,-0.0011434948714630355,154026.7444207994,182136.9997945071
2016-04-01,213.74557495117188,89.89163208007812,0.21799999475479126,1.7920000553131104,87.04830103693781,1.574000060558319,0.006296336311355288,-0.01045637656999121,0.5,1.0,0.0,0.006296336311355288,154996.5486046159,183283.79559995458
2016-04-04,214.56687927246094,89.51665496826172,0.18299999833106995,1.7790000438690186,87.04994721283784,1.5960000455379486,-0.004171435128493051,0.003842438943948645,0.5,1.0,0.0,-0.004171435128493051,154349.99055697143,182519.23913650538
2016-04-05,216.5791778564453,88.64739990234375,0.21799999475479126,1.7269999980926514,87.04104337950011,1.50900000333786,-0.009710540080236085,0.009378421268033232,0.5,1.0,0.0,-0.009710540080236085,152851.16878728388,180746.87874945617
2016-04-06,213.0474853515625,89.61894226074219,0.2199999988079071,1.7549999952316284,87.0318571348448,1.5349999964237213,0.010959626108252518,-0.01630670381075927,0.5,1.0,0.0,0.010959626108252518,154526.3604474019,182727.79696078386
2016-04-07,216.12741088867188,88.54515075683594,0.2199999988079071,1.690999984741211,87.01464381862331,1.4709999859333038,-0.011981747126428965,0.01445652142773235,0.5,1.0,0.0,-0.011981747126428965,152674.86467215372,180538.3987046303
2016-04-08,216.3326873779297,88.80081176757812,0.21799999475479126,1.7200000286102295,86.99944754935599,1.5020000338554382,0.0028873519165864003,0.0009497938665612438,0.5,1.0,0.0,0.0028873519165864003,153115.69073527944,181059.67659614753
2016-04-11,217.0308380126953,88.5536880493164,0.20999999344348907,1.7239999771118164,86.97946814459723,1.5139999836683273,-0.0027828993152508863,0.003227208256078029,0.5,1.0,0.0,-0.0027828993152508863,152689.58518437808,180555.80574612858
2016-04-12,215.22393798828125,89.4144287109375,0.23000000417232513,1.781000018119812,86.96400525892103,1.5510000139474869,0.009719986604530106,-0.00832554507442107,0.5,1.0,0.0,0.009719986604530106,154173.7259070215,182310.8057593511
2016-04-13,212.39041137695312,90.46261596679688,0.22300000488758087,1.7619999647140503,86.95416292757601,1.5389999598264694,0.011722797662198303,-0.013165480744444014,0.5,1.0,0.0,0.011722797662198303,155981.07330065675,184447.9984469003
2016-04-14,212.39041137695312,90.42855834960938,0.2150000035762787,1.781000018119812,86.94631380648227,1.5660000145435333,-0.00037648278046698014,0.0,0.5,1.0,0.0,-0.00037648278046698014,155922.3491124803,184378.55695159343
2016-04-15,212.92428588867188,90.38590240478516,0.20999999344348907,1.7519999742507935,86.93895993619351,1.5419999808073044,-0.00047170877876112627,0.0025136469591897637,0.5,1.0,0.0,-0.00047170877876112627,155848.79917159886,184291.58396766408
2016-04-18,211.81553649902344,90.99098205566406,0.1979999989271164,1.7730000019073486,86.93773432551204,1.5750000029802322,0.006694402940948807,-0.005207247191276965,0.5,1.0,0.0,0.006694402940948807,156892.11383111656,185525.30608936932
2016-04-19,213.0474853515625,91.24666595458984,0.2150000035762787,1.7829999923706055,86.94306211729308,1.5679999887943268,0.0028099916403734326,0.0058161401798055845,0.5,1.0,0.0,0.0028099916403734326,157332.97935942252,186046.63064855817
2016-04-20,213.0064239501953,91.34040832519531,0.21799999475479126,1.8539999723434448,86.95211709512246,1.6359999775886536,0.0010273511872984642,-0.00019273356500515426,0.5,1.0,0.0,0.0010273511872984642,157494.61558256863,186237.76587544786
2016-04-21,212.8831787109375,90.88875579833984,0.22499999403953552,1.8700000047683716,86.95296977275126,1.645000010728836,-0.0049447176242903845,-0.0005785986965661793,0.5,1.0,0.0,-0.0049447176242903845,156715.84918116665,185316.87271221506
2016-04-22,216.16844177246094,91.01659393310547,0.22499999403953552,1.8880000114440918,86.9511568224108,1.6630000174045563,0.0014065341047166946,0.015432234154979074,0.5,1.0,0.0,0.0014065341047166946,156936.2753677896,185577.52721386423
2016-04-25,216.0863037109375,90.79499816894531,0.23800000548362732,1.9019999504089355,86.9477378639015,1.6639999449253082,-0.0024346743223880862,-0.0003799724920526826,0.5,1.0,0.0,-0.0024346743223880862,156554.1866479004,185125.70637354438
2016-04-26,217.11293029785156,91.04212188720703,0.24500000476837158,1.930999994277954,86.946153754157,1.6859999895095825,0.0027217767855658437,0.004751002582224828,0.5,1.0,0.0,0.0027217767855658437,156980.29219880182,185629.57722356336
2016-04-27,218.8377227783203,91.26368713378906,0.24500000476837158,1.8600000143051147,86.94753644788588,1.6150000095367432,0.002433656443734167,0.007944218145379711,0.5,1.0,0.0,0.002433656443734167,157362.32829845068,186081.33584032115
