Run_ID,CAGR,MDD
86,0.15306131528894595,-0.30390932859824105
87,0.1247721991586852,-0.23822094938305075
88,0.09357070582053506,-0.21581066810305166
89,0.09605469959597279,-0.23000153891033726
90,0.0799306321638078,-0.20543081618504247
91,0.11081922511082354,-0.22557026637356045
92,0.11870302715207459,-0.26974189408462085
93,0.21811392095297588,-0.19800767947397008
94,0.14392547409843592,-0.237803113337565
95,0.2887956263099336,-0.10788528924215776
96,0.06789825879485178,-0.39653000413189143
97,0.15600115535738746,-0.23049390058977454
98,0.17200257033220945,-0.2305447075765682
99,0.09781734287718935,-0.3195496825527174
100,0.2347405774502449,-0.31017563125061953
101,0.08870499191424908,-0.24326913403681458
102,0.08811362866298911,-0.25092305524735314
103,0.0719169236978836,-0.18738941147573218
104,0.1317143931206013,-0.23078671192699787
105,0.08826009810657687,-0.30964513737414195
106,0.26105580851592536,-0.15471731277190529
107,0.15115131214924427,-0.20196913120758048
108,0.12504326704401425,-0.24255236600150454
109,0.11385033378282339,-0.3603675308506473
110,0.21827514263169134,-0.23597517910698587
111,0.16059621764336796,-0.2870735823121485
112,0.2022241186507714,-0.20250632995442444
113,0.1834953701037667,-0.27119955000288143
114,0.192171727581673,-0.183352014916501
115,0.12202428907029361,-0.20182916329874845
116,0.22210935029772738,-0.21061069356560458
117,0.06361398386202644,-0.3092732870539767
118,0.1658559007347804,-0.19226077785687137
119,0.12386234654336614,-0.36341591550628144
120,0.15519591901010732,-0.296472141168607
121,0.16348682543070248,-0.23244941551148907
122,0.07476098637250783,-0.24107901313326213
123,0.17764242751332615,-0.23014672163016403
124,0.14924712583911393,-0.26631120912509737
125,0.02317402830063875,-0.4755618252420122
126,0.20101168722592355,-0.21671061024479263
127,0.1644805953007915,-0.17704347619104502
128,0.17976860868622224,-0.3364657847606257
129,0.2534417624943166,-0.17627862479403994
130,0.13219769065633202,-0.39815131011211097
131,0.043873528316723975,-0.4146323083013778
132,0.17917508837119223,-0.2264530726654724
133,0.1761049817065219,-0.19195754355488637
134,0.14558549177141855,-0.291597979304866
135,0.1280824789208881,-0.14439164314549
136,0.08998809605061697,-0.34538328704901894
137,0.11525247804870187,-0.32702154338343886
138,0.06721883957573338,-0.26681815007624193
139,0.1690438001531287,-0.23389816673822403
140,0.1242576850228525,-0.17258233815661742
141,0.17830790957496134,-0.22461154438371936
142,0.17995246055585046,-0.17852527385814387
143,0.11338388014121348,-0.24309951618184325
144,0.18794551943776816,-0.24702598794131014
145,0.12347484061819536,-0.25995280318499736
146,0.13939724418152144,-0.24435457360592186
147,0.04301982326136922,-0.43494350056781217
148,0.12641307404124147,-0.2793583784684436
149,0.19331104730969417,-0.3084599366779165
150,0.07607416692424263,-0.2696107194252044
151,0.14242492094575088,-0.24060998493464802
152,0.15235127686116345,-0.2780190897225673
153,0.12361028115073847,-0.2730872952113251
154,0.17099198436500718,-0.16628093196449883
155,0.1267447185007653,-0.2156728016211982
156,0.10260876438655386,-0.32094504232104565
157,0.12286596522597049,-0.34948521433855345
158,0.140846810854228,-0.3101618062166175
159,0.09050385999766575,-0.17213912581583687
160,0.17145373159004196,-0.18230369504372687
161,0.07774115646800217,-0.2867855328709553
162,0.12719427775298753,-0.3565262147501812
163,0.13049707720991588,-0.25477752492767447
164,0.1089582653438641,-0.24012223562558285
165,0.11729792194489752,-0.2962958582267058
166,0.22621655297065013,-0.225992547451237
167,0.2373263701983852,-0.1557446892740767
168,0.11260917281891403,-0.24525151617802393
169,0.1758159057368085,-0.1731146201253347
170,0.20978686906195843,-0.13403963749763773
171,0.156727135782875,-0.18182864171757357
172,0.152726205775912,-0.20914911853285828
173,0.19030405393522032,-0.1559298164262528
174,0.17248742826437646,-0.16808925522689266
175,0.14353107437346058,-0.3259182494367634
176,0.16127011534772584,-0.17726834407563238
177,0.23212182105781531,-0.28069937277559187
178,0.3048494380943372,-0.2660677382268283
179,0.11591275426094216,-0.18369760581271088
180,0.14564955496377596,-0.263613280642564
181,0.12407024877249229,-0.274303704003467
182,0.13129654728407059,-0.2139875285278856
183,0.09827309725501432,-0.26843176662916485
184,0.16509675854888628,-0.1604659304551746
185,0.05996887502395465,-0.38167460771242895
186,0.17918640165127497,-0.1618261616381139
187,0.203693484369442,-0.20173465444347108
188,0.10976798540306043,-0.16165052207914812
189,0.1999148867020195,-0.2300562971314601
190,0.06003017228870777,-0.3756827453442822
191,0.07442360857871844,-0.3023191082670943
192,0.1493499585750655,-0.18063066618608542
193,0.2487764326902313,-0.19902097031703042
194,0.16461742738439167,-0.19837618407670685
195,0.10125052048875838,-0.18902992616395917
196,0.12743942820187604,-0.22639735727438298
197,0.11603753600108191,-0.21535240267697822
198,0.09007895015633527,-0.19378917200983614
199,0.09398759018812042,-0.2700149988800343
200,0.08658654311777791,-0.22573165136746626
201,0.31799184537929404,-0.16213379798952368
202,0.14664915338598594,-0.26281015264681434
203,0.2017328287742981,-0.19728563873862615
204,0.15340162340810526,-0.19070450273614628
205,0.20878514256084468,-0.22855197168324193
206,0.05183743076600722,-0.344750112846928
207,0.10813026333597442,-0.2943091904991565
208,0.15840001370302415,-0.16737395255436413
209,0.17685459588918828,-0.17188608554770957
210,0.14544161237374764,-0.2438368156837923
211,0.23805444550461674,-0.22295969809255403
212,0.10347718889636837,-0.1679923825600086
213,0.13043371749495547,-0.22760694557526706
214,0.05912797775769385,-0.2164160832517407
215,0.044780717265985315,-0.4908843173011475
216,0.06567408489412241,-0.2857059053912258
217,-0.00557419283837246,-0.4339958766355944
218,0.13008440929072385,-0.2302324143024541
219,0.13006856688743995,-0.24768447541117838
220,0.208525470219316,-0.15122265051092534
221,0.027041175917019933,-0.298170449709832
222,0.12217155293975512,-0.25728582849044357
223,0.1431618302147073,-0.3305408252149128
224,0.1270629474887517,-0.2690895036354147
225,0.19519412214263054,-0.1935669403462497
226,0.234360885392926,-0.1688348076503598
227,0.2919602143762141,-0.12616520137882753
228,0.11551768684148556,-0.2517036083121984
229,0.17194150127819752,-0.17197477322229687
230,0.1999054615756486,-0.16031783899629756
231,0.12327032172958563,-0.23181171790657518
232,0.09931148719258709,-0.1835918039584863
233,0.253832226773153,-0.16988185014506205
234,0.09541310579919049,-0.30623346771758936
235,0.20642895987860732,-0.17040804500519433
236,0.1402116460647962,-0.17928468162000832
237,0.1361054936655528,-0.29901823545245476
238,0.19873695729851493,-0.21762776200563283
239,0.16593366046104552,-0.16889224362719293
240,0.2593032001328677,-0.14495835290157597
241,0.1048518872054982,-0.2460353945107703
242,0.14020405661295698,-0.19102634338015753
243,0.18323092496697568,-0.13354555846508587
244,0.18606238906422679,-0.31790189225932214
245,0.0724314533349586,-0.3146929491715944
246,0.1998583627787367,-0.2040906753961332
247,0.1268954443235384,-0.18007538108113824
248,0.2122248238961213,-0.18492161817851493
249,0.19138364343379832,-0.1361345687742069
250,0.1435407319884452,-0.2381011198434752
251,0.2291241132797288,-0.20205305688782774
252,0.1133746369398636,-0.26211223464285455
253,0.16123786677930396,-0.2617219799266015
254,0.17944497396604153,-0.19694810495427903
255,0.11426669917241528,-0.18156146053486863
256,0.21244389172048006,-0.29938113871382194
257,0.18941940031471804,-0.17269673846195163
258,0.174769898673373,-0.23746284405205723
259,0.08147094137242195,-0.22536708407402517
260,0.08471406972773687,-0.2713590507132569
261,0.16296638344959513,-0.2827534017887327
262,0.09911878345871905,-0.21792210428504954
263,0.20090659923894227,-0.1685126985034036
264,0.07927598358713905,-0.3274486057582997
265,0.21318329996928376,-0.18920985857695458
266,0.12378616495799721,-0.22071899974103018
267,0.18851593084297136,-0.2525869081144569
268,0.2309977795342011,-0.13066042410402
269,0.03706246558387605,-0.2860755957718519
270,0.18414254021281717,-0.2963574616728908
271,0.1478945217760217,-0.22082247191024232
272,0.19320675416582134,-0.217152632421657
273,0.22166149188025686,-0.1688316263947846
274,0.10441010076113644,-0.2973942718472089
275,0.15748074355382435,-0.29272482533314215
276,0.29940272750443575,-0.1457279904274763
277,0.10099963186530547,-0.24800711771353076
278,0.12328772740166771,-0.36123385947093495
279,0.23857387853204903,-0.18774552049111676
280,0.11299023442016787,-0.18751946656935256
281,0.2666549583710287,-0.18134294028846143
282,0.1125822077900005,-0.3107360469179783
283,0.13355471904392213,-0.2080432490829354
284,0.18040058885761745,-0.1901806415880285
285,0.23573512995796686,-0.16502088879851712
286,0.08195037304131114,-0.31757789805823594
287,0.0900920578508746,-0.2809881804512965
288,0.16513333578140177,-0.12760011177266473
289,0.18668348397211143,-0.19625169234956744
290,0.07021209370711379,-0.30285235250395603
291,0.11915958748481081,-0.24946849484399153
292,0.16884794754922305,-0.3296969856935782
293,0.23162014893413252,-0.16466809270455682
294,0.17470955828267032,-0.1919472009701918
295,0.070831819875673,-0.3069649972059305
296,0.19922468631175683,-0.1857966825363782
297,0.14607451504264923,-0.15112383765712536
298,0.13355017145101789,-0.20658064910921534
299,0.13981076717066965,-0.16316971534519403
300,0.11481940945823998,-0.2164831714777607
301,0.10564044707999787,-0.1818718540882725
302,0.23292034103277937,-0.2324110005329288
303,0.21923933875953772,-0.15776615455652987
304,0.10990219146679481,-0.24257700342567104
305,0.15985164424151388,-0.21623908918034473
306,0.1714706067037821,-0.30425883586026004
307,0.07335388358752559,-0.2430865551927885
308,0.1206961401769806,-0.2365079946243677
309,0.01328071343014181,-0.3173560660519593
310,0.14838827362287943,-0.30334344393770324
311,0.17353067170122016,-0.15836127273066894
312,0.12934258698362133,-0.2717971589667027
313,0.1170155155303827,-0.18608301997520044
314,0.16402676386116544,-0.24767838758256544
315,0.08725646915314278,-0.2209160552859134
316,0.16619418454540802,-0.18792756394836732
317,0.21194344922563757,-0.14455370436684797
318,0.15798682055252966,-0.25184220883165115
319,0.20060056997024756,-0.1739543922954816
320,0.09269337408725287,-0.1781222053244417
321,0.19886529869501968,-0.1969298555887718
322,0.04919179850559874,-0.26704294576336246
323,0.12048088798855794,-0.2928267365839961
324,0.16421678009165763,-0.24170191334924576
325,0.21311098968967856,-0.2110173744297544
326,0.1411716880667182,-0.2122566943904815
327,0.11306594451537966,-0.23235714474568303
328,0.17313848164684464,-0.21303533016431594
329,0.083040701943907,-0.17829875383447846
330,0.2680847134952691,-0.17203698100878834
331,0.14546567393775,-0.1518177826587956
332,0.13007510718116144,-0.1786362618135472
333,0.1731264161232433,-0.255142072217666
334,0.1860333166629009,-0.1884348503103945
335,0.11711429797653117,-0.31961518936616556
336,0.11150936199726291,-0.23508942534440075
337,0.07689986817108552,-0.2156846692785577
338,0.09775902639167544,-0.3992832468118082
339,0.18562008944048625,-0.2653282348730448
340,0.1311142688112894,-0.27246691727305206
341,0.12120876687728388,-0.2451836666114478
342,0.18693238548121993,-0.29348198725220065
343,0.19336241679019373,-0.16502368331629944
344,0.20642213187628355,-0.21812649389887898
345,0.1416237440439303,-0.32262926289913346
346,0.11902040783249102,-0.2523449744837229
347,0.20088325369720184,-0.1283993731950405
348,0.13085675459552415,-0.23668517985718346
349,0.06710312427431497,-0.2818825163991163
350,0.175133871590881,-0.21259262957640362
351,0.16516686365910327,-0.26320987035506543
352,0.19351670598326853,-0.16995306122698692
353,0.14913653001156657,-0.15384807335907438
354,0.14038794080313854,-0.20649292150794388
355,0.09746109609316345,-0.24839651899880172
356,0.2473658530525087,-0.1545038110516821
357,0.22471766808732707,-0.1776305081460112
358,0.17293734062633703,-0.2049169773073598
359,0.15787886365931425,-0.21556545214118794
360,0.18546254503622106,-0.1409092161602868
361,0.19273423955922353,-0.21863551325115732
362,0.1400336652096441,-0.3048691945953386
363,0.06117790719817395,-0.39534917842416595
364,0.18485316985528444,-0.24130083664838722
365,0.187413862971203,-0.18765099938743177
366,0.15604085335386264,-0.17595047711695014
367,0.058116777986096047,-0.3314208078682961
368,0.3016047332240346,-0.1389334117778439
369,0.1180511071654573,-0.22339799644220065
370,0.22626504900460476,-0.1981822839803485
371,0.14379693143254224,-0.2593053110021528
372,0.18652203231426556,-0.22650167394330945
373,0.11931033723408713,-0.2833901693508527
374,0.1263686653969167,-0.23823908672061475
375,0.131360617103075,-0.23601983254916759
376,0.13850810602957608,-0.17072715246889317
377,0.16984652841009829,-0.22959230535864517
378,0.12128124765445336,-0.2313862940495897
379,0.14135324536878913,-0.26569096664826497
380,0.05669902932872506,-0.2663433174148962
381,0.06703005118615835,-0.27052044100038647
382,0.1740788443811776,-0.20598500493378485
383,0.17582622982877738,-0.18902733071710015
384,0.22232408053996355,-0.18107448333003254
385,0.15667410285143712,-0.20384318826709688
386,0.11815778095092888,-0.37400643803686856
387,0.17554425555431297,-0.2002518560398251
388,0.11577503980068893,-0.19829595906586217
389,0.14158766140072565,-0.3347258069732802
390,0.24494830710296434,-0.12466565017234933
391,0.14450633066787089,-0.28921388948192195
392,0.12430596615563072,-0.43583993063714116
393,0.30582911636690313,-0.12603724946312722
394,0.18577881519601736,-0.11612471022464087
395,0.09594380171554184,-0.28591229065427065
396,0.20428939613189812,-0.28263670332589913
397,0.04190768452804505,-0.33606386023417417
398,0.09522268139804857,-0.17976914842344807
399,0.27604973606449024,-0.22427425781148433
400,0.07224228383932996,-0.262471450957393
401,0.1802605698224642,-0.15503336015412067
402,0.0805339393288882,-0.29753719699012937
403,0.020657244229057126,-0.27615877429790947
404,0.11607989355020654,-0.23140097869041745
405,0.1355316469746639,-0.23935620267016441
406,0.07220044384445945,-0.34643770952298636
407,0.11259523263525284,-0.3040023684732878
408,0.09681379131374612,-0.5019648616785947
409,0.1190264671560346,-0.17787332714505844
410,0.23834379891083923,-0.1667992755919099
411,0.09919530624296402,-0.23526519868147422
412,0.138112794572538,-0.25716555063148805
413,0.21064715295919978,-0.2284660053562932
414,0.09206880302572884,-0.2445701634047493
415,0.17521251454931552,-0.3142272245119822
416,0.18125164932887206,-0.20416200132235568
417,0.08004663376703935,-0.3790469859559373
418,0.20831365424330262,-0.198412451410288
419,0.21937356455054813,-0.22576586561357556
420,0.22743072981782797,-0.14365074044905018
421,0.16499659119611754,-0.22353724698150093
422,0.10474982922681875,-0.30395741260816816
423,0.24372469055159418,-0.1874227519516388
424,0.155063685746766,-0.19280076914273855
425,0.08223146370886569,-0.2512012032955045
426,0.15694907321891072,-0.22984318849114474
427,0.1561181850606046,-0.25445280535584497
428,0.14026336941020645,-0.25958649371662446
429,0.1186518695303782,-0.32870965883907727
430,0.20950349583232253,-0.1947797352321531
431,0.1384925387279201,-0.27866332296965046
432,0.15855195223179153,-0.19269565902204322
433,0.22142135825797893,-0.17274585159812988
434,0.14371766694690646,-0.15457067488155077
435,0.18683545807434965,-0.2686828086933185
436,0.15515318842879822,-0.1661858029857138
437,0.19138625707795875,-0.2911824105341147
438,0.1738183643632616,-0.28120316206919144
439,0.2017350758670029,-0.23164827534128496
440,0.16209628514003005,-0.20497940348109117
441,0.24029142475500365,-0.16474479075346657
442,0.09220188954776232,-0.23248685864863572
443,0.1282410816685664,-0.16994857501950936
444,0.23220022006379604,-0.17046109590293868
445,0.14690318934532387,-0.17926184366882408
446,0.2193967862405768,-0.1611947189349093
447,0.2011043464894431,-0.1669930457441366
448,0.05479438812509341,-0.2449045692328318
449,0.16219444728972565,-0.2153792078592112
450,0.205452868949779,-0.13896864682887702
451,0.13589600538045654,-0.25332335698208286
452,0.14398113560050918,-0.25283447778326273
453,0.18125421906615946,-0.3266657841374737
454,0.03932955808766403,-0.4171989401994122
455,0.13539027652412572,-0.3246028979623643
456,0.21485245920871643,-0.19186912277463317
457,0.16204322977606633,-0.21971613981830798
458,0.19933066618178152,-0.1771808529612465
459,0.20322256940179861,-0.1884640634605897
460,0.17490770070042228,-0.2341579452667206
461,0.07626068094797733,-0.4076985741640434
462,0.05952277721407029,-0.2280433615827698
463,0.1420853668474269,-0.2954239060360554
464,0.19076030658944165,-0.19481229339891867
465,0.18822334761986692,-0.23047221269810234
466,0.1378020736855703,-0.22445069942821855
467,0.11635422437814369,-0.19390409933242964
468,0.14783551009123164,-0.22585616802158584
469,0.13424211174834988,-0.2641920718606818
470,0.1536406131528436,-0.18684135584149014
471,0.10484073769773072,-0.21607491584016228
472,0.10213597634473714,-0.3155734815016823
473,0.1431340841273654,-0.29970693587907815
474,0.08061232146302189,-0.25904455331167553
475,0.14394141158895524,-0.17987614472304886
476,0.15122687732888296,-0.2409414040984531
477,0.12518090182631658,-0.19474996487339513
478,0.052196981295549616,-0.31650879308400415
479,0.1579843581559821,-0.22578232966777617
480,0.13065850971225723,-0.1929460308064849
481,0.1809119742864327,-0.12689155884687167
482,0.2850118456494166,-0.12555255552340147
483,0.14006580509291688,-0.2776225755607002
484,0.14035211096561495,-0.1715994809232094
485,0.18165170152901555,-0.15341020493917867
486,0.1046366434926842,-0.16751502763005038
487,0.19828361169096276,-0.3850313913598906
488,0.19536103381210013,-0.18553622267379435
489,0.17897899195598632,-0.20368783891078562
490,0.13882223525568027,-0.26819070672007544
491,0.17286066380385035,-0.13266550351525688
492,0.2342061786162275,-0.13159509287685678
493,0.03807332789078921,-0.30873287861484
494,0.13499868146833016,-0.2147748126538525
495,0.14591554238780846,-0.3000113137139822
496,0.1887383957516131,-0.17160396443523493
497,0.15217020845836005,-0.23280801995133288
498,0.1338069651571443,-0.22125958778774565
499,0.1478886255910452,-0.2439549154460131
500,0.1478430063134688,-0.22187613166563952
501,0.21657702289556524,-0.14864658450771354
502,0.20342436427454458,-0.3002960427641318
503,0.19687436917312873,-0.19554103634358233
504,0.10119093717526684,-0.23843194524634242
505,0.049963731420909596,-0.3412140892803072
506,0.1946068481727512,-0.21291897264412918
507,0.14370242415030754,-0.2121359956552929
508,0.131729514590035,-0.18791265807622157
509,0.061477666771074135,-0.304563248721372
510,0.158214814789698,-0.16335961718219522
511,0.06864154541371303,-0.34143537286272796
512,0.15956972332377362,-0.2084148317539189
513,0.23511416939354057,-0.2067629437600237
514,0.08964074402442956,-0.2964295646550062
515,0.17210566705195296,-0.25013345671737736
516,0.2113358757485415,-0.19803352692170761
517,0.1392706422538541,-0.19817661042674264
518,0.1730318672429747,-0.21500414077739546
519,0.24670250655693948,-0.2611646543039921
520,0.17440359463681965,-0.21954145840609876
521,0.1636210769498243,-0.31780602906233646
522,0.14910599617912057,-0.24071596915514634
523,0.14216781017044,-0.2414653710777311
524,0.13904859167102646,-0.24507754298894857
525,0.20216992031800363,-0.19558551632735569
526,0.1211366385018815,-0.2236027870856698
527,0.13447677752323717,-0.3299272308595303
528,0.1764837829488075,-0.18790613619805827
529,0.2442346425749331,-0.16055324276023328
530,0.1096381979811738,-0.28417568083465594
531,0.0917593614748542,-0.4546736136351233
532,0.1104764296914793,-0.2424547292648335
533,0.11107262151742314,-0.28415443942650176
534,0.15919609380345778,-0.1765425083778184
535,0.09813147080459061,-0.264909109107065
536,0.14478452136724163,-0.2809391842264191
537,0.16131090854904961,-0.23654929887637158
538,0.11408308242727738,-0.20057525106026708
539,0.09973628647216493,-0.25888631579225063
540,0.0809781781509844,-0.26533880326706377
541,0.146746843574445,-0.19225120171611032
542,0.10895763325979857,-0.2954551999809287
543,0.21405171723983663,-0.18265033927575464
544,0.1613338149879302,-0.2001513574191839
545,0.17665349368627137,-0.1513321246735104
546,0.18155992825532574,-0.22571756608304847
547,0.20563603337583047,-0.2070262585663342
548,0.2170107883627046,-0.18070570962703977
549,0.16893745655205605,-0.20967026515876264
550,0.1399712287361008,-0.1754218208325618
551,0.19121319929461333,-0.2300376141131348
552,0.13711735794758018,-0.21774793060474798
553,0.21577672252021296,-0.23182429846631963
554,0.1701333054250198,-0.1916581414208445
555,0.14607988801207372,-0.3747866440668601
556,0.148207191197274,-0.23948606130320801
557,0.13420229248415105,-0.32918104717083546
558,0.16606366420896101,-0.19838934890859555
559,0.16781512561683076,-0.19834793577134616
560,0.19125330052007095,-0.18586385730498292
561,0.1149773974479531,-0.21095679577821821
562,0.18572338980832281,-0.21598226687628305
563,0.2589343697671882,-0.1378866083098383
564,0.11832218267900219,-0.2429946132860957
565,0.12963455169846094,-0.25285921434176656
566,0.17393287897552012,-0.21662381625425725
567,0.1349572704201798,-0.28861382678181063
568,0.16755739123256408,-0.2912211059267922
569,0.08861938839452921,-0.3337327807687047
570,0.07814547239797975,-0.20116019499931187
571,0.1787559087233106,-0.303182283472073
572,0.15282238775749946,-0.28962726769924946
573,0.11093382301645516,-0.19587320281787018
574,0.21503672327333034,-0.14954645475425854
575,0.14932309980270153,-0.18647227775606176
576,0.1381381317030399,-0.18644912017380752
577,0.2102084795149084,-0.1941554792380973
578,0.17640068714318513,-0.2211773574122893
579,0.12828058616301408,-0.21895374559815686
580,0.11593058371916398,-0.3025155713994567
581,0.12381436590015338,-0.2577280758940433
582,0.18896311225707962,-0.13576397877535518
583,0.12700940046808018,-0.16860690447236965
584,0.19185817204657396,-0.22119695521155036
585,0.14549171243372983,-0.1970974469740072
586,0.21257158650124408,-0.19331624251856366
587,0.1497845744982158,-0.17453630593869823
588,0.09052023886257143,-0.26001493782738727
589,0.12650542446957047,-0.2422649143213817
590,0.24587465679811404,-0.19503593209438017
591,0.20280265503292672,-0.16557884723883354
592,0.2324572431314016,-0.20961811623860263
593,0.11581967781371993,-0.1899823561976604
594,0.15782399091387234,-0.2150747849330439
595,0.22623328594737813,-0.17272412344202645
596,0.09394776008460681,-0.24104861868169652
597,0.1505312071283582,-0.27798311614601223
598,0.10401138088905193,-0.2579936487951713
599,0.16836404265733917,-0.22108761955618483
600,0.23479002405648486,-0.169675963255632
601,0.09736408077598857,-0.28405436839087866
602,0.18633034102621981,-0.17793645510046485
603,0.17795717210172013,-0.19884494611623488
604,0.10267297620917026,-0.24927879577881124
605,0.07358370531782299,-0.24602537641718306
606,0.20438233742650969,-0.1906142124318889
607,0.1786715189694965,-0.17651140334665025
608,0.11739982869839016,-0.22451066179688403
609,0.08784260791387255,-0.264535957165705
610,0.18042599819917227,-0.22591008660823206
611,0.1473219479586625,-0.23340516785301502
612,0.15174819511129822,-0.28847758136892654
613,0.19876987157746862,-0.19783629239922196
614,0.18664228136061523,-0.17154787275775943
615,0.16463611940896183,-0.2627906733245
616,0.16377545045002218,-0.19638246382370003
617,0.08674458986420852,-0.28946493316255784
618,0.19064849321609278,-0.21045516625806984
619,0.1076976741723299,-0.26911395797381366
620,0.09678537373770912,-0.3002492272063895
621,0.21332168395823703,-0.16833372487739426
622,0.16557236552391852,-0.19746090448676928
623,0.1404328473392824,-0.20204576644313796
624,0.14552754188282324,-0.26246291685607515
625,0.08367189743607328,-0.24934437001191223
626,0.17453825796793998,-0.1465909256138168
627,0.20645889832836706,-0.22306516302342183
628,0.11920371343440972,-0.28257098097494904
629,0.20131330334358521,-0.25863106967754307
630,0.17371215096482429,-0.19729913024791154
631,0.22700445953787085,-0.2706405348043145
632,0.06832657765954497,-0.3587695035353101
633,0.11536065548543428,-0.23210792398418514
634,0.12926946240932224,-0.20145506989854636
635,0.18626179686993538,-0.16886993229943598
636,0.15546687649751756,-0.24650736381760327
637,0.1890025150102006,-0.1521273975750949
638,0.25237725619845763,-0.17138131876141094
639,0.15912578678232592,-0.19445655776400977
640,0.16341917391294802,-0.2575720298725209
641,0.19273227737225218,-0.14989108247214683
642,0.05814667776951277,-0.375094826957008
643,0.15606513626922136,-0.29058960876321155
644,0.10222529072042152,-0.3750528938994775
645,0.15055348230398602,-0.2110596558308803
646,0.17003185711098423,-0.2580938063572732
647,0.15441138192026616,-0.22146084487953205
648,0.07622908891489422,-0.34164373012654736
649,0.11003564904066465,-0.2730726968149873
650,0.2312626316345987,-0.13963721085961367
651,0.18353305046787605,-0.21514437747203133
652,0.17264328338956236,-0.1933978428037154
653,0.16626471481420335,-0.2195016486977695
654,0.14549712694480177,-0.28271213403378387
655,0.06662145158143651,-0.3254284646829505
656,0.024308577999490266,-0.43043345128281285
657,0.12510077530652053,-0.17274064344416917
658,0.09333802832963478,-0.2879499887751259
659,0.10264815755587797,-0.37963667410988305
660,0.12631618170893266,-0.174842495346562
661,0.09569454079143758,-0.261164222430628
662,0.09514922891947863,-0.27338993152661056
663,0.1338194874260803,-0.23832165605049996
664,0.14522848667942956,-0.3063454813077599
665,0.062147553533198785,-0.28236497752546164
666,0.179031048604533,-0.19910732403199516
667,0.10686879117136483,-0.27619242076194833
