Date,Wealth,Invested
2012-01-17,12574.239573103865,11392.907009215303
2012-01-18,12683.570182820464,11416.922647305222
2012-01-19,12765.393663557721,11440.938285395141
2012-01-20,12821.95673761243,11464.95392348506
2012-01-23,12827.704696763727,11488.969561574979
2012-01-24,12808.976443203977,11512.985199664898
2012-01-25,12920.651867143311,11537.000837754817
2012-01-26,12892.297327838318,11561.016475844735
2012-01-27,12902.26941998789,11585.032113934654
2012-01-30,12853.151703096959,11609.047752024573
2012-01-31,12871.633360085958,11633.063390114494
2012-02-01,13447.632662076458,11657.079028204413
2012-02-02,13504.288264384153,11681.094666294332
2012-02-03,13596.32821035671,11705.11030438425
2012-02-06,13590.529886469463,11729.12594247417
2012-02-07,13629.564934377357,11753.141580564088
2012-02-08,13683.995414310451,11777.157218654007
2012-02-09,13733.622262378234,11801.172856743926
2012-02-10,13631.403841618734,11825.188494833845
2012-02-13,13720.161712028244,11849.204132923764
2012-02-14,13728.361181629612,11873.219771013682
2012-02-15,13703.77819530006,11897.235409103603
2012-02-16,13777.377878840894,11921.25104719352
2012-02-17,13829.621211651714,11945.26668528344
2012-02-21,13844.707325301544,11969.28232337336
2012-02-22,13827.726407579159,11993.297961463279
2012-02-23,13853.653542423192,12017.313599553197
2012-02-24,13898.522249184909,12041.329237643116
2012-02-27,13866.848989082178,12065.344875733035
2012-02-28,13967.093046214593,12089.360513822954
2012-02-29,13924.388947031957,12113.376151912873
2012-03-01,14491.984596244787,12137.391790002792
2012-03-02,14478.051031400413,12161.407428092713
2012-03-05,14383.08490739772,12185.42306618263
2012-03-06,14233.614945627298,12209.43870427255
2012-03-07,14281.636990190173,12233.45434236247
2012-03-08,14407.725650170754,12257.469980452388
2012-03-09,14476.215541737383,12281.485618542307
2012-03-12,14477.5813299071,12305.501256632226
2012-03-13,14667.154638548533,12329.516894722145
2012-03-14,14694.773668815287,12353.532532812063
2012-03-15,14732.27296733689,12377.548170901982
2012-03-16,14713.6303521788,12401.563808991901
2012-03-19,14787.943690065056,12425.57944708182
2012-03-20,14768.521893496323,12449.595085171739
2012-03-21,14742.217902238695,12473.61072326166
2012-03-22,14703.683655572528,12497.626361351577
2012-03-23,14719.760795411701,12521.641999441497
2012-03-26,14891.043726379175,12545.657637531416
2012-03-27,14925.269937604195,12569.673275621335
2012-03-28,14857.892409017493,12593.688913711254
2012-03-29,14818.171733090803,12617.704551801173
2012-03-30,14822.372120897124,12641.720189891092
2012-04-02,15451.431780474826,12665.73582798101
2012-04-03,15447.319640879035,12689.75146607093
2012-04-04,15277.383158872752,12713.767104160848
2012-04-05,15311.62901461958,12737.782742250767
2012-04-09,15210.976148214215,12761.798380340686
2012-04-10,15009.839863330571,12785.814018430607
2012-04-11,15073.241353253508,12809.829656520524
2012-04-12,15186.3132489008,12833.845294610444
2012-04-13,15075.033898943275,12857.860932700363
2012-04-16,15005.969579291213,12881.876570790282
2012-04-17,15173.447560996174,12905.892208880201
2012-04-18,15170.96208976641,12929.90784697012
2012-04-19,15070.596554477197,12953.923485060039
2012-04-20,15041.35783240054,12977.939123149958
2012-04-23,14932.37390499235,13001.954761239876
2012-04-24,14906.543086330414,13025.970399329795
2012-04-25,15116.338738680583,13049.986037419716
2012-04-26,15199.545486485458,13074.001675509633
2012-04-27,15263.714088782774,13098.017313599554
2012-04-30,15220.278566000487,13122.032951689473
2012-05-01,15755.488465333621,13146.048589779391
2012-05-02,15786.495908109418,13170.06422786931
2012-05-03,15690.415324587304,13194.07986595923
2012-05-04,15457.899969178534,13218.095504049148
2012-05-07,15407.878895416263,13242.111142139067
2012-05-08,15372.688243585979,13266.126780228986
2012-05-09,15275.103748640351,13290.142418318905
2012-05-10,15273.408900043367,13314.158056408824
2012-05-11,15224.047315113505,13338.173694498742
2012-05-14,15119.665982056758,13362.189332588663
2012-05-15,15054.338081784526,13386.20497067858
2012-05-16,14920.239792427343,13410.2206087685
2012-05-17,14752.163357226393,13434.23624685842
2012-05-18,14547.749783179823,13458.251884948339
2012-05-21,14791.503942638497,13482.267523038257
2012-05-22,14822.710489007302,13506.283161128176
2012-05-23,14793.339264396058,13530.298799218095
2012-05-24,14800.737519356822,13554.314437308014
2012-05-25,14787.738208493118,13578.330075397933
2012-05-29,14942.873657703218,13602.345713487852
2012-05-30,14825.700474412524,13626.361351577772
2012-05-31,14790.285998621983,13650.37698966769
2012-06-01,15035.368983468215,13674.39262775761
2012-06-04,14946.336958746717,13698.408265847529
2012-06-05,14991.553290941127,13722.423903937448
2012-06-06,15093.254352394635,13746.439542027367
2012-06-07,15156.150263674695,13770.455180117286
2012-06-08,15226.573693102066,13794.470818207205
2012-06-11,15143.122468203539,13818.486456297123
2012-06-12,15252.606908283024,13842.502094387042
2012-06-13,15197.229949066319,13866.517732476961
2012-06-14,15300.12243864006,13890.53337056688
2012-06-15,15394.302580023132,13914.549008656799
2012-06-18,15512.215401930243,13938.56464674672
2012-06-19,15608.604259225967,13962.580284836637
2012-06-20,15597.66041196081,13986.595922926557
2012-06-21,15306.76691233731,14010.611561016476
2012-06-22,15328.99466917212,14034.627199106395
2012-06-25,15109.76087420137,14058.642837196314
2012-06-26,15152.51977110414,14082.658475286233
2012-06-27,15238.949526200598,14106.674113376152
2012-06-28,15165.439932510937,14130.68975146607
2012-06-29,15553.891933307306,14154.70538955599
2012-07-02,16066.318450943352,14178.721027645908
2012-07-03,16188.518380464095,14202.736665735829
2012-07-05,16182.904114624123,14226.752303825746
2012-07-06,16026.952062065267,14250.767941915667
2012-07-09,15968.381033668731,14274.783580005584
2012-07-10,15868.875955741345,14298.799218095504
2012-07-11,15826.256251749619,14322.814856185423
2012-07-12,15693.931809198439,14346.830494275342
2012-07-13,15823.332516102817,14370.846132365261
2012-07-16,15790.9458483682,14394.86177045518
2012-07-17,15870.922421715664,14418.877408545099
2012-07-18,15952.346198997715,14442.893046635018
2012-07-19,16090.710101643373,14466.908684724938
2012-07-20,15962.892560366457,14490.924322814855
2012-07-23,15775.603857031083,14514.939960904776
2012-07-24,15687.352960539478,14538.955598994693
2012-07-25,15638.878432058198,14562.971237084614
2012-07-26,15752.741031878895,14586.98687517453
2012-07-27,16050.692415843947,14611.002513264451
2012-07-30,16056.92022347834,14635.01815135437
2012-07-31,16116.516377846388,14659.03378944429
2012-08-01,16574.342641447496,14683.049427534208
2012-08-02,16466.050761001818,14707.065065624127
2012-08-03,16649.032560468837,14731.080703714046
2012-08-06,16758.725775869738,14755.096341803965
2012-08-07,16822.86746965929,14779.111979893885
2012-08-08,16864.995202282596,14803.127617983802
2012-08-09,16941.260628810363,14827.143256073723
2012-08-10,16979.5029403361,14851.15889416364
2012-08-13,16951.86662138543,14875.17453225356
2012-08-14,17009.21653098432,14899.190170343478
2012-08-15,17030.126525036136,14923.205808433398
2012-08-16,17138.23832816783,14947.221446523317
2012-08-17,17144.476926412717,14971.237084613236
2012-08-20,17149.852054713258,14995.252722703155
2012-08-21,17097.381405697626,15019.268360793074
2012-08-22,17097.82405958887,15043.283998882993
2012-08-23,17024.671113094515,15067.299636972912
2012-08-24,17068.176853062418,15091.315275062832
2012-08-27,17061.54886958401,15115.33091315275
2012-08-28,17062.804299788357,15139.34655124267
2012-08-29,17068.53005612184,15163.362189332587
2012-08-30,16930.11043801726,15187.377827422508
2012-08-31,17018.68157420701,15211.393465512427
2012-09-04,17491.53614356317,15235.409103602346
2012-09-05,17413.534125806254,15259.424741692264
2012-09-06,17689.96989596535,15283.440379782183
2012-09-07,17779.704533972388,15307.456017872102
2012-09-10,17645.27795684411,15331.471655962021
2012-09-11,17643.805169857478,15355.487294051942
2012-09-12,17704.69214987604,15379.502932141859
2012-09-13,17900.468797431822,15403.51857023178
2012-09-14,18073.55369872528,15427.534208321696
2012-09-17,18050.858481716423,15451.549846411617
2012-09-18,18069.316380040964,15475.565484501534
2012-09-19,18082.091952261988,15499.581122591455
2012-09-20,18043.880806966317,15523.596760681374
2012-09-21,18067.74192126137,15547.612398771293
2012-09-24,18036.989195984548,15571.628036861212
2012-09-25,17874.305377865792,15595.64367495113
2012-09-26,17770.10456885999,15619.65931304105
2012-09-27,17926.360306925755,15643.674951130968
2012-09-28,17850.204513335033,15667.690589220889
2012-10-01,18367.05681160073,15691.706227310806
2012-10-02,18378.631814247965,15715.721865400727
2012-10-03,18439.468053946475,15739.737503490644
2012-10-04,18499.8713043979,15763.753141580564
2012-10-05,18494.2149431744,15787.768779670483
2012-10-08,18392.419677925245,15811.784417760402
2012-10-09,18216.61572205614,15835.80005585032
2012-10-10,18060.908689170607,15859.81569394024
2012-10-11,18012.255793194592,15883.831332030159
2012-10-12,17992.54473502837,15907.846970120077
2012-10-15,18087.16725888887,15931.862608209998
2012-10-16,18281.02270414326,15955.878246299915
2012-10-17,18324.497469846043,15979.893884389836
2012-10-18,18264.197980323137,16003.909522479753
2012-10-19,17960.988095048822,16027.925160569674
2012-10-22,17981.05532204281,16051.94079865959
2012-10-23,17778.896554311108,16075.956436749511
2012-10-24,17718.631426112912,16099.97207483943
2012-10-25,17782.92402438442,16123.987712929349
2012-10-26,17708.609469101495,16148.003351019268
2012-10-31,17763.593182044147,16172.018989109187
2012-11-01,18281.73595826432,16196.034627199106
2012-11-02,18157.066720454826,16220.050265289025
2012-11-05,18127.59129440791,16244.065903378945
2012-11-06,18236.3445231105,16268.081541468862
2012-11-07,17973.88810987653,16292.097179558783
2012-11-08,17839.509330250265,16316.1128176487
2012-11-09,17827.01812937593,16340.12845573862
2012-11-12,17820.78419550759,16364.144093828538
2012-11-13,17796.71396038224,16388.15973191846
2012-11-14,17722.181844058712,16412.17537000838
2012-11-15,17648.84409684897,16436.191008098296
2012-11-16,17664.999858436637,16460.206646188213
2012-11-19,17801.700694438576,16484.222284278134
2012-11-20,17828.214830556462,16508.237922368055
2012-11-21,17835.079394252076,16532.25356045797
2012-11-23,17994.380941644133,16556.269198547892
2012-11-26,17968.624071802107,16580.28483663781
2012-11-27,17980.178317986058,16604.30047472773
2012-11-28,18002.22821055396,16628.316112817647
2012-11-29,18086.691443188036,16652.331750907568
2012-11-30,18088.900866785818,16676.347388997485
2012-12-03,18541.87090264275,16700.363027087405
2012-12-04,18518.26763081492,16724.378665177326
2012-12-05,18490.62849903554,16748.394303267243
2012-12-06,18519.714571541543,16772.40994135716
2012-12-07,18528.27872486778,16796.42557944708
2012-12-10,18527.376231741986,16820.441217537
2012-12-11,18578.184366833193,16844.45685562692
2012-12-12,18557.552035455134,16868.47249371684
2012-12-13,18515.858694999577,16892.488131806756
2012-12-14,18428.59443084788,16916.503769896677
2012-12-17,18439.928305210335,16940.519407986594
2012-12-18,18594.307945614622,16964.535046076515
2012-12-19,18514.28585145404,16988.550684166432
2012-12-20,18545.13470465106,17012.566322256353
2012-12-21,18386.12640828666,17036.581960346273
2012-12-24,18348.465672528662,17060.59759843619
2012-12-26,18256.73909406836,17084.613236526107
2012-12-27,18246.13686644488,17108.628874616028
2012-12-28,18173.953887046184,17132.64451270595
2012-12-31,18281.09190812906,17156.660150795866
2013-01-02,19219.37696550449,17180.675788885786
2013-01-03,19145.039786801688,17204.691426975704
2013-01-04,19140.127388192846,17228.707065065624
2013-01-07,19106.932912362296,17252.722703155545
2013-01-08,19044.843855797375,17276.738341245462
2013-01-09,19089.659552643316,17300.75397933538
2013-01-10,19215.37541529059,17324.7696174253
2013-01-11,19201.56256333974,17348.78525551522
2013-01-14,19217.052623935233,17372.800893605137
2013-01-15,19158.83361709153,17396.816531695058
2013-01-16,19162.026545853925,17420.832169784975
2013-01-17,19270.770078364087,17444.847807874896
2013-01-18,19290.670253111013,17468.863445964813
2013-01-22,19338.012735172022,17492.879084054734
2013-01-23,19361.402008763027,17516.89472214465
2013-01-24,19258.34440418922,17540.91036023457
2013-01-25,19285.165400911123,17564.925998324492
2013-01-28,19278.277083039957,17588.94163641441
2013-01-29,19365.35057332166,17612.957274504326
2013-01-30,19343.340572525824,17636.972912594247
2013-01-31,19279.32524340475,17660.988550684167
2013-02-01,19935.53593610344,17685.004188774084
2013-02-04,19727.112679109923,17709.019826864005
2013-02-05,19860.67117102506,17733.035464953922
2013-02-06,19847.203308973658,17757.051103043843
2013-02-07,19842.885013442366,17781.06674113376
2013-02-08,19975.79795311485,17805.08237922368
2013-02-11,19964.237807610607,17829.098017313598
2013-02-12,19944.28276146198,17853.11365540352
2013-02-13,20020.102577137724,17877.12929349344
2013-02-14,20027.08091313906,17901.144931583356
2013-02-15,20002.45790356459,17925.160569673273
2013-02-19,20108.16714889675,17949.176207763194
2013-02-20,20016.525934433525,17973.191845853115
2013-02-21,19912.86580366534,17997.20748394303
2013-02-22,20048.566570687297,18021.223122032952
2013-02-25,19844.44728770946,18045.23876012287
2013-02-26,19919.829658518294,18069.25439821279
2013-02-27,20073.558723840157,18093.270036302707
2013-02-28,20073.734933715015,18117.285674392628
2013-03-01,20630.937037427906,18141.301312482545
2013-03-04,20676.368509350796,18165.316950572465
2013-03-05,20849.96901713939,18189.332588662386
2013-03-06,20856.234497853166,18213.348226752303
2013-03-07,20840.962526365314,18237.36386484222
2013-03-08,20883.20149027529,18261.37950293214
2013-03-11,20925.129234974167,18285.39514102206
2013-03-12,20877.746111654207,18309.41077911198
2013-03-13,20898.333185912892,18333.426417201896
2013-03-14,20948.669762356236,18357.442055291816
2013-03-15,20873.175813560425,18381.457693381737
2013-03-18,20793.477207056247,18405.473331471658
2013-03-19,20826.03040055421,18429.488969561575
2013-03-20,20899.962822735877,18453.504607651492
2013-03-21,20765.22673657241,18477.520245741413
2013-03-22,20897.32078217187,18501.535883831333
2013-03-25,20900.79920432584,18525.55152192125
2013-03-26,21033.538769989143,18549.567160011167
2013-03-27,21066.36319768997,18573.582798101088
2013-03-28,21115.89922464676,18597.59843619101
2013-04-01,21546.17497250849,18621.614074280926
2013-04-02,21612.32736926645,18645.629712370846
2013-04-03,21451.74076891667,18669.645350460763
2013-04-04,21433.002388781428,18693.660988550684
2013-04-05,21287.026651533,18717.676626640605
2013-04-08,21365.61804210334,18741.692264730522
2013-04-09,21471.162828410717,18765.70790282044
2013-04-10,21711.761697811162,18789.72354091036
2013-04-11,21752.85053698344,18813.73917900028
2013-04-12,21637.679841978657,18837.754817090197
2013-04-15,21226.463152189895,18861.770455180114
2013-04-16,21454.304516116208,18885.786093270035
2013-04-17,21231.16803654655,18909.801731359956
2013-04-18,21062.61119914845,18933.817369449876
2013-04-19,21296.523162603473,18957.833007539793
2013-04-22,21477.224814575206,18981.84864562971
2013-04-23,21598.7776025393,19005.86428371963
2013-04-24,21611.5657536623,19029.879921809552
2013-04-25,21723.757406899138,19053.89555989947
2013-04-26,21667.79341909155,19077.911197989386
2013-04-29,21803.558132869584,19101.926836079307
2013-04-30,21916.670447538898,19125.942474169227
2013-05-01,22301.43315843593,19149.958112259144
2013-05-02,22478.594584897903,19173.97375034906
2013-05-03,22672.784629582573,19197.989388438982
2013-05-06,22682.443470396116,19222.005026528903
2013-05-07,22687.326766735343,19246.020664618824
2013-05-08,22747.82917213405,19270.03630270874
2013-05-09,22769.103677387593,19294.051940798658
2013-05-10,22759.081896513824,19318.06757888858
2013-05-13,22779.44025790499,19342.0832169785
2013-05-14,22968.1711565505,19366.098855068416
2013-05-15,23046.804358503538,19390.114493158333
2013-05-16,23006.37531161348,19414.130131248254
2013-05-17,23154.97182062653,19438.145769338174
2013-05-20,23153.311992917643,19462.16140742809
2013-05-21,23165.29231711477,19486.17704551801
2013-05-22,23065.32627173435,19510.19268360793
2013-05-23,22981.708986533686,19534.20832169785
2013-05-24,23002.998671434816,19558.22395978777
2013-05-28,23130.543842719762,19582.239597877688
2013-05-29,22981.456083844823,19606.255235967605
2013-05-30,23091.916642441465,19630.270874057525
2013-05-31,22866.681215198314,19654.286512147446
2013-06-03,23476.272903776226,19678.302150237363
2013-06-04,23380.527864820247,19702.31778832728
2013-06-05,23083.650123595344,19726.3334264172
2013-06-06,23187.311513178305,19750.34906450712
2013-06-07,23329.984751986154,19774.36470259704
2013-06-10,23350.53966542253,19798.380340686956
2013-06-11,23158.846012443893,19822.395978776876
2013-06-12,22967.712898926202,19846.411616866797
2013-06-13,23115.55374868864,19870.427254956718
2013-06-14,23040.211216612595,19894.442893046635
2013-06-17,23178.401260179377,19918.45853113655
2013-06-18,23342.841701514935,19942.474169226472
2013-06-19,23058.79074993067,19966.489807316393
2013-06-20,22490.137430560073,19990.50544540631
2013-06-21,22461.732930365044,20014.521083496227
2013-06-24,22244.917500832045,20038.536721586148
2013-06-25,22324.265088698725,20062.55235967607
2013-06-26,22480.426494209365,20086.567997765986
2013-06-27,22535.89953555733,20110.583635855906
2013-06-28,22683.976214872197,20134.599273945823
2013-07-01,23290.831821554908,20158.614912035744
2013-07-02,23267.47908436371,20182.630550125665
2013-07-03,23237.776342505545,20206.64618821558
2013-07-05,23372.20039742168,20230.6618263055
2013-07-08,23422.959127470367,20254.67746439542
2013-07-09,23595.049148949813,20278.69310248534
2013-07-10,23640.66581187565,20302.708740575257
2013-07-11,24109.212812730024,20326.724378665174
2013-07-12,24127.88293821382,20350.740016755095
2013-07-15,24193.71944513676,20374.755654845016
2013-07-16,24126.5772741737,20398.771292934936
2013-07-17,24205.551986010727,20422.786931024853
2013-07-18,24181.971698025645,20446.80256911477
2013-07-19,24081.125043576314,20470.81820720469
2013-07-22,24147.265846492424,20494.833845294612
2013-07-23,24161.00701131459,20518.84948338453
2013-07-24,24159.51795836451,20542.865121474446
2013-07-25,24229.256678390906,20566.880759564367
2013-07-26,24287.23429092512,20590.896397654287
2013-07-29,24220.229238847758,20614.912035744204
2013-07-30,24316.568925391686,20638.92767383412
2013-07-31,24325.08739055654,20662.943311924042
2013-08-01,25013.886245364014,20686.958950013963
2013-08-02,25076.850907512788,20710.974588103883
2013-08-05,25041.23803641413,20734.9902261938
2013-08-06,24925.256894777925,20759.005864283718
2013-08-07,24816.990820210773,20783.02150237364
2013-08-08,24926.19575047276,20807.03714046356
2013-08-09,24843.96370929947,20831.052778553476
2013-08-12,24863.33212187321,20855.068416643393
2013-08-13,25000.682223867843,20879.084054733314
2013-08-14,24926.081478257252,20903.099692823234
2013-08-15,24625.905180053145,20927.11533091315
2013-08-16,24586.99701982409,20951.13096900307
2013-08-19,24527.19011989531,20975.14660709299
2013-08-20,24509.779284679225,20999.16224518291
2013-08-21,24356.354867675927,21023.17788327283
2013-08-22,24489.763471284794,21047.193521362748
2013-08-23,24696.949535488646,21071.209159452665
2013-08-26,24681.28233237216,21095.224797542585
2013-08-27,24374.301079055615,21119.240435632506
2013-08-28,24442.547320183592,21143.256073722423
2013-08-29,24556.048505047816,21167.27171181234
2013-08-30,24515.243341970792,21191.28734990226
2013-09-03,25082.131602939324,21215.30298799218
2013-09-04,25253.261710516104,21239.3186260821
2013-09-05,25287.33913379372,21263.334264172016
2013-09-06,25322.781482485854,21287.349902261936
2013-09-09,25575.71536352552,21311.365540351857
2013-09-10,25742.71383156968,21335.381178441778
2013-09-11,25795.918910781835,21359.396816531695
2013-09-12,25737.808135195595,21383.41245462161
2013-09-13,25787.12170858113,21407.428092711532
2013-09-16,25887.432633939094,21431.443730801453
2013-09-17,25967.249020502186,21455.45936889137
2013-09-18,26248.888507763775,21479.475006981287
2013-09-19,26276.505919817217,21503.490645071208
2013-09-20,26116.83671543534,21527.50628316113
2013-09-23,26060.530379399137,21551.521921251046
2013-09-24,26032.128957202873,21575.537559340966
2013-09-25,25925.39709855749,21599.553197430883
2013-09-26,26042.63008343537,21623.568835520804
2013-09-27,25981.652120957988,21647.584473610725
2013-09-30,25853.503287445317,21671.60011170064
2013-10-01,26489.28293166257,21695.61574979056
2013-10-02,26474.017115544662,21719.63138788048
2013-10-03,26263.98459312702,21743.6470259704
2013-10-04,26388.138602949268,21767.662664060317
2013-10-07,26252.956608703185,21791.678302150234
2013-10-08,26006.172850400322,21815.693940240155
2013-10-09,25973.66110325542,21839.709578330076
2013-10-10,26388.98876812988,21863.725216419996
2013-10-11,26586.40649258912,21887.740854509913
2013-10-14,26690.937654144644,21911.75649259983
2013-10-15,26632.555177109745,21935.77213068975
2013-10-16,26857.9245833465,21959.78776877967
2013-10-17,27062.1251239645,21983.80340686959
2013-10-18,27252.391672548274,22007.819044959506
2013-10-21,27258.805608358918,22031.834683049427
2013-10-22,27371.359094535626,22055.850321139347
2013-10-23,27237.788664574113,22079.865959229264
2013-10-24,27353.9553163728,22103.88159731918
2013-10-25,27474.75525452621,22127.897235409102
2013-10-28,27576.202177756444,22151.912873499023
2013-10-29,27682.99144338008,22175.928511588943
2013-10-30,27612.90068986031,22199.94414967886
2013-10-31,27493.57981818441,22223.959787768777
2013-11-01,28044.262418918388,22247.975425858698
2013-11-04,28062.31385259851,22271.99106394862
2013-11-05,28032.756102755047,22296.006702038536
2013-11-06,28142.930662484163,22320.022340128453
2013-11-07,27778.06168232018,22344.037978218374
2013-11-08,27960.164764618505,22368.053616308294
2013-11-11,27933.94113005278,22392.06925439821
2013-11-12,27970.309859991437,22416.08489248813
2013-11-13,28085.07111798129,22440.10053057805
2013-11-14,28212.69018261437,22464.11616866797
2013-11-15,28369.23819209581,22488.13180675789
2013-11-18,28246.44267601476,22512.147444847807
2013-11-19,28249.209268484497,22536.163082937725
2013-11-20,28123.68259939646,22560.178721027645
2013-11-21,28237.92247806018,22584.194359117566
2013-11-22,28374.384259401813,22608.209997207483
2013-11-25,28407.557393012536,22632.2256352974
2013-11-26,28453.53354164392,22656.24127338732
2013-11-27,28554.557343634217,22680.25691147724
2013-11-29,28661.1720092282,22704.27254956716
2013-12-02,29011.170790046115,22728.288187657075
2013-12-03,28938.360951500083,22752.303825746996
2013-12-04,28865.56949910057,22776.319463836917
2013-12-05,28780.753463503213,22800.335101926838
2013-12-06,29028.864912017263,22824.350740016755
2013-12-09,29150.64619128582,22848.36637810667
2013-12-10,29069.0310489642,22872.382016196592
2013-12-11,28781.73783602338,22896.397654286513
2013-12-12,28618.04971197616,22920.41329237643
2013-12-13,28587.148030469983,22944.428930466347
2013-12-16,28708.638448211437,22968.444568556268
2013-12-17,28663.056440059045,22992.46020664619
2013-12-18,29005.969193221765,23016.475844736106
2013-12-19,28944.130469354317,23040.491482826026
2013-12-20,29155.972532756026,23064.507120915943
2013-12-23,29319.49387235638,23088.522759005864
2013-12-24,29376.015778536897,23112.538397095785
2013-12-26,29499.624400451776,23136.5540351857
2013-12-27,29480.695139606523,23160.56967327562
2013-12-30,29470.80163121851,23184.58531136554
2013-12-31,29584.117470654284,23208.60094945546
2014-01-02,29761.17438124002,23232.616587545377
2014-01-03,29647.748587019738,23256.632225635294
2014-01-06,29579.443626242748,23280.647863725215
2014-01-07,29759.033166562105,23304.663501815136
2014-01-08,29729.100673085108,23328.679139905056
2014-01-09,29675.260235771613,23352.694777994973
2014-01-10,29743.13703915334,23376.71041608489
2014-01-13,29456.609673027076,23400.72605417481
2014-01-14,29768.39619027647,23424.74169226473
2014-01-15,29902.81261837678,23448.75733035465
2014-01-16,29920.279399658844,23472.772968444566
2014-01-17,29765.969138815624,23496.788606534486
2014-01-21,29907.766592771328,23520.804244624407
2014-01-22,29968.448891484582,23544.819882714324
2014-01-23,29759.09860476404,23568.83552080424
2014-01-24,29303.60340204147,23592.851158894162
2014-01-27,29075.39668489495,23616.866796984083
2014-01-28,29159.60043479222,23640.882435074003
2014-01-29,28977.42953614703,23664.89807316392
2014-01-30,29210.549716860136,23688.913711253837
2014-01-31,29116.82450793665,23712.929349343758
2014-02-03,29018.857185258617,23736.94498743368
2014-02-04,29031.08618833016,23760.960625523596
2014-02-05,29014.63250098144,23784.976263613513
2014-02-06,29329.356048315203,23808.991901703434
2014-02-07,29725.93366973741,23833.007539793354
2014-02-10,29826.120005253077,23857.02317788327
2014-02-11,30135.234624442168,23881.03881597319
2014-02-12,30173.823774345776,23905.05445406311
2014-02-13,30290.96422837397,23929.07009215303
2014-02-14,30453.678609578135,23953.08573024295
2014-02-18,30496.330270505783,23977.101368332867
2014-02-19,30327.01593598602,24001.117006422784
2014-02-20,30451.955052493853,24025.132644512705
2014-02-21,30484.602982109864,24049.148282602626
2014-02-24,30604.254446122577,24073.163920692543
2014-02-25,30648.943606678487,24097.17955878246
2014-02-26,30649.580440504807,24121.19519687238
2014-02-27,30810.222405471173,24145.2108349623
2014-02-28,30854.692207581,24169.22647305222
2014-03-03,31151.73821821843,24193.242111142135
2014-03-04,31443.54793754856,24217.257749232056
2014-03-05,31488.295349463875,24241.273387321977
2014-03-06,31497.968348308685,24265.289025411897
2014-03-07,31458.35553632861,24289.304663501815
2014-03-10,31407.15261512026,24313.32030159173
2014-03-11,31340.203721329337,24337.335939681652
2014-03-12,31339.37047278509,24361.351577771573
2014-03-13,31028.940887547742,24385.36721586149
2014-03-14,30902.842465156446,24409.382853951407
2014-03-17,31133.22582924783,24433.398492041328
2014-03-18,31369.16770928796,24457.41413013125
2014-03-19,31188.565729690214,24481.429768221165
2014-03-20,31230.788236539433,24505.445406311086
2014-03-21,31108.78284280437,24529.461044401003
2014-03-24,31003.395452564106,24553.476682490924
2014-03-25,31117.026658267423,24577.492320580845
2014-03-26,30970.678007702885,24601.50795867076
2014-03-27,30953.55178788142,24625.52359676068
2014-03-28,31055.75047331028,24649.5392348506
2014-03-31,31235.466090103644,24673.55487294052
2014-04-01,31999.741464399962,24697.570511030437
2014-04-02,32098.119817386778,24721.586149120354
2014-04-03,32004.088811745067,24745.601787210275
2014-04-04,31587.938530531137,24769.617425300195
2014-04-07,31400.219354669516,24793.633063390116
2014-04-08,31578.51084741169,24817.648701480033
2014-04-09,31894.94619365094,24841.66433956995
2014-04-10,31357.593300618228,24865.67997765987
2014-04-11,31098.84560950453,24889.69561574979
2014-04-14,31167.228561654538,24913.71125383971
2014-04-15,31246.04091563335,24937.726891929626
2014-04-16,31519.915674909058,24961.742530019546
2014-04-17,31585.863707990386,24985.758168109467
2014-04-21,31726.31103265047,25009.773806199384
2014-04-22,31825.827794296874,25033.7894442893
2014-04-23,31684.221477753425,25057.805082379222
2014-04-24,31776.493648168478,25081.820720469143
2014-04-25,31469.429580250853,25105.836358559063
2014-04-28,31626.390401681398,25129.85199664898
2014-04-29,31704.60810314503,25153.867634738897
2014-04-30,31750.704854310792,25177.883272828818
2014-05-01,32234.897536250985,25201.89891091874
2014-05-02,32222.143586003902,25225.914549008656
2014-05-05,32292.397426229636,25249.930187098573
2014-05-06,32046.5743403953,25273.945825188493
2014-05-07,32053.161398847424,25297.961463278414
2014-05-08,32079.251859521573,25321.97710136833
2014-05-09,32162.18467890825,25345.99273945825
2014-05-12,32464.70862029331,25370.00837754817
2014-05-13,32544.323876498198,25394.02401563809
2014-05-14,32526.92257438711,25418.03965372801
2014-05-15,32287.778348549145,25442.055291817927
2014-05-16,32424.261822657718,25466.070929907844
2014-05-19,32514.95817302045,25490.086567997765
2014-05-20,32389.611499288963,25514.102206087686
2014-05-21,32594.850537910264,25538.117844177603
2014-05-22,32677.460972953842,25562.13348226752
2014-05-23,32797.85431676943,25586.14912035744
2014-05-27,32902.574965265834,25610.16475844736
2014-05-28,32907.2746386036,25634.18039653728
2014-05-29,33036.19290659314,25658.196034627195
2014-05-30,33040.003740601875,25682.211672717116
2014-06-02,33546.76989605853,25706.227310807037
2014-06-03,33534.23376394663,25730.242948896957
2014-06-04,33572.411963664155,25754.258586986874
2014-06-05,33745.502828865196,25778.27422507679
2014-06-06,33861.16752488398,25802.289863166712
2014-06-09,33856.32411426955,25826.305501256633
2014-06-10,33953.22235737454,25850.32113934655
2014-06-11,33889.96763064128,25874.336777436467
2014-06-12,33687.29426416757,25898.352415526388
2014-06-13,33737.13109812508,25922.36805361631
2014-06-16,33825.17057272477,25946.383691706225
2014-06-17,33858.84630778735,25970.399329796146
