Date,PV_KRW,Signal
2008-04-11,93438842.56522717,DANGER
2008-04-14,93923351.51140353,DANGER
2008-04-15,94811628.470099,DANGER
2008-04-16,96511773.27591994,DANGER
2008-04-17,96127594.5814036,DANGER
2008-04-18,96531605.08612487,DANGER
2008-04-21,96229989.6279519,DANGER
2008-04-22,96140053.56504376,DANGER
2008-04-23,95546738.43468127,DANGER
2008-04-24,94897553.85689351,DANGER
2008-04-25,95626518.02487701,DANGER
2008-04-28,95789464.7969517,DANGER
2008-04-29,95306472.39110488,DANGER
2008-04-30,95490029.70840049,DANGER
2008-05-01,94878178.3936925,DANGER
2008-05-02,94993384.41427521,NORMAL
2008-05-05,94373924.48755468,NORMAL
2008-05-06,96399151.69083755,NORMAL
2008-05-07,94692409.40950476,NORMAL
2008-05-08,96017975.17992179,NORMAL
2008-05-09,95587532.97254287,NORMAL
2008-05-12,97308695.87354548,NORMAL
2008-05-13,98251080.27076048,NORMAL
2008-05-14,97812229.22725986,NORMAL
2008-05-15,100622265.5491306,NORMAL
2008-05-16,100228384.42637888,NORMAL
2008-05-19,100048367.83275923,NORMAL
2008-05-20,99504231.56673698,NORMAL
2008-05-21,96466560.49365121,NORMAL
2008-05-22,96577380.23703134,NORMAL
2008-05-23,96173939.71014646,NORMAL
2008-05-26,96404020.90562528,NORMAL
2008-05-27,97669824.64415608,NORMAL
2008-05-28,96961075.68829028,NORMAL
2008-05-29,97717206.08881794,NORMAL
2008-05-30,98491659.30376422,NORMAL
2008-06-02,96472515.21117519,NORMAL
2008-06-03,94957927.05750574,NORMAL
2008-06-04,95994586.06799324,NORMAL
2008-06-05,98356335.41121715,NORMAL
2008-06-06,94990063.86737862,NORMAL
2008-06-09,95661691.05865501,NORMAL
2008-06-10,93397984.54389942,NORMAL
2008-06-11,91535131.05892581,NORMAL
2008-06-12,91700003.1925897,DANGER
2008-06-13,93181060.24429826,DANGER
2008-06-16,94333815.8745333,NORMAL
2008-06-17,92665722.45010327,NORMAL
2008-06-18,92184903.80598567,NORMAL
2008-06-19,91534440.48512334,DANGER
2008-06-20,89647842.99247475,NORMAL
2008-06-23,89674807.70189622,DANGER
2008-06-24,89637149.57481731,DANGER
2008-06-25,89348493.1172205,DANGER
2008-06-26,91092525.42408985,DANGER
2008-06-27,91362513.5539216,DANGER
2008-06-30,91438073.7781439,DANGER
2008-07-01,91985733.04210834,DANGER
2008-07-02,90669806.03553203,DANGER
2008-07-03,90970007.29416451,DANGER
2008-07-04,91397456.5951619,DANGER
2008-07-07,89723609.48597181,DANGER
2008-07-08,88268807.20281488,DANGER
2008-07-09,85659441.17314298,DANGER
2008-07-10,86812099.46020184,DANGER
2008-07-11,87429446.14143716,DANGER
2008-07-14,88121008.57460463,DANGER
2008-07-15,87430051.19664866,DANGER
2008-07-16,87616134.74657394,DANGER
2008-07-17,87324184.9305455,DANGER
2008-07-18,87212367.35193543,DANGER
2008-07-21,88217699.77448247,DANGER
2008-07-22,87730232.57606018,DANGER
2008-07-23,86794464.51943259,DANGER
2008-07-24,86184234.7426216,DANGER
2008-07-25,86342124.97027804,DANGER
2008-07-28,85653081.59423625,DANGER
2008-07-29,85824528.44141515,DANGER
2008-07-30,86364247.31135598,DANGER
2008-07-31,85961862.28574193,DANGER
2008-08-01,85431010.1403446,DANGER
2008-08-04,83969816.85810485,DANGER
2008-08-05,84094516.29831064,DANGER
2008-08-06,84407045.9170644,DANGER
2008-08-07,83640333.11909907,DANGER
2008-08-08,83599634.7435303,DANGER
2008-08-11,82771830.27343161,DANGER
2008-08-12,82083324.60018833,DANGER
2008-08-13,81841106.83849981,NORMAL
2008-08-14,81200149.94803327,DANGER
2008-08-15,80387210.50451894,NORMAL
2008-08-18,79300418.78913194,NORMAL
2008-08-19,78934484.22097377,DANGER
2008-08-20,79286579.5681646,DANGER
2008-08-21,80086811.8579156,DANGER
2008-08-22,79354412.67444848,DANGER
2008-08-25,78450528.54065287,DANGER
2008-08-26,84550898.27331091,DANGER
2008-08-27,84641288.05090317,DANGER
2008-08-28,84299264.50141479,DANGER
2008-08-29,84347060.07078193,DANGER
2008-09-01,86486733.94138421,DANGER
2008-09-02,85357054.50350772,DANGER
2008-09-03,86243461.20053914,DANGER
2008-09-04,84711863.04930887,DANGER
2008-09-05,83587060.7895179,DANGER
2008-09-08,82018701.37212825,DANGER
2008-09-09,82090926.06556708,DANGER
2008-09-10,81700934.02254166,DANGER
2008-09-11,82265233.97948244,DANGER
2008-09-12,82689175.16016617,DANGER
2008-09-15,81363453.38363631,DANGER
2008-09-16,85173933.27282995,DANGER
2008-09-17,81407553.87336542,DANGER
2008-09-18,86750103.55696553,DANGER
2008-09-19,86949797.00125346,DANGER
2008-09-22,85093274.86261144,DANGER
2008-09-23,86484151.3653283,DANGER
2008-09-24,87101407.18869805,DANGER
2008-09-25,88239734.1822288,DANGER
2008-09-26,87786937.82643738,DANGER
2008-09-29,86564560.67355536,DANGER
2008-09-30,88905475.12124342,DANGER
2008-10-01,87647335.34347863,DANGER
2008-10-02,87039486.25564834,DANGER
2008-10-03,86482100.74522637,DANGER
2008-10-06,86338441.6946663,DANGER
2008-10-07,89216052.27859388,DANGER
2008-10-08,92027706.9604871,DANGER
2008-10-09,88263404.52087411,DANGER
2008-10-10,82559214.14752695,DANGER
2008-10-13,83390260.95366162,DANGER
2008-10-14,81359231.57927692,DANGER
2008-10-15,79426191.5370377,DANGER
2008-10-16,86558424.21232913,DANGER
2008-10-17,83672831.71847212,DANGER
2008-10-20,84396175.60020424,DANGER
2008-10-21,81750632.90021475,DANGER
2008-10-22,84625386.5748567,DANGER
2008-10-23,83047674.58698037,DANGER
2008-10-24,81944413.50036852,DANGER
2008-10-27,82813180.66558395,DANGER
2008-10-28,85310079.50471957,DANGER
2008-10-29,82816716.40566294,DANGER
2008-10-30,77775245.07739393,DANGER
2008-10-31,79827450.30776463,DANGER
2008-11-03,79266987.79938696,DANGER
2008-11-04,80832082.88370658,DANGER
2008-11-05,79968518.15024112,DANGER
2008-11-06,81061357.21382302,DANGER
2008-11-07,81795566.02761309,DANGER
2008-11-10,82445518.90762417,DANGER
2008-11-11,81508942.40687695,DANGER
2008-11-12,81968931.63538131,DANGER
2008-11-13,83852034.23228826,DANGER
2008-11-14,84879103.87115605,DANGER
2008-11-17,84683747.68429302,DANGER
2008-11-18,86587593.75719132,DANGER
2008-11-19,84517410.39858222,DANGER
2008-11-20,85570257.67795596,DANGER
2008-11-21,88057932.41148488,DANGER
2008-11-24,90256543.2269476,DANGER
2008-11-25,89277615.40247326,DANGER
2008-11-26,89283388.60089676,DANGER
2008-11-27,89678609.26029262,DANGER
2008-11-28,89939827.9162519,DANGER
2008-12-01,85258060.12009212,DANGER
2008-12-02,88497839.01694575,DANGER
2008-12-03,88813615.15679502,DANGER
2008-12-04,88969029.84388573,DANGER
2008-12-05,88854333.95042554,DANGER
2008-12-08,89924250.71642299,DANGER
2008-12-09,89276611.20832066,DANGER
2008-12-10,88387148.16149177,DANGER
2008-12-11,85435943.21783157,DANGER
2008-12-12,86578901.25396201,DANGER
2008-12-15,85788623.99388114,DANGER
2008-12-16,86417046.58115752,DANGER
2008-12-17,86030871.28566056,DANGER
2008-12-18,83602579.79390514,DANGER
2008-12-19,83814673.82311846,DANGER
2008-12-22,84844457.4698729,DANGER
2008-12-23,85611230.55152671,DANGER
2008-12-24,85099325.02221808,DANGER
2008-12-25,85977368.23905937,DANGER
2008-12-26,86251963.73628944,DANGER
2008-12-29,83312011.22366586,DANGER
2008-12-30,81789162.29660927,DANGER
2008-12-31,81247011.66333622,DANGER
2009-01-01,81109661.19833063,DANGER
2009-01-02,86969261.38941891,DANGER
2009-01-05,85281370.78354807,DANGER
2009-01-06,85490730.34000991,DANGER
2009-01-07,84618932.23980528,DANGER
2009-01-08,86964612.10303977,DANGER
2009-01-09,87057458.72209185,DANGER
2009-01-12,85749308.68471262,DANGER
2009-01-13,86401790.55233136,DANGER
2009-01-14,85411038.35663584,DANGER
2009-01-15,87204081.90501483,DANGER
2009-01-16,85210719.34666097,DANGER
2009-01-19,86362212.42299326,DANGER
2009-01-20,84461347.14263293,DANGER
2009-01-21,85095318.69243057,DANGER
2009-01-22,85015671.50881317,DANGER
2009-01-23,85897087.30833338,DANGER
2009-01-26,86587891.72951777,DANGER
2009-01-27,87244633.26769057,DANGER
2009-01-28,88161677.39804189,DANGER
2009-01-29,86722172.83011508,DANGER
2009-01-30,86373057.76859581,DANGER
2009-02-02,87052934.10579929,DANGER
2009-02-03,87892360.67709333,DANGER
2009-02-04,87211170.45607033,DANGER
2009-02-05,88304631.9136538,DANGER
2009-02-06,87729858.92077753,DANGER
2009-02-09,88438912.70513584,DANGER
2009-02-10,87629124.605643,DANGER
2009-02-11,88852927.62222679,DANGER
2009-02-12,88351893.58286074,DANGER
2009-02-13,88352698.20234364,DANGER
2009-02-16,89477683.7014885,DANGER
2009-02-17,89708190.15839948,DANGER
2009-02-18,90056406.49424855,DANGER
2009-02-19,90315010.02215102,DANGER
2009-02-20,90034127.51824564,DANGER
2009-02-23,90402176.34806508,DANGER
2009-02-24,90487103.13197261,DANGER
2009-02-25,90460645.1837276,DANGER
2009-02-26,89695092.17781165,DANGER
2009-02-27,89773302.56483024,DANGER
2009-03-02,90231691.74465331,DANGER
2009-03-03,89126728.45173255,DANGER
2009-03-04,90351987.8202457,DANGER
2009-03-05,91027962.40862894,DANGER
2009-03-06,90580127.28913856,DANGER
2009-03-09,89730041.41561571,DANGER
2009-03-10,89355148.99494214,DANGER
2009-03-11,87301362.68073153,DANGER
2009-03-12,90326326.03978246,DANGER
2009-03-13,89803423.94048004,DANGER
2009-03-16,87501323.98134954,DANGER
2009-03-17,87271425.1797627,DANGER
2009-03-18,87341854.41093668,DANGER
2009-03-19,87336570.26353529,DANGER
2009-03-20,86926440.28586616,DANGER
2009-03-23,88607613.81034425,DANGER
2009-03-24,88357789.81731169,DANGER
2009-03-25,86502223.29580489,DANGER
2009-03-26,86669470.18643375,DANGER
2009-03-27,86407546.97062688,DANGER
2009-03-30,87272067.25528656,DANGER
2009-03-31,87282937.30015606,DANGER
2009-04-01,88956379.64519824,DANGER
2009-04-02,87068370.31601632,DANGER
2009-04-03,86964743.06851453,DANGER
2009-04-06,84274655.48384157,DANGER
2009-04-07,84991259.89695545,DANGER
2009-04-08,87445245.6821913,DANGER
2009-04-09,86859972.59309918,DANGER
2009-04-10,86741514.99101937,DANGER
2009-04-13,85708736.30423251,DANGER
2009-04-14,86594671.17189758,DANGER
2009-04-15,87484839.06565407,DANGER
2009-04-16,87752023.56967899,DANGER
2009-04-17,87190845.45835127,DANGER
2009-04-20,86229211.51640308,DANGER
2009-04-21,88938883.21783996,DANGER
2009-04-22,88283915.71341403,DANGER
2009-04-23,88023201.59313264,DANGER
2009-04-24,88716140.43637097,DANGER
2009-04-27,88671846.86939745,DANGER
2009-04-28,87348391.00459091,DANGER
2009-04-29,88413450.938585,DANGER
2009-04-30,84578370.05069906,DANGER
2009-05-01,83867056.73248427,DANGER
2009-05-04,85566871.15464866,DANGER
2009-05-05,86000138.78465363,DANGER
2009-05-06,86413436.9604287,DANGER
2009-05-07,84265867.13350078,DANGER
2009-05-08,83667799.91429418,DANGER
2009-05-11,83704875.36039211,DANGER
2009-05-12,84120129.35617459,DANGER
2009-05-13,83837004.44700365,DANGER
2009-05-14,85456777.43215483,DANGER
2009-05-15,84785257.49689443,DANGER
2009-05-18,85554334.07091638,DANGER
2009-05-19,84752709.88623907,DANGER
2009-05-20,85468611.98933938,DANGER
2009-05-21,83758514.415924,DANGER
2009-05-22,84202946.64527166,DANGER
2009-05-25,84250332.03590193,DANGER
2009-05-26,85444881.42509913,DANGER
2009-05-27,84566343.32853791,DANGER
2009-05-28,85371959.53966688,DANGER
2009-05-29,85660430.19622801,DANGER
2009-06-01,87575340.50272553,NORMAL
2009-06-02,85989997.14031151,NORMAL
2009-06-03,85557379.10009883,NORMAL
2009-06-04,87444771.15395948,NORMAL
2009-06-05,87508222.26484095,NORMAL
2009-06-08,86394005.5692573,NORMAL
2009-06-09,87866307.01790397,NORMAL
2009-06-10,87963225.48304476,NORMAL
2009-06-11,87832523.70971532,NORMAL
2009-06-12,87340628.51323925,NORMAL
2009-06-15,84867479.2145011,NORMAL
2009-06-16,84345085.50015536,NORMAL
2009-06-17,84844799.18143404,NORMAL
2009-06-18,85168706.41909459,NORMAL
2009-06-19,86347352.10057455,NORMAL
2009-06-22,83502664.63248372,NORMAL
2009-06-23,83488409.90446073,NORMAL
2009-06-24,84984252.19589563,NORMAL
2009-06-25,87821347.9224379,NORMAL
2009-06-26,87652666.61878364,NORMAL
2009-06-29,87777310.20022528,NORMAL
2009-06-30,86782462.30228585,NORMAL
2009-07-01,86885550.15790868,NORMAL
2009-07-02,85217177.80584495,NORMAL
2009-07-03,84411476.81029886,NORMAL
2009-07-06,84578216.98259002,NORMAL
2009-07-07,82843554.35348679,NORMAL
2009-07-08,82784007.48474674,NORMAL
2009-07-09,83233877.49130335,NORMAL
2009-07-10,84051340.1924751,NORMAL
2009-07-13,86766146.19521086,NORMAL
2009-07-14,86538707.04610768,NORMAL
2009-07-15,89350227.19179109,NORMAL
2009-07-16,89760003.27330014,NORMAL
2009-07-17,90240369.78031042,NORMAL
2009-07-20,90807818.26463205,NORMAL
2009-07-21,91862324.34199485,NORMAL
2009-07-22,92965625.88707489,NORMAL
2009-07-23,95875008.54156263,NORMAL
2009-07-24,95077227.46073103,NORMAL
2009-07-27,95021507.64612076,NORMAL
2009-07-28,95122646.20620044,NORMAL
2009-07-29,94748115.0811623,NORMAL
2009-07-30,94939845.96099639,NORMAL
2009-07-31,94593423.41853201,NORMAL
2009-08-03,96096452.2212971,NORMAL
2009-08-04,96325557.03404722,NORMAL
2009-08-05,95913577.05588555,NORMAL
2009-08-06,94959101.90342674,NORMAL
2009-08-07,96464056.48315659,NORMAL
2009-08-10,95801628.05229725,NORMAL
2009-08-11,95346545.31930886,NORMAL
2009-08-12,97038720.13662058,NORMAL
2009-08-13,97532907.42687091,NORMAL
2009-08-14,96573958.61546896,NORMAL
2009-08-17,93474059.69033086,NORMAL
2009-08-18,94449952.2328309,NORMAL
2009-08-19,95996199.42370148,NORMAL
2009-08-20,97029696.21749352,NORMAL
2009-08-21,98859526.50335513,NORMAL
2009-08-24,97634148.49773057,NORMAL
2009-08-25,99906979.73098247,NORMAL
2009-08-26,99484918.12746786,NORMAL
2009-08-27,98961346.14057514,NORMAL
2009-08-28,97843635.3065965,NORMAL
2009-08-31,98509744.77804378,NORMAL
2009-09-01,96495969.33119835,NORMAL
2009-09-02,96731160.21604118,NORMAL
2009-09-03,98031490.95204602,NORMAL
2009-09-04,99419032.55757485,NORMAL
2009-09-07,99225843.2530026,NORMAL
2009-09-08,99505812.21499223,NORMAL
2009-09-09,100589851.87646563,NORMAL
2009-09-10,101908694.79388604,NORMAL
2009-09-11,102269824.67847957,NORMAL
2009-09-14,102359585.30772866,NORMAL
2009-09-15,101152715.69043216,NORMAL
2009-09-16,104520251.78697969,NORMAL
2009-09-17,102474842.2890145,NORMAL
2009-09-18,102990014.17546076,NORMAL
2009-09-21,104529257.1439042,NORMAL
2009-09-22,105368240.77843106,NORMAL
2009-09-23,103813116.14677371,NORMAL
2009-09-24,101998037.73948246,NORMAL
2009-09-25,98048883.18610375,NORMAL
2009-09-28,101673345.42377414,NORMAL
2009-09-29,100156391.13604455,NORMAL
2009-09-30,101359555.4132841,NORMAL
2009-10-01,95992258.15922196,NORMAL
2009-10-02,97308114.16963945,NORMAL
2009-10-05,97386173.33046655,NORMAL
2009-10-06,99870137.47594793,NORMAL
2009-10-07,99610100.59931453,NORMAL
2009-10-08,100861662.40884161,NORMAL
2009-10-09,101309193.23975067,NORMAL
2009-10-12,102219747.39710383,NORMAL
2009-10-13,101798959.56329806,NORMAL
2009-10-14,103186661.99334824,NORMAL
2009-10-15,102997111.8160915,NORMAL
2009-10-16,101313316.15443647,NORMAL
2009-10-19,104067630.98058939,NORMAL
2009-10-20,104778507.97021207,NORMAL
2009-10-21,104223772.17189318,NORMAL
2009-10-22,105270446.98255046,NORMAL
2009-10-23,104934041.3529262,NORMAL
2009-10-26,103729056.68132304,NORMAL
2009-10-27,102321919.56317109,NORMAL
2009-10-28,98625523.56626369,NORMAL
2009-10-29,101481236.33490808,NORMAL
2009-10-30,97521852.13899067,NORMAL
2009-11-02,98328127.96314296,NORMAL
2009-11-03,98646043.5284601,NORMAL
2009-11-04,98426637.85839291,NORMAL
2009-11-05,101316127.08267756,NORMAL
2009-11-06,101527380.98954856,NORMAL
2009-11-09,103573349.32658134,NORMAL
2009-11-10,103958993.04456916,NORMAL
2009-11-11,104643088.00864,NORMAL
2009-11-12,103852827.14934985,NORMAL
2009-11-13,104623861.37261792,NORMAL
2009-11-16,106371036.73982084,NORMAL
2009-11-17,106579163.48974934,NORMAL
2009-11-18,106577355.81477839,NORMAL
2009-11-19,105018016.86168095,NORMAL
2009-11-20,104575011.9409277,NORMAL
2009-11-23,106358018.46943858,NORMAL
2009-11-24,105708093.87274617,NORMAL
2009-11-25,106352713.46050222,NORMAL
2009-11-26,107286927.90112959,NORMAL
2009-11-27,105232735.60131213,NORMAL
2009-11-30,104573639.4764798,NORMAL
2009-12-01,104692762.5277292,NORMAL
2009-12-02,106389628.64905432,NORMAL
2009-12-03,105912399.54275483,NORMAL
2009-12-04,106293867.58771656,NORMAL
2009-12-07,105513828.97332193,NORMAL
2009-12-08,104833542.20324217,NORMAL
2009-12-09,106033259.12177765,NORMAL
2009-12-10,107239257.29585826,NORMAL
2009-12-11,106722841.34253582,NORMAL
2009-12-14,107381649.97961369,NORMAL
2009-12-15,106824085.49823523,NORMAL
2009-12-16,108239196.85504252,NORMAL
2009-12-17,105832497.2127309,NORMAL
2009-12-18,107309524.9928774,NORMAL
2009-12-21,110257657.38907818,NORMAL
2009-12-22,110145361.09924713,NORMAL
2009-12-23,111470076.16917863,NORMAL
2009-12-24,110646313.26519726,NORMAL
2009-12-25,110512321.79113051,NORMAL
2009-12-28,112706222.01238677,NORMAL
2009-12-29,111711969.69749255,NORMAL
2009-12-30,111570684.33247611,NORMAL
2009-12-31,109564969.91772094,NORMAL
2010-01-01,109079539.73484744,NORMAL
2010-01-04,110594673.7517169,NORMAL
2010-01-05,111549826.67228024,NORMAL
2010-01-06,110546550.52894005,NORMAL
2010-01-07,110524656.56558748,NORMAL
2010-01-08,110643647.42764401,NORMAL
2010-01-11,110493198.76724626,NORMAL
2010-01-12,108624768.28412804,NORMAL
2010-01-13,109747921.24822865,NORMAL
2010-01-14,110196602.68888871,NORMAL
2010-01-15,108614767.58708477,NORMAL
2010-01-18,108663178.5172236,NORMAL
2010-01-19,111573811.30854075,NORMAL
2010-01-20,109540320.33665644,NORMAL
2010-01-21,108649761.88279156,NORMAL
2010-01-22,105840574.77974792,NORMAL
2010-01-25,104317636.55608597,NORMAL
2010-01-26,106431869.06094058,NORMAL
2010-01-27,107304277.39671195,NORMAL
2010-01-28,103607883.75977261,NORMAL
2010-01-29,101769885.72562106,NORMAL
2010-02-01,103859976.87949058,DANGER
2010-02-02,104120771.34112528,DANGER
2010-02-03,103745551.61938296,NORMAL
2010-02-04,98958706.41194478,NORMAL
2010-02-05,100335377.68514422,DANGER
2010-02-08,100545125.2655168,DANGER
2010-02-09,100813414.10321702,DANGER
2010-02-10,100561565.02332473,DANGER
2010-02-11,101526509.47750026,DANGER
2010-02-12,101685522.95189284,NORMAL
2010-02-15,101296733.61876702,NORMAL
2010-02-16,103426280.43916985,NORMAL
2010-02-17,104471946.7853492,NORMAL
2010-02-18,105891496.88740277,NORMAL
2010-02-19,104783704.15392253,NORMAL
2010-02-22,104898411.05415387,NORMAL
2010-02-23,103591437.6885774,NORMAL
2010-02-24,104973682.29204223,NORMAL
2010-02-25,104977756.76965901,NORMAL
2010-02-26,105533735.12813807,NORMAL
2010-03-01,106179872.5547428,NORMAL
2010-03-02,106447975.59763882,NORMAL
2010-03-03,106904646.49596712,NORMAL
2010-03-04,107093338.20767565,NORMAL
2010-03-05,108976473.71084343,NORMAL
2010-03-08,108594877.13635078,NORMAL
2010-03-09,109393496.75129528,NORMAL
2010-03-10,109956228.44287863,NORMAL
2010-03-11,110465155.21603252,NORMAL
2010-03-12,109876571.75718568,NORMAL
2010-03-15,110070067.13458402,NORMAL
2010-03-16,111303374.37210627,NORMAL
2010-03-17,111618624.76226138,NORMAL
2010-03-18,111956754.43949918,NORMAL
2010-03-19,111356121.0192025,NORMAL
2010-03-22,112333916.01904692,NORMAL
2010-03-23,114083710.52353163,NORMAL
2010-03-24,112851125.5938855,NORMAL
2010-03-25,113264042.59298821,NORMAL
2010-03-26,112673766.94947511,NORMAL
2010-03-29,113493198.45375277,NORMAL
2010-03-30,113509349.6863255,NORMAL
2010-03-31,113311717.44359714,NORMAL
2010-04-01,113578686.3955945,NORMAL
2010-04-02,111518488.23590837,NORMAL
2010-04-05,115819141.0016819,NORMAL
2010-04-06,115100102.47679974,NORMAL
2010-04-07,114758786.74377722,NORMAL
2010-04-08,115278319.35476525,NORMAL
2010-04-09,115346335.27936707,NORMAL
2010-04-12,114994962.97534296,NORMAL
2010-04-13,116252924.11183383,NORMAL
2010-04-14,117475360.95266744,NORMAL
2010-04-15,117335387.61793205,NORMAL
2010-04-16,115256236.53374459,NORMAL
2010-04-19,115693238.8981039,NORMAL
2010-04-20,117040408.84043239,NORMAL
2010-04-21,116798358.6000094,NORMAL
2010-04-22,117801391.8213773,NORMAL
2010-04-23,118423681.4686705,NORMAL
2010-04-26,117122070.86604078,NORMAL
2010-04-27,115555048.88947314,NORMAL
2010-04-28,115668781.87601054,NORMAL
2010-04-29,118109664.71145736,NORMAL
2010-04-30,115177925.96664526,NORMAL
2010-05-03,117702596.83773033,NORMAL
2010-05-04,113312861.05111133,NORMAL
2010-05-05,112343822.2033014,NORMAL
2010-05-06,110202034.64950842,NORMAL
2010-05-07,108181930.85739711,NORMAL
2010-05-10,112851143.71432352,DANGER
2010-05-11,113833187.17578697,NORMAL
2010-05-12,116395317.3730545,NORMAL
2010-05-13,111023314.11333206,NORMAL
2010-05-14,110712913.07788551,NORMAL
2010-05-17,109607352.25050259,NORMAL
2010-05-18,111178238.24808419,NORMAL
2010-05-19,105810603.12133297,DANGER
2010-05-20,108287079.49555922,DANGER
2010-05-21,110050241.72252983,DANGER
2010-05-24,109814293.96607392,DANGER
2010-05-25,113590455.69169538,DANGER
2010-05-26,115069075.67664295,DANGER
2010-05-27,115170422.52977084,DANGER
2010-05-28,112224940.23821105,DANGER
2010-05-31,111917163.48470706,DANGER
2010-06-01,112944536.78708236,DANGER
2010-06-02,114014305.00624989,DANGER
2010-06-03,112736744.00240038,DANGER
2010-06-04,110343616.96558383,NORMAL
2010-06-07,113718053.44628716,DANGER
2010-06-08,114254897.36890477,DANGER
2010-06-09,115236690.47789553,DANGER
2010-06-10,115764783.45838426,DANGER
2010-06-11,115486870.96004772,DANGER
2010-06-14,114302523.3646937,DANGER
2010-06-15,116101381.82622813,DANGER
2010-06-16,114918613.87106168,NORMAL
2010-06-17,115293546.63839358,NORMAL
2010-06-18,115270732.56295764,NORMAL
2010-06-21,112433707.36180903,NORMAL
2010-06-22,111255056.77129772,NORMAL
2010-06-23,110407643.67997798,DANGER
2010-06-24,110926591.76631603,DANGER
2010-06-25,113030616.36152473,DANGER
2010-06-28,112303404.83619297,DANGER
2010-06-29,111362694.7786771,DANGER
2010-06-30,111937196.60065317,DANGER
2010-07-01,109958262.77874264,DANGER
2010-07-02,110354998.20801502,DANGER
2010-07-05,109699455.1537863,DANGER
2010-07-06,110135217.92396607,DANGER
2010-07-07,110643514.01468164,DANGER
2010-07-08,109718539.02382451,DANGER
2010-07-09,109852704.79123732,DANGER
2010-07-12,110102441.49378383,DANGER
2010-07-13,111566795.94718814,DANGER
2010-07-14,108646008.37357101,DANGER
2010-07-15,110528329.44151759,DANGER
2010-07-16,109000800.18703574,DANGER
2010-07-19,110328084.10212134,DANGER
2010-07-20,110618143.87150867,DANGER
2010-07-21,110295681.13636723,DANGER
2010-07-22,110724581.51196961,DANGER
2010-07-23,109901411.63431475,DANGER
2010-07-26,109781695.61034434,DANGER
2010-07-27,108329155.63996558,DANGER
2010-07-28,108533213.0663613,DANGER
2010-07-29,108320982.19212703,DANGER
2010-07-30,108897157.0668656,DANGER
2010-08-02,108711931.24566033,DANGER
2010-08-03,108328795.53127865,NORMAL
2010-08-04,108732083.16728419,DANGER
2010-08-05,108482581.45703219,NORMAL
2010-08-06,108043177.7482227,NORMAL
2010-08-09,108453446.4819293,NORMAL
2010-08-10,107358442.38759066,NORMAL
2010-08-11,103097014.28121153,NORMAL
2010-08-12,103410527.2742162,DANGER
2010-08-13,104047948.35175692,DANGER
2010-08-16,104053846.65969458,DANGER
2010-08-17,105010752.76909114,DANGER
2010-08-18,104132906.90972954,DANGER
2010-08-19,104085019.80211927,DANGER
2010-08-20,103874620.34352791,DANGER
2010-08-23,104232081.89955972,DANGER
2010-08-24,104336789.51716512,DANGER
2010-08-25,105176076.59165345,DANGER
2010-08-26,104979364.79116985,DANGER
2010-08-27,104586719.78458007,DANGER
2010-08-30,105135441.7363711,DANGER
2010-08-31,105251007.13623717,DANGER
2010-09-01,106615490.64478254,DANGER
2010-09-02,105259554.22722518,DANGER
2010-09-03,104761444.54685597,DANGER
2010-09-06,104201313.69002837,DANGER
2010-09-07,104474644.69159412,DANGER
2010-09-08,105356161.4017422,DANGER
2010-09-09,103697858.7038777,NORMAL
2010-09-10,104072905.07838292,NORMAL
2010-09-13,105762173.25701462,NORMAL
2010-09-14,105902344.50571924,NORMAL
2010-09-15,106742312.68705277,NORMAL
2010-09-16,106674599.42337374,NORMAL
2010-09-17,107421053.61229394,NORMAL
2010-09-20,109676998.62338272,NORMAL
2010-09-21,109909502.80020696,NORMAL
2010-09-22,108418357.24733011,NORMAL
2010-09-23,108896477.79420502,NORMAL
2010-09-24,111251965.57165366,NORMAL
2010-09-27,110728632.10510305,NORMAL
2010-09-28,110559822.88496216,NORMAL
2010-09-29,110070839.16537862,NORMAL
2010-09-30,109064175.85237168,NORMAL
2010-10-01,109358957.94774917,NORMAL
2010-10-04,107283514.98186477,NORMAL
2010-10-05,110051637.30373928,NORMAL
2010-10-06,110273955.68801145,NORMAL
2010-10-07,108960521.62114848,NORMAL
2010-10-08,109719873.34341271,NORMAL
2010-10-11,107536302.85673688,NORMAL
2010-10-12,108705323.60788211,NORMAL
2010-10-13,112547153.87395214,NORMAL
2010-10-14,111922901.90069266,NORMAL
2010-10-15,113229676.19909352,NORMAL
2010-10-18,113583970.36217016,NORMAL
2010-10-19,111072289.06460603,NORMAL
2010-10-20,114089439.11531562,NORMAL
2010-10-21,113093226.79362606,NORMAL
2010-10-22,115103647.74116768,NORMAL
2010-10-25,115056032.48874655,NORMAL
2010-10-26,114892225.05096349,NORMAL
2010-10-27,115194009.66386092,NORMAL
2010-10-28,116800264.28782797,NORMAL
2010-10-29,116546906.64364403,NORMAL
2010-11-01,115295390.14335625,NORMAL
2010-11-02,116601318.72068867,NORMAL
2010-11-03,117090873.30850726,NORMAL
2010-11-04,118785945.28007561,NORMAL
2010-11-05,119135050.59669366,NORMAL
2010-11-08,119314686.70364498,NORMAL
2010-11-09,119567696.43825746,NORMAL
2010-11-10,119980442.45727976,NORMAL
2010-11-11,118524445.0943585,NORMAL
2010-11-12,116048107.37879927,NORMAL
2010-11-15,116835218.08731864,NORMAL
2010-11-16,115146580.9774297,NORMAL
2010-11-17,114849850.71247588,NORMAL
2010-11-18,118996627.81592233,NORMAL
2010-11-19,117496482.99346176,NORMAL
2010-11-22,118301796.21237817,NORMAL
