Date,Super_Ensemble,SPY_BH
2020-07-20,1.2011019076940197,1.2657995360511134
2020-07-21,1.2031114507871326,1.2684928891489968
2020-07-22,1.208220400606868,1.2757131596318925
2020-07-23,1.1929942914360856,1.2604918228719262
2020-07-24,1.1874307367693335,1.2523735536012002
2020-07-27,1.205433037901985,1.2615067673471685
2020-07-28,1.206573919829949,1.2535055724169764
2020-07-29,1.2172539749455855,1.2689222046153275
2020-07-30,1.2184918240088765,1.2643945153115865
2020-07-31,1.228901394379259,1.2743862313370953
2020-08-03,1.237647118797502,1.2832459285468278
2020-08-04,1.2491585615143124,1.2882026760106566
2020-08-05,1.2573563463346318,1.2962034849814843
2020-08-06,1.2738265716589978,1.3048681440590748
2020-08-07,1.2645333918115647,1.3058048674364662
2020-08-10,1.2658527802318806,1.3097079458354914
2020-08-11,1.244670214276802,1.298896580773125
2020-08-12,1.260940150864569,1.3170063087631168
2020-08-13,1.268597455763203,1.3146253254441518
2020-08-14,1.2628256740983015,1.3146644359930773
2020-08-17,1.275304014225722,1.3188402590096093
2020-08-18,1.2770092196203842,1.321689796996952
2020-08-19,1.2652643147318168,1.316186531073137
2020-08-20,1.2632499593982318,1.3202846476043042
2020-08-21,1.2703991692767327,1.3249681358381402
2020-08-24,1.2771069997902966,1.3383942469411747
2020-08-25,1.286779667250262,1.343077606521889
2020-08-26,1.3040808698173745,1.356543085480092
2020-08-27,1.2966056240944972,1.3595091831954826
2020-08-28,1.305812405198567,1.3682905306542426
2020-08-31,1.3053508654500043,1.3633342978028995
2020-09-01,1.319767851424321,1.3761747798970225
2020-09-02,1.3256342311749405,1.396079733543946
2020-09-03,1.2939241245709046,1.3480346112919608
2020-09-04,1.2813247114764164,1.3370282080974523
2020-09-07,1.2830083567224242,1.3370282080974523
2020-09-08,1.2550521280531737,1.3004970256041573
2020-09-09,1.2729892150450453,1.3261783757517673
2020-09-10,1.2613369682836606,1.3031508821937507
2020-09-11,1.2573685341584382,1.3038142176880276
2020-09-14,1.2753632313981265,1.320987222300628
2020-09-15,1.2858958194991277,1.3276614889360232
2020-09-16,1.27584308729945,1.3223923716932757
2020-09-17,1.260085795766569,1.310761743553416
2020-09-18,1.252115239972011,1.2956712470179803
2020-09-21,1.244584595663127,1.2812507759391378
2020-09-22,1.2480871798754134,1.2942996760900352
2020-09-23,1.223478598761027,1.2642836163208826
2020-09-24,1.22020546549363,1.2676536848376756
2020-09-25,1.2353476587499979,1.288147612474669
2020-09-28,1.254950754488709,1.309543012533772
2020-09-29,1.2562999863731725,1.3024108694390804
2020-09-30,1.2596156460177426,1.3122862830427842
2020-10-01,1.2716683654569003,1.3207106180894768
2020-10-02,1.254135242503273,1.308171312952705
2020-10-05,1.273741171469909,1.3313691432435422
2020-10-06,1.2596595653539964,1.3124427252384863
2020-10-07,1.2744486498304881,1.3352875313640216
2020-10-08,1.2796573938416664,1.3471215600889186
2020-10-09,1.2942474440354788,1.3591517848240506
2020-10-12,1.3152777381208203,1.3810172833889893
2020-10-13,1.3107045296389452,1.3720047462709557
2020-10-14,1.3026795715773167,1.3633839579077849
2020-10-15,1.2968083588496038,1.3616988593228276
2020-10-16,1.2904742625336405,1.3608759939579333
2020-10-19,1.279948680302524,1.3401862562700693
2020-10-20,1.2851038130328025,1.3455544364163454
2020-10-21,1.2874207285474646,1.3430071046113254
2020-10-22,1.2835546031411087,1.3503739109995705
2020-10-23,1.285899015693568,1.3549588509423638
2020-10-26,1.2734288148114916,1.3299190939115029
2020-10-27,1.2763781060440975,1.3253344112749526
2020-10-28,1.2469036858163007,1.2800361618193805
2020-10-29,1.2537340411056048,1.2930458227682309
2020-10-30,1.2308275389485779,1.279566063313545
2020-11-02,1.2402680104616273,1.2939080559882936
2020-11-03,1.2597223340461818,1.3167532480731934
2020-11-04,1.2894775755535346,1.346181363077248
2020-11-05,1.3209369441782206,1.3724356055747446
2020-11-06,1.3223323220835792,1.3721223352239758
2020-11-09,1.3039547920599237,1.3893639119503174
2020-11-10,1.2944159002127915,1.3873263038125443
2020-11-11,1.312238758359136,1.3976321907606721
2020-11-12,1.3083976446841539,1.384073824248771
2020-11-13,1.3204423866328951,1.4032352915067445
2020-11-16,1.3342452664208322,1.4207515426474153
2020-11-17,1.329880466836938,1.413110319151084
2020-11-18,1.3224428067734533,1.3961035343714174
2020-11-19,1.327353101223705,1.4019815668380617
2020-11-20,1.3236103621728652,1.3923809563018086
2020-11-23,1.3268273714737326,1.4007277135162575
2020-11-24,1.3350190311872079,1.423298488493071
2020-11-25,1.3364932335534012,1.4211041808533529
2020-11-26,1.3401577570388121,1.4211041808533529
2020-11-27,1.3439485654582715,1.4250619368290007
2020-11-30,1.3364305072314597,1.4187531737116892
2020-12-01,1.357359531037415,1.4342706699572696
