Date,QQQ,VGT,QLD
2018-02-21,1.0130572130897053,1.0138058251143585,1.0279434870057929
2018-02-22,1.0125564493365582,1.013517585481366,1.0280045364730779
2018-02-23,1.0279195317054959,1.028849426899696,1.052420837156527
2018-02-26,1.0371635467807194,1.0388741757342617,1.0680547216968201
2018-02-27,1.0268366732882426,1.0300374939005266,1.0513935681363427
2018-02-28,1.01905761491504,1.0221707975809027,1.0405304236633208
2018-03-01,1.008264691415706,1.0116180544028024,1.022341641548403
2018-03-02,1.0113751088520186,1.0156453510186674,1.0292992886179142
2018-03-05,1.0160307283037835,1.0199413646678306,1.0389306861555645
2018-03-06,1.024046643199129,1.0275909193514503,1.0490453250639789
2018-03-07,1.0245031870488643,1.029899549058891,1.050538549504397
2018-03-08,1.030063156518498,1.0347393280176018,1.0589159581391812
2018-03-09,1.0446929866187251,1.0495865455269533,1.0828101444975695
2018-03-12,1.0489213375265865,1.0529909064564116,1.0890781973266477
2018-03-13,1.0429315199667306,1.0476905182436107,1.0774586900449306
2018-03-14,1.041040232502748,1.0459760328236034,1.0752033538677035
2018-03-15,1.0398953076382247,1.045339944109597,1.0731214954655879
2018-03-16,1.0384449811634058,1.0447341176902787,1.0707451393997907
2018-03-19,1.0243746620902174,1.0313721882678288,1.0460656499646557
2018-03-20,1.0264722868274339,1.0324239574357545,1.0493087852878058
2018-03-21,1.026633356145891,1.0325826097812458,1.0471420120146626
2018-03-22,1.0105873854346559,1.0154367576884615,1.0189472627955365
2018-03-23,0.9894429918953827,0.9940468939919179,0.9853396992660735
2018-03-26,1.0137454994239992,1.0188178917163118,1.0264300873879495
2018-03-27,0.9955313637739883,0.9997895913028415,0.9924482515736206
2018-03-28,0.9848768076380175,0.9898215878400075,0.9772167915192917
2018-03-29,0.9968509058760523,1.003222722207755,0.997197961496083
2018-03-30,0.9973527797488461,1.0037278040308253,0.997700010097261
2018-04-02,0.9814600397636698,0.9898824952075441,0.968948372504986
2018-04-03,0.987447920951815,0.9949395464941343,0.9793025779690782
2018-04-04,0.9936939924221444,1.0001016764320914,0.9899612529740754
2018-04-05,0.9999423413367922,1.0057254851292843,1.0008695619404862
2018-04-06,0.9840153927737764,0.9900959961648743,0.974467878519906
2018-04-09,0.989759355012987,0.9957842494011526,0.9821972331845574
2018-04-10,1.0033940809183137,1.0106358271026088,1.0054226933977404
2018-04-11,1.0002703286575552,1.0082409168865099,1.0001946858820359
2018-04-12,1.0057702385572451,1.0139740050865098,1.010568243453789
2018-04-13,1.0048785914830503,1.0136275622353605,1.0077612800999416
2018-04-16,1.0103884710325939,1.0188685443293788,1.0162425146417249
2018-04-17,1.0221400619801404,1.030365392124645,1.0376970888864139
2018-04-18,1.0259517471854134,1.0324776095578707,1.0427880713691033
2018-04-19,1.0212216231389015,1.0265248358781094,1.0343286607060143
2018-04-20,1.0096293016687523,1.0157139219180502,1.01480537425368
2018-04-23,1.0072434701248894,1.0125680186834576,1.0110981326999977
2018-04-24,0.9943743235760333,1.0006723013781602,0.9884946344989692
2018-04-25,0.993256020093564,0.998288607650424,0.9882290220440977
2018-04-26,1.006750300138181,1.0115142212710644,1.0102244134168539
2018-04-27,1.0095810394493034,1.0121499150690823,1.013547959223017
2018-04-30,1.0054440719327535,1.0094292960037832,1.0059829412756423
2018-05-01,1.00990896523588,1.014192110430706,1.0152292057342356
2018-05-02,1.005155605566359,1.0122418043472272,1.0082300678105427
2018-05-03,1.004190631105519,1.0127478338740572,1.0070246912821768
2018-05-04,1.0132990653066842,1.0218705703701902,1.0246442733541299
2018-05-07,1.0178107459776828,1.0265766217440584,1.0326279686185726
2018-05-08,1.01680113329838,1.0277917422847023,1.0310509301714155
2018-05-09,1.0225019130874315,1.034582350437677,1.04251963331397
2018-05-10,1.0321112358159066,1.0450221601935696,1.056943461180518
2018-05-11,1.0328610341432243,1.044867585363561,1.0572620656527527
2018-05-14,1.0326104246659886,1.0432187478123995,1.0575976671807368
2018-05-15,1.0217338880800262,1.03334703367025,1.0412373502522787
2018-05-16,1.0260639151979196,1.0370889325595238,1.048821168993191
2018-05-17,1.0231113533016125,1.0335945838251812,1.0436328520092895
2018-05-18,1.0209863668517525,1.0320556633142923,1.0390470938127638
2018-05-21,1.0257577540611116,1.0378980889554474,1.0467193708830314
2018-05-22,1.0244963649693066,1.0361285894849217,1.0446930994599695
2018-05-23,1.0304508156103898,1.041808464832252,1.054647502049159
2018-05-24,1.0306788634295208,1.0418443050994612,1.0545721400084582
2018-05-25,1.030547448918577,1.0413439411451826,1.0549725670206471
2018-05-28,1.0311566092110773,1.0419594832829533,1.0555961650880437
2018-05-29,1.0249054651365808,1.0350741334645568,1.0470341591441743
2018-05-30,1.0266691539988968,1.0369518835414135,1.0520285212670974
2018-05-31,1.02587780069452,1.0359703154056137,1.0509118187631843
2018-06-01,1.0358950883415372,1.0471987954893198,1.0686020702612933
2018-06-04,1.0420085903157124,1.053068820985625,1.0787925761378054
2018-06-05,1.0448347707317667,1.0570551128372623,1.0833720495100003
2018-06-06,1.049414178849658,1.0616574982521974,1.0910876562473466
2018-06-07,1.0467442065318926,1.0574351001492406,1.0846282383057781
2018-06-08,1.0458025738886942,1.0565324834450118,1.0831331378011777
2018-06-11,1.049123483833876,1.0585557866813537,1.0878786315158646
2018-06-12,1.0511028600290528,1.061242406285355,1.092535158397895
2018-06-13,1.0508801439839734,1.0601103645345231,1.0918981808715955
2018-06-14,1.052698766818467,1.059668045109873,1.0990555324166862
2018-06-15,1.0464946044472896,1.0532782300920898,1.0908316511722798
2018-06-18,1.0432030021950423,1.0509412166299796,1.0870966816543624
2018-06-19,1.0379398476467072,1.0437062156100037,1.0800137044716396
2018-06-20,1.0427546396333727,1.0465110095420629,1.0884964671280817
2018-06-21,1.0350392151191492,1.0386881205328866,1.0760177250724898
2018-06-22,1.036594098146628,1.0388092768701818,1.0756192454284181
2018-06-25,1.0224623370585866,1.0243649551336034,1.0507997465980434
2018-06-26,1.0235774807884874,1.0260364251432854,1.054009991439982
2018-06-27,1.0143973158407247,1.016030355282097,1.0375596667210096
2018-06-28,1.0163435814101844,1.0192711043430662,1.044028376762256
2018-06-29,1.0193737869493396,1.021355947430147,1.0473504679437864
2018-07-02,1.016770714648428,1.0204825626844496,1.048604728440816
2018-07-03,1.0125937282627882,1.016494213185134,1.038735852568597
2018-07-04,1.0118412323141854,1.015738818641547,1.037963929438017
2018-07-05,1.01921917433016,1.0234735623533702,1.0513423907189061
2018-07-06,1.02886877039516,1.0314913232413099,1.0682092829503989
2018-07-09,1.0367309375471927,1.0392188303053251,1.0809715993808628
2018-07-10,1.0382276373769683,1.041323936520172,1.082913999287141
2018-07-11,1.0314144494219795,1.0343990191280976,1.0734241935410336
2018-07-12,1.0419127483019757,1.0448046506827537,1.0918832183154568
2018-07-13,1.0447818241494735,1.0466948119744215,1.0954681851346557
2018-07-16,1.0424939725548552,1.0438921295524772,1.0921124263658997
2018-07-17,1.0441581461290543,1.046526477924542,1.0970244132109235
2018-07-18,1.043463166565622,1.0464464235584119,1.0950508444550435
2018-07-19,1.03925335386536,1.0440857344745098,1.0882700497872493
2018-07-20,1.0406583116322694,1.0452812720600013,1.0892255872776535
2018-07-23,1.0401116110089301,1.0450889372832652,1.090172955896104
2018-07-24,1.043797727553797,1.0461404383475053,1.0962729813893404
2018-07-25,1.0525535241052237,1.0551261752400176,1.1120859470564626
2018-07-26,1.0451481394484539,1.0532519578661588,1.0973270405564095
2018-07-27,1.0380498800252302,1.0432736715397284,1.082928683203933
2018-07-30,1.029780746386348,1.0331760450927723,1.0672185449412426
2018-07-31,1.0349069078084798,1.0361643105409095,1.074365209914156
2018-08-01,1.036054957796322,1.0409031917386848,1.0788313191978292
2018-08-02,1.039124799699671,1.044380037119803,1.0886464058683138
2018-08-03,1.0434506454324188,1.0484936666663638,1.0944834347490424
2018-08-06,1.045914911118082,1.0509767183963332,1.1002984782376082
2018-08-07,1.0500519688445942,1.0553009699884168,1.1057863573381324
2018-08-08,1.0509824980154356,1.0565698927810885,1.1070400805561227
2018-08-09,1.0503320243068799,1.0566448127718524,1.1062439000929298
2018-08-10,1.0425814764347514,1.0493676020711504,1.0944685870476003
2018-08-13,1.036230823764514,1.0426165683940103,1.087468137335923
2018-08-14,1.041506054576812,1.0480578972197392,1.0958581921022614
2018-08-15,1.0316190081403467,1.0397128428009161,1.0796471397969052
2018-08-16,1.0326782185474512,1.0421175464418486,1.081847200623439
2018-08-17,1.0351812453854288,1.0461909599991184,1.0846189617777091
2018-08-20,1.0360141010351187,1.04701411180902,1.0852023340047323
2018-08-21,1.0410509091845301,1.0513961172329225,1.0920502445174887
2018-08-22,1.0438541972324138,1.0548057279508234,1.0967055968229562
2018-08-23,1.0423425320529995,1.0554690354766403,1.0943816853428372
2018-08-24,1.0515722584360458,1.0658414126528464,1.108531005680456
2018-08-27,1.0595682378267746,1.072742158199364,1.1219404557727095
2018-08-28,1.0593851903730687,1.0741502681170756,1.122586797991999
2018-08-29,1.0673442146796872,1.0812765379533893,1.1368796142632558
2018-08-30,1.0648461876238078,1.0784267080849166,1.1329599616670494
2018-08-31,1.066731127985313,1.08228502644078,1.13551726352028
2018-09-03,1.0648967663541644,1.0804239181686146,1.1335646165551139
2018-09-04,1.0625977366328792,1.080870307620317,1.129183558557518
2018-09-05,1.0536701822739112,1.07050228873549,1.113088205935996
2018-09-06,1.0486181773967074,1.0670979161455834,1.1031907000671692
2018-09-07,1.0449521444553918,1.063743311947427,1.0981531242066824
2018-09-10,1.0473882473776817,1.0663732286447436,1.1013201071838477
2018-09-11,1.0509226747144957,1.0693137597389228,1.1087432527238454
2018-09-12,1.0508226702425727,1.0696936741371295,1.10745124632317
2018-09-13,1.0566003514521338,1.0759979622133686,1.1179692123843221
2018-09-14,1.0577337994990417,1.0790242111939128,1.1179981748968415
2018-09-17,1.049120489712066,1.069888306824269,1.1019383719706295
2018-09-18,1.0545470866451443,1.0746046827776359,1.1114641468597568
2018-09-19,1.0554066070553905,1.073464295743339,1.1121357339539046
2018-09-20,1.0646180078506644,1.0827196243548776,1.1267191071984115
2018-09-21,1.0619743633479652,1.081922315443047,1.1215276493455708
2018-09-24,1.062569778455908,1.0829667183304679,1.123221760464778
2018-09-25,1.0632755332221988,1.083192692749516,1.124869879530424
2018-09-26,1.0621350072323041,1.0793899540060965,1.1236640086539773
2018-09-27,1.066622592069289,1.0822589097027975,1.1327133078297593
2018-09-28,1.0660887555732974,1.0839955661022815,1.1323575333558693
2018-10-01,1.0672999513831856,1.0851204810431343,1.1342717747878024
2018-10-02,1.0653524083720958,1.083616385439455,1.1309786383827696
2018-10-03,1.0653541331318888,1.085234277897932,1.131900385145811
2018-10-04,1.0511559672386555,1.0715584078430422,1.106842662872702
2018-10-05,1.0442800274008426,1.064103451949664,1.0937698981177641
2018-10-08,1.0386940690111344,1.0550508313087683,1.0845767959579147
2018-10-09,1.039988132195762,1.0560707670252627,1.0870649002869952
2018-10-10,1.0117299922355647,1.0262021435964472,1.0364271740752913
2018-10-11,0.996597488755282,1.010132470664649,1.0150119574614596
2018-10-12,1.014193523478093,1.029330166213497,1.045581701622395
2018-10-15,1.0069637535720073,1.0209667420303032,1.0318753690334113
2018-10-16,1.0240789948816063,1.0392381647440325,1.0629112032330448
2018-10-17,1.0266143432538413,1.0399729894670207,1.0659320733857078
2018-10-18,1.0112281231786175,1.025786637099411,1.0396420370633104
2018-10-19,1.0116538962131845,1.0253176246733082,1.038737603757275
2018-10-22,1.0132543307613902,1.0283112504334562,1.0428836673487119
2018-10-23,1.006462071486404,1.021380835477743,1.034565871305372
2018-10-24,0.9791138069688714,0.9940361528051729,0.9845331871929848
2018-10-25,0.9941940893705852,1.0082395675093507,1.014283681757983
2018-10-26,0.9766590387019763,0.9930236588384362,0.9862528826890092
2018-10-29,0.9640955348261651,0.9820675260882853,0.965606746118756
2018-10-30,0.9751580659584154,0.9917172534201478,0.9809604738656125
2018-10-31,0.9878789952425793,1.0050642344330192,1.0036769346817986
2018-11-01,0.9969567132476852,1.0145306870014468,1.019977564852238
2018-11-02,0.9961005451453488,1.012462063978951,1.012405890036521
2018-11-05,0.9939097332352093,1.0102785070945044,1.0081658802139637
2018-11-06,0.9992370733982692,1.0150159217843533,1.0170435294621465
2018-11-07,1.016783012964573,1.0316083052809906,1.048838279664432
2018-11-08,1.0144147691156242,1.0313137728615978,1.04364362185114
2018-11-09,1.0024503082420737,1.018965390801994,1.0232859468316202
2018-11-12,0.9841545288048036,0.9984654279968291,0.9913217040829624
2018-11-13,0.9828554229591681,0.9969685146255836,0.9898062798136252
2018-11-14,0.9787586192995184,0.9913643575175334,0.9816222610138569
2018-11-15,0.9906097958365812,1.0067316403552296,1.0014999529615891
2018-11-16,0.9907411743951562,1.0078117671146205,1.000206506608073
2018-11-19,0.9734555053235332,0.9870917357239839,0.9677445801866239
2018-11-20,0.9600618889114984,0.9724268302187051,0.9469655770074588
2018-11-21,0.9633040299185126,0.9760732941988716,0.95298303339555
2018-11-22,0.9629377831634249,0.9757021925885541,0.9526207106679432
2018-11-23,0.9573764710944153,0.9703066440621821,0.9439765138622849
2018-11-26,0.972752085802829,0.9852757301823298,0.9689148564192738
2018-11-27,0.9756653124840398,0.987081910255336,0.9734530841392585
2018-11-28,0.9958183396979815,1.008681836471303,1.0070273677740698
2018-11-29,0.994905388497574,1.0056519123469714,1.0048988679742556
2018-11-30,0.9970691660194493,1.0090341103991174,1.0107604235413212
2018-12-03,1.01222683058873,1.0260081936172143,1.0332940829711876
2018-12-04,0.9870032014498544,1.0004020938935079,0.989748241880439
2018-12-05,0.9857030267053496,0.9990842688500637,0.9884444511068926
2018-12-06,0.9854311225272875,0.9969883023290027,0.9914116353354636
2018-12-07,0.96822117081687,0.9788761028646772,0.9589718004243795
2018-12-10,0.9705322349985965,0.9824333976383721,0.9659679468601906
2018-12-11,0.9713666318184243,0.9820149946856853,0.9680655322103655
2018-12-12,0.9792762181749425,0.9900879453092856,0.9798576300454648
2018-12-13,0.9797049438019156,0.9904140544042679,0.9805521495042215
2018-12-14,0.9619572497465387,0.9729249569329597,0.9507206978726231
2018-12-17,0.9499375275264582,0.9605583169686979,0.9305760579881612
2018-12-18,0.9484708173518825,0.9590752082210734,0.9291392420577266
2018-12-19,0.9507528833777181,0.9613827889171387,0.9313747953913447
2018-12-20,0.9478847815582816,0.9584826202463141,0.9285651507487231
2018-12-21,0.9454806763223162,0.9560516358790708,0.9262100455879672
2018-12-24,0.9408388839138891,0.9513579458475097,0.921662861424519
2018-12-26,0.9444105375044911,0.954969532359643,0.9251617181624944
2018-12-27,0.9463709198766402,0.9569518328135581,0.9270821443454396
2018-12-28,0.9492764963075544,0.9598898950812634,0.929928499798207
2018-12-31,0.9517432500664372,0.9623842284140863,0.9323449765900502
2019-01-02,0.9452430212541058,0.9558113237051389,0.9259772343660416
2019-01-03,0.9427412480128194,0.9532815793541133,0.923526451853092
2019-01-04,0.9421584954100615,0.9526923112779568,0.922955576817479
2019-01-07,0.943688518846452,0.9542394411621807,0.9244544155693001
2019-01-08,0.9403337148686572,0.950847128752899,0.9211679886511971
2019-01-09,0.9442443027803938,0.9548014390459526,0.9249988716070434
2019-01-10,0.9438408406251702,0.9543934659766169,0.924603632750723
2019-01-11,0.9456820989157025,0.956255310480501,0.9264073628193763
2019-01-14,0.9451556816983661,0.9557230076483088,0.9258916749506786
2019-01-15,0.950602174318642,0.9612303948533785,0.9312271580593791
2019-01-16,0.9508282811873028,0.9614590297129585,0.9314486564552475
2019-01-17,0.9525400774588524,0.9631899647459964,0.933125563178372
2019-01-18,0.9517694207390552,0.9624106916882654,0.9323706138563485
2019-01-21,0.9518528205354192,0.9624950239371866,0.9324523138118597
2019-01-22,0.9537731841550716,0.9644368582083985,0.9343335368979013
2019-01-23,0.9578059426630536,0.96851470502771,0.938284100389111
2019-01-24,0.9553795500620328,0.9660611841112232,0.9359071621206871
2019-01-25,0.9593477600367265,0.9700737607114923,0.9397944926961358
2019-01-28,0.9630830512477558,0.9738508143966931,0.9434536518196296
2019-01-29,0.9655829186906115,0.9763786316414829,0.945902567377817
2019-01-30,0.9701090389449565,0.9809553562448705,0.9503364369978919
2019-01-31,0.9805869501313558,0.9915504158597512,0.9606007891318463
2019-02-01,0.9786259063834246,0.9895674466355332,0.9586797150531708
2019-02-04,0.980092762563635,0.9910507030212103,0.9601166740133775
2019-02-05,0.9851961922782357,0.995944940478489,0.9690882281426746
2019-02-06,0.9826157730570414,0.9962409538856061,0.9649720718817493
2019-02-07,0.9750658131300314,0.9885461064894203,0.951689306334435
2019-02-08,0.9749192615070124,0.9883975287889366,0.9515462681819585
2019-02-11,0.9745741095305973,0.9880476050834414,0.951209390977783
2019-02-12,0.9795110012628023,0.9930527493868446,0.9560279242550274
2019-02-13,0.9807594090667604,0.9946951464716742,0.957207777148314
2019-02-14,0.984242601747736,0.998725964405932,0.96081695487789
2019-02-15,0.9859258897963062,1.0019790493588885,0.9647119679320183
2019-02-18,0.987259054657111,1.0033339212348504,0.9660164474164858
2019-02-19,0.9900502091119292,1.0056344301319307,0.9693094587466748
2019-02-20,0.9925392783381799,1.008884576323743,0.9717696442633307
2019-02-21,0.988523438715377,1.0063675334180633,0.9658473262475071
2019-02-22,0.9938009371303897,1.0144358101876432,0.9744007096052005
2019-02-25,0.9957256761136534,1.0168684182024683,0.9778445907582372
2019-02-26,0.9955331904758541,1.016929640071541,0.9779848797857976
2019-02-27,0.9947074246844971,1.0163758698246457,0.9767201697559768
2019-02-28,0.9890506308033971,1.0101879945291257,0.9701380576570244
2019-03-01,0.9908449044524924,1.011786024892976,0.9752425351421525
2019-03-04,0.9889097322390228,1.0071111774091936,0.9730554739924454
2019-03-05,0.9877254711963804,1.004044902024418,0.9721834395739574
2019-03-06,0.9834513896515016,0.9993338981676566,0.96530624310245
2019-03-07,0.9755647913406806,0.9929423043612434,0.952336627720872
2019-03-08,0.97329084514562,0.9913524228657448,0.9492488312728566
2019-03-11,0.9846654216940178,1.0034540548216735,0.9693114065497438
2019-03-12,0.990648332515828,1.0093033867887469,0.9777308795326652
2019-03-13,0.9951140388244746,1.0132813494450026,0.9852307042056628
2019-03-14,0.9929658461086395,1.0127726866822966,0.9821776339137821
2019-03-15,1.0010940304097233,1.0219544362890918,0.9936956204028085
2019-03-18,1.0030212449061737,1.0245837927564752,0.9968712947153199
2019-03-19,1.0049254956688907,1.0260872452124201,1.0004874891719915
2019-03-20,1.0071630080761864,1.0251333922824855,1.0046210161572118
2019-03-21,1.0176848773879072,1.0401273821477242,1.021941735187241
2019-03-22,1.0046073003023004,1.0251498717796483,0.9983196877958926
2019-03-25,1.0007194129079264,1.0201804233133251,0.9941472535265896
2019-03-26,1.0036718071374469,1.0237199987066212,0.9990399052671545
2019-03-27,0.9987026004859482,1.018717228077922,0.991645813236304
2019-03-28,0.9967905139753351,1.0176340426291537,0.9901345236146126
2019-03-29,1.0025931888315975,1.0247251457692577,0.9995199057532198
2019-04-01,1.0131412854125208,1.0358560545896576,1.0161308582146797
2019-04-02,1.0165431592590968,1.038896250670651,1.020632266774504
2019-04-03,1.022102933919671,1.0458331978567517,1.0288645494670359
2019-04-04,1.0232181659105788,1.0446371135893358,1.0297693824629035
2019-04-05,1.0268053588897614,1.0480970636865785,1.0355234902646386
2019-04-08,1.028592282625494,1.050601368954169,1.0385476127050843
2019-04-09,1.0269558957657627,1.0484141808205354,1.0352509826603236
2019-04-10,1.0314785688753583,1.0542651121088986,1.0423311424675146
2019-04-11,1.0279830309415297,1.05158882757386,1.0376069502063507
2019-04-12,1.0319018776488253,1.0566147377018988,1.0433697934419413
2019-04-15,1.032272382164837,1.0569171948420795,1.04371739971736
2019-04-16,1.0335039542200637,1.0585948835420829,1.0465261203247163
2019-04-17,1.034116913233898,1.0592698463481682,1.04867330019617
2019-04-18,1.0320243917901313,1.057377449824279,1.0469647410048495
2019-04-19,1.0320749475695352,1.0574292475739497,1.0470160286671482
2019-04-22,1.0335519338360561,1.0590668005677883,1.049984927883401
2019-04-23,1.041437561603018,1.0665736198741758,1.0638870950664732
2019-04-24,1.0379388864717987,1.0648184436737522,1.0587748665749503
2019-04-25,1.0391994207510336,1.0635611539471426,1.0613699529738712
2019-04-26,1.040524068219083,1.0634801155586817,1.0637211625549405
2019-04-29,1.0450959178692094,1.0675387287966493,1.068889485002597
2019-04-30,1.0406760074846566,1.0676029676993055,1.0609648358887378
2019-05-01,1.036574048463144,1.0630949353704988,1.054631327095007
2019-05-02,1.0343809228495469,1.0607168162160328,1.0508612344862898
2019-05-03,1.0429762684714088,1.066610387047823,1.0668897875441528
2019-05-06,1.0394519312134756,1.0627102245156408,1.060628081975973
2019-05-07,1.0256552011752214,1.047758927113088,1.0366724069341047
2019-05-08,1.022978850137814,1.0453522350570648,1.032327265523791
2019-05-09,1.0135673826455935,1.0351139331487422,1.0210479995559234
2019-05-10,1.0162349901273031,1.0385700534648739,1.0240863611385715
2019-05-13,0.9943188304611471,1.0142667618080632,0.9856563803895712
2019-05-14,1.0006620669093036,1.02338298334751,0.9968409057793933
2019-05-15,1.008905891933904,1.0300318698833004,1.0109704602862504
2019-05-16,1.0115176639819854,1.032835777688101,1.018259867288004
2019-05-17,1.0032367037057155,1.0245062033580878,1.0052384891409132
2019-05-20,0.9947391350348673,1.01554330936633,0.9894401664242753
2019-05-21,1.0017340651262034,1.024157614207752,1.0006590617146585
2019-05-22,0.9993598026615677,1.0209930485762166,0.9962942836964489
2019-05-23,0.990993232580246,1.0111259128619923,0.9808778055913782
2019-05-24,0.9899187218018763,1.010626570464848,0.9794325378926487
2019-05-27,0.9899037322339317,1.0106112673340848,0.979417707108817
2019-05-28,0.9860365487723615,1.006952455477138,0.973923363999384
2019-05-29,0.9786312496166674,1.0000708755947658,0.9631965549328296
2019-05-30,0.9839300376871756,1.0062508719985503,0.970293856149439
2019-05-31,0.9761741609203768,0.9982569204882662,0.9550144698102097
2019-06-03,0.9838884942102549,1.0061457654319934,0.9625615861053449
2019-06-04,0.98279206466586,1.0050245327418266,0.9614889229249988
2019-06-05,0.9826145000253708,1.0048429512799333,0.9613152072011223
2019-06-06,0.9878872074824867,1.0116438032560504,0.9696746879733644
2019-06-07,0.9994916961483292,1.0226903183635896,0.9893515754218217
2019-06-10,1.0070126836022504,1.0300597807825023,1.001797710131609
2019-06-11,1.0082231820128873,1.0301076389470918,1.003953688372683
2019-06-12,1.0056834968765775,1.0281817695963464,0.9990475083756672
2019-06-13,1.0089298730465555,1.0301036680587436,1.004825760895707
2019-06-14,1.00624450102862,1.025173149642303,0.9995731548338753
2019-06-17,1.0086626605409912,1.0257789692052603,1.00496858277125
2019-06-18,1.0190847818738056,1.0374087443497861,1.0219586115953692
2019-06-19,1.0251597079300856,1.0440929646166555,1.0296994551891385
2019-06-20,1.0358016845915552,1.0570426436692337,1.044521018012205
2019-06-21,1.035442671550105,1.0548701721105254,1.043702625835701
2019-06-24,1.0375856969601807,1.0566342102104764,1.0457033778223865
2019-06-25,1.0276114186229472,1.0463099448801387,1.027420636469633
2019-06-26,1.0283307287309114,1.0493677612175638,1.0301159226396612
2019-06-27,1.0323347948931314,1.0538353918944428,1.036065481128512
2019-06-28,1.0342286646391665,1.0560823537132664,1.0387788355603824
2019-07-01,1.0392107275934104,1.0617196583287085,1.0495978318884076
2019-07-02,1.0439603310350194,1.0660853953847322,1.056359390960988
2019-07-03,1.0466997561470888,1.068715044596346,1.0623036206182188
2019-07-04,1.0483675995706407,1.070417967854246,1.0639963277169435
2019-07-05,1.0452695270846506,1.0675005670864897,1.0602584956317873
2019-07-08,1.0353934311159694,1.0572224775717711,1.0465527627691034
2019-07-09,1.0378889064251706,1.05918703079237,1.0514786846503945
2019-07-10,1.046791432633823,1.0671797575705244,1.065018419298269
2019-07-11,1.0479744088407656,1.0703305908083087,1.0658176175822371
2019-07-12,1.053310482170468,1.0768570788815535,1.0739960058439342
2019-07-15,1.0548682368375606,1.0780912149716213,1.076714166381048
2019-07-16,1.051494743374542,1.07303472159854,1.0709413765211813
2019-07-17,1.0483612052144435,1.0710371577992297,1.0655082091298025
2019-07-18,1.0512633180467534,1.076866076824872,1.069421595242507
2019-07-19,1.0473205114440374,1.0737429867041395,1.0607540695966706
2019-07-22,1.0515621868723948,1.0794860535668978,1.0694609136701283
2019-07-23,1.0563205723414146,1.0839518607545788,1.0772061978000966
2019-07-24,1.059387959643626,1.088239912300447,1.0836615961929477
2019-07-25,1.052593354975144,1.0824378855667098,1.0719024626692555
2019-07-26,1.0585314616584864,1.0869127433855603,1.0826854366055132
2019-07-29,1.0540698348647342,1.0832426900346572,1.0768091144424545
2019-07-30,1.0529789070918387,1.0812736481649157,1.0733061816856362
2019-07-31,1.0400065624092922,1.0675893134863763,1.05394689818894
2019-08-01,1.039139877021947,1.0666676458503215,1.0500749759070847
2019-08-02,1.027952143871271,1.053303447313819,1.0319840374643672
2019-08-05,1.0030461502826118,1.0250561085141543,0.9897217833751555
2019-08-06,1.0104524158268293,1.0329138325735736,1.0038810625717896
2019-08-07,1.014205999732567,1.0374218644298707,1.0090577722566896
2019-08-08,1.0292063867575727,1.054162003791271,1.0346013285176683
2019-08-09,1.0249361877954153,1.0488398941995,1.0258324441263655
2019-08-12,1.0190413788053316,1.0419554217843967,1.0147250830081458
2019-08-13,1.0293381553816892,1.0534826682965053,1.03544963999705
