,SPY,QQQ,GLD,KOSPI,CAGR,MDD,Sharpe
85,45,25,20,10,0.09446436160977356,-0.12344178775322179,0.6108168462205882
86,50,25,5,20,0.09822810602625287,-0.15127043559941677,0.5861994929011112
87,50,25,10,15,0.09866213031348758,-0.1430579356157522,0.6079154212188336
88,50,25,15,10,0.09900026672851259,-0.1350852312588272,0.6243204408900157
89,50,25,20,5,0.09924249274890973,-0.1275943209190208,0.6342651431190849
90,55,25,5,15,0.1030445206701891,-0.15504872211448184,0.6123473653591159
91,55,25,10,10,0.10344892322963717,-0.1468833769916007,0.6312720557283894
92,55,25,15,5,0.10375700755951112,-0.13919993948674747,0.6447429712070791
93,60,25,5,10,0.10780905020491871,-0.1588377782074707,0.6332964728957567
94,60,25,10,5,0.10818355726694606,-0.1507195894587201,0.649384337100898
95,65,25,5,5,0.11252086484092372,-0.1626373286891799,0.6496543034139403
96,20,30,20,30,0.07477493239971289,-0.12353856277696618,0.43731701188686367
97,25,30,15,30,0.07940503139436261,-0.1288781572926787,0.47169306530177413
98,25,30,20,25,0.07976209199937978,-0.12125119194800571,0.4912770963074304
99,30,30,10,30,0.08395089603499262,-0.13426268445857215,0.4968308828992447
100,30,30,15,25,0.08437316657902749,-0.12664852665038973,0.5200390232417258
101,30,30,20,20,0.08470082837083015,-0.11903333209418088,0.537751373905395
102,35,30,5,30,0.08841122829062464,-0.14129767375000601,0.514213403650484
103,35,30,10,25,0.08889927447004298,-0.13264845815196458,0.5399450915824159
104,35,30,15,20,0.08929230820089762,-0.12448823776625118,0.5612223480939267
105,35,30,20,15,0.0895902924847003,-0.11688554180229849,0.576445415510967
106,40,30,5,25,0.09333912079150486,-0.14473776522402326,0.5526858422000176
107,40,30,10,20,0.09379809239654224,-0.13645394032115388,0.5764578742928506
108,40,30,15,15,0.09416160887593628,-0.12812013492227758,0.5952387873850072
109,40,30,20,10,0.09442964097018725,-0.12010279894937492,0.6076518109903075
110,45,30,5,20,0.09821688940014073,-0.14850749566552246,0.5852141347741563
111,45,30,10,15,0.09864650422159138,-0.14027086873104,0.6065324941007371
112,45,30,15,10,0.09898022702177922,-0.1319846720449468,0.6225206127953393
113,45,30,20,5,0.09921803634732607,-0.12431813790387536,0.632060927744625
114,50,30,5,15,0.10304369046060247,-0.1522883880815208,0.6120407620541849
115,50,30,10,10,0.103443670296953,-0.14409896446389248,0.6306447749975019
116,50,30,15,5,0.10374732709000689,-0.13600039262479247,0.6437727762041783
117,55,30,5,10,0.10781868640446013,-0.15608016655642054,0.6336284282635128
118,55,30,10,5,0.10818875715128451,-0.14793794876321864,0.6494535021150467
119,60,30,5,5,0.11254104598291326,-0.15988255535138696,0.6505625184602253
120,15,35,20,30,0.07466485960158864,-0.12022267418607069,0.4287216505145034
121,20,35,15,30,0.07930910696124238,-0.12397781345175019,0.4643542359284289
122,20,35,20,25,0.07966179372564985,-0.11572593233038575,0.48288851682490214
123,25,35,10,30,0.08386923411217362,-0.12881203488823556,0.49091048783660185
124,25,35,15,25,0.08428711658775212,-0.12115121571274567,0.5131363041622053
125,25,35,20,20,0.0846103921772865,-0.1134893641760496,0.5299450761447243
126,30,35,5,30,0.08834393972249743,-0.13862164354301332,0.5096903243858336
127,30,35,10,25,0.08882758560895154,-0.12987213661971853,0.5345768159779544
128,30,35,15,20,0.08921621921994483,-0.12146654707370663,0.55501712980062
129,30,35,20,15,0.08950980461851143,-0.11341351431725,0.569492851996978
130,35,35,5,25,0.09328190257142555,-0.1419877559653896,0.5487492578318821
131,35,35,10,20,0.09373646215332299,-0.13367991847888527,0.5718085915338754
132,35,35,15,15,0.09409556614150616,-0.12532197633703057,0.5898989065953972
133,35,35,20,10,0.09435918634216223,-0.11740551534629462,0.6017085139417949
134,40,35,5,20,0.0981698260471,-0.14575985861963947,0.5819615845483609
135,40,35,10,15,0.09859501679659965,-0.13749926524296185,0.6026942426701081
136,40,35,15,10,0.09892431441019967,-0.12918897849630495,0.6181228841293491
137,40,35,20,5,0.09915769850444978,-0.12142693756180911,0.6271793689326554
138,45,35,5,15,0.103006865114462,-0.14954324037709454,0.6095140109795815
139,45,35,10,10,0.10340240850732707,-0.1413298974642475,0.6276432140409006
140,45,35,15,5,0.10370162709042119,-0.13315811078666373,0.6403197679814685
141,50,35,5,10,0.1077921807986828,-0.15333762479012158,0.6318230025441458
142,50,35,10,5,0.10815780240378525,-0.14517153584616294,0.6472635669418821
143,55,35,5,5,0.11252494041757277,-0.15714273557789293,0.6494404240538112
144,10,40,20,30,0.07451965076651512,-0.12058497102503718,0.4180726841664834
145,15,40,15,30,0.07917790331711205,-0.12237875566567513,0.45485615547932906
146,15,40,20,25,0.079526204463916,-0.11333748169526492,0.47219948817168333
147,20,40,10,30,0.08375215266939917,-0.12547761336144325,0.4828322583780211
148,20,40,15,25,0.084165633181992,-0.11565266538159535,0.5038907353585139
149,20,40,20,20,0.08448451167240734,-0.10794415747128305,0.5196642334837227
150,25,40,5,30,0.08824109423090198,-0.13670161779047063,0.5030926776705577
151,25,40,10,25,0.08872032379542616,-0.12711172628311584,0.5269257880141559
152,25,40,15,20,0.08910454426721026,-0.11868212047768234,0.5463580613028258
153,25,40,20,15,0.08939372077208252,-0.11089625935808833,0.5599738933666129
154,30,40,5,25,0.09318897478964439,-0.13925337574325447,0.5426601296264428
155,30,40,10,20,0.09363910718967561,-0.1309216893782953,0.5648162205796667
156,30,40,15,15,0.09399378655079427,-0.12253977531002613,0.5820675137954894
157,30,40,20,10,0.09425298574592955,-0.11488943266397345,0.5931858623769016
158,35,40,5,20,0.09808690217678695,-0.14302773356961784,0.5765319214413004
159,35,40,10,15,0.09850765457421673,-0.13474333613852463,0.5965129655756224
160,35,40,15,10,0.09883251575706153,-0.1264091228199592,0.611260904625925
161,35,40,20,5,0.09906146641262592,-0.11889526239924286,0.6197716853023619
162,40,40,5,15,0.10293403000458978,-0.14681348772854252,0.6048329209440478
163,40,40,10,10,0.10332512356070711,-0.1385763865939803,0.6223492001938288
164,40,40,15,5,0.10361989358942725,-0.13033121718528407,0.63448089852817
165,45,40,5,10,0.10772951791806129,-0.1506103612480848,0.627924065985531
166,45,40,10,5,0.10809067788316273,-0.14242056091578348,0.6428697362843588
167,50,40,5,5,0.11247253182764028,-0.15441807731311008,0.6463133545119935
168,5,45,20,30,0.07433930016055212,-0.12099700064867325,0.4057450359160815
169,10,45,15,30,0.07901141360994113,-0.12276959532396514,0.4435190065905319
170,10,45,20,25,0.07935531768812121,-0.11417002559128253,0.4595870153183854
171,15,45,10,30,0.08359964372947126,-0.12777397427610804,0.4728501508075022
172,15,45,15,25,0.0840087087104664,-0.11747953780210096,0.4926103723032726
173,15,45,20,20,0.0843231795318864,-0.10937189489853616,0.5072647160811309
174,20,45,5,30,0.08810268270663069,-0.13643989377569177,0.49461003764585976
175,20,45,10,25,0.08857748024597512,-0.12617911118659242,0.5172272283771447
176,20,45,15,20,0.08895727488610294,-0.11642521387204674,0.5355251196388143
177,20,45,20,15,0.08924203281683907,-0.1087721407823361,0.5482058987244435
178,25,45,5,25,0.09306032752374294,-0.1365806235067203,0.5345882199675631
179,25,45,10,20,0.0935060179098488,-0.12817946403616787,0.5556876527462121
180,25,45,15,15,0.09385626083596366,-0.11989774943308362,0.5719863568850592
181,25,45,20,10,0.09411103024272616,-0.11239237446221084,0.5823531074090277
182,30,45,5,20,0.09796810704767589,-0.14031132928797518,0.5690700227969357
183,30,45,10,15,0.09838440714057195,-0.13200329206464123,0.5881622523809613
184,30,45,15,10,0.09870482097744393,-0.12385775020385104,0.6021341320722349
185,30,45,20,5,0.09892933031709639,-0.11639937001952327,0.6100566804765102
186,35,45,5,15,0.10282517356458176,-0.14409933853613632,0.5981156417342526
187,35,45,10,10,0.10321180421935527,-0.13583864212265018,0.6149022245742815
188,35,45,15,5,0.10350211567930123,-0.12783023732825116,0.6264142105172341
189,40,45,5,10,0.10763068536565412,-0.14789858395098365,0.6220238186333269
190,40,45,10,5,0.10798737152217974,-0.13968523385687226,0.6363796435000408
191,45,45,5,5,0.1123838069800911,-0.15170878819079292,0.6412500762095878
192,0,50,20,30,0.07412380504489358,-0.12188956586231059,0.3921204242445939
193,5,50,15,30,0.07880963399405005,-0.12321005041667588,0.4306863400599638
194,5,50,20,25,0.07914912987992317,-0.11507959859854167,0.4454470817847545
195,10,50,10,30,0.08341170233249429,-0.1309345545070305,0.461251961042815
196,10,50,15,25,0.08381633854074022,-0.12096924349660321,0.4796368461605627
197,10,50,20,20,0.08412639145157175,-0.11330442110220473,0.49313360511282134
198,15,50,5,30,0.08792869906850198,-0.1395426018213468,0.4844698805040214
199,15,50,10,25,0.08839904920684605,-0.1293214613685728,0.5057572806226099
200,15,50,15,20,0.08877440565124783,-0.11982084429494255,0.522840366731453
201,15,50,20,15,0.08905473565664468,-0.11270415964495417,0.5345474151797622
202,20,50,5,25,0.09289595389167515,-0.1379741334800153,0.524745328587312
203,20,50,10,20,0.09333718776012034,-0.12817656285961498,0.5446755116653993
204,20,50,15,15,0.09368298277260312,-0.11883872736830259,0.5599448442648807
205,20,50,20,10,0.0939333139383669,-0.1121240946363089,0.5695270246216354
206,25,50,5,20,0.09781343297083223,-0.13761085419114882,0.5597648256472321
207,25,50,10,15,0.0982252671359638,-0.12927934330717183,0.5778635403821748
208,25,50,15,10,0.09854122304192248,-0.12139999459695194,0.5909919488633065
209,25,50,20,5,0.0987612835196785,-0.11392257829962094,0.5983031333249137
210,30,50,5,15,0.10268028729269063,-0.1414010008523916,0.5895243158501594
211,30,50,10,10,0.10306244231169526,-0.13311687396718141,0.6054892096512603
212,30,50,15,5,0.10334828551973141,-0.1253736013033594,0.6163269847593621
213,35,50,5,10,0.10749567382108971,-0.1452025005800085,0.6142566456689637
214,35,50,10,5,0.10784787433159826,-0.13696576420995132,0.627945950627983
215,40,50,5,5,0.11225875573023059,-0.14901507551346715,0.6343585014607672
216,0,55,15,30,0.07857256363301901,-0.12612314465611385,0.41670030321901863
217,0,55,20,25,0.07890764053157873,-0.11804611037364687,0.43016601380876696
218,5,55,10,30,0.08318832653893415,-0.13412480012119588,0.44833842555649556
219,5,55,15,25,0.083588521062256,-0.12456768358422265,0.4653199339209034
220,5,55,20,20,0.083894146150439,-0.11723416511504903,0.4776601751749807
221,10,55,5,30,0.08771914026654026,-0.14267483547515847,0.4729215721555109
222,10,55,10,25,0.08818502795718364,-0.13249488188931957,0.4928127522999733
223,10,55,15,20,0.08855593417160024,-0.12324596404396071,0.5086437206820413
224,10,55,20,15,0.08883182723088212,-0.11663341631879864,0.5193709855022726
225,15,55,5,25,0.09269585005506942,-0.1410896022294632,0.5133704690606137
226,15,55,10,20,0.09313261323205024,-0.1312555905311804,0.5320597671354347
227,15,55,15,15,0.09347394918295038,-0.12224465225695236,0.5462584826525542
228,15,55,20,10,0.09371983398643913,-0.11605278083498027,0.55504815086698
229,20,55,5,20,0.09762287531330727,-0.1398444372987001,0.5488363801408319
230,20,55,10,15,0.09803023025821789,-0.1302059906734374,0.5658703925461149
231,20,55,15,10,0.09834171797989155,-0.1212851245387786,0.5781155933650105
232,20,55,20,5,0.09855732238205395,-0.1154923061905565,0.5848102411990476
233,25,55,5,15,0.10249936575531637,-0.13883387599645136,0.5792543504324561
234,25,55,10,10,0.10287703273577176,-0.1304112916709318,0.594331751827188
235,25,55,15,5,0.10315839834124962,-0.12293597339835749,0.6044613603990453
236,30,55,5,10,0.10732447704416082,-0.142522318456189,0.6047906340078181
237,30,55,10,5,0.10767218040374704,-0.1342971142213658,0.6177564558597416
238,35,55,5,5,0.11209737102539252,-0.1463371462317964,0.6257792530056866
239,0,60,10,30,0.08292951743229171,-0.13749473554212366,0.4344050985678025
240,0,60,15,25,0.08332525768895938,-0.12819379581089285,0.44999648322409525
241,0,60,20,20,0.08362644537320385,-0.12116103766568065,0.4612128238617437
242,5,60,5,30,0.0874740062847823,-0.14583626117031545,0.4602211605859388
243,5,60,10,25,0.08793541681179629,-0.13596516167231487,0.478692597946464
244,5,60,15,20,0.0883018610931876,-0.12670019926613585,0.4932716036750681
245,5,60,20,15,0.08857330851716627,-0.12055982148654532,0.5030399386972253
246,10,60,5,25,0.0924600152221251,-0.14423443669239266,0.5007151069274323
247,10,60,10,20,0.09289229386535625,-0.13447513494066454,0.5181300080469929
248,10,60,15,15,0.09322915993873782,-0.12567986007260634,0.5312486983128322
249,10,60,20,10,0.09347059059109486,-0.11997863552370136,0.5392591021049845
250,15,60,5,20,0.0973964325011385,-0.14289659476965644,0.5365223116553751
251,15,60,10,15,0.09779929526565789,-0.13344244515975656,0.5524525079151268
252,15,60,15,10,0.09810630488250793,-0.12496110228584056,0.5638002382307787
253,15,60,20,5,0.09831744632866957,-0.11941752729029742,0.5698886243341503
254,20,60,5,15,0.10228240659012222,-0.14186724562114872,0.5675226241328205
255,20,60,10,10,0.10265557346232446,-0.1325008544964038,0.5816724390829194
256,20,60,15,5,0.10293245244826865,-0.12441052257553198,0.5910792471426666
257,25,60,5,10,0.10711709187803775,-0.14087690753976023,0.5938177548762174
258,25,60,10,5,0.10746028691569376,-0.13189824455372579,0.6060229044689341
259,30,60,5,5,0.11189964890825577,-0.14367520692391844,0.6156778064393161
260,0,65,5,30,0.08719330014370197,-0.14902654252179282,0.4466184243273013
261,0,65,10,25,0.0876502191235522,-0.13956007607231924,0.4636828504539081
262,0,65,15,20,0.08801219010146655,-0.13029856454723077,0.47704031547792003
263,0,65,20,15,0.0882791835336576,-0.12448328618730398,0.48589100910654415
264,5,65,5,25,0.09218845165013967,-0.1474083020119863,0.487029964787555
265,5,65,10,20,0.09261623225040183,-0.1380535863989285,0.5031701628418714
266,5,65,15,15,0.09294861796363763,-0.12943104054128018,0.51522601933665
267,5,65,20,10,0.09318558700948332,-0.12390156969669441,0.5224870059571194
268,10,65,5,20,0.09713410602198058,-0.1459784862727913,0.523065123446132
269,10,65,10,15,0.09753246397970261,-0.13684991570734306,0.5378811592040748
270,10,65,15,10,0.09783498590523809,-0.128859927790116,0.5483390911265742
271,10,65,20,5,0.09804165784925734,-0.12333984786622576,0.5538438288228655
272,15,65,5,15,0.10202941050874714,-0.14493050048948386,0.5545558905141044
273,15,65,10,10,0.10239806553747677,-0.13597940053047486,0.5677617192468873
274,15,65,15,5,0.10267044922173141,-0.1283087161044969,0.5764481479733831
275,20,65,5,10,0.10687351825208946,-0.14392138613017158,0.5815437527320612
276,20,65,10,5,0.10721219413203231,-0.13568826054909322,0.5929697008441736
277,25,65,5,5,0.11166558851976305,-0.14356715135024667,0.6042360215914983
278,0,70,5,25,0.09188116464764318,-0.15081873925126277,0.4725543661571246
279,0,70,10,20,0.09230443403029698,-0.14165905081816488,0.48744670026720194
280,0,70,15,15,0.09263232923533082,-0.1335969428828886,0.498477627375868
281,0,70,20,10,0.09286482955376907,-0.1278214947068208,0.5050309596590178
282,5,70,5,20,0.09683590042733137,-0.14933757359680389,0.5087013823788454
283,5,70,10,15,0.0972297412870482,-0.14034594722603178,0.5224172060504357
284,5,70,15,10,0.09752776627002446,-0.13329904242075585,0.5320107016576465
285,5,70,20,5,0.09772996250096355,-0.1272591792273592,0.5369634751421634
286,10,70,5,15,0.10174038129914664,-0.14802331404821834,0.5405803926115434
287,10,70,10,10,0.10210451308503132,-0.1399912457584307,0.5528464476959333
288,10,70,15,5,0.10237239312137891,-0.133044602786077,0.5608290747112672
289,15,70,5,10,0.10659375918431313,-0.14734714675562743,0.5681786518892337
290,15,70,10,5,0.10692790540728137,-0.13967927143464487,0.5788235324128893
291,20,70,5,5,0.11139519210165183,-0.14710712557551042,0.5916438292096539
292,0,75,5,20,0.09650182333437907,-0.15291165933971596,0.49365336427960516
293,0,75,10,15,0.09689113514149783,-0.14508546336001338,0.5063022297863149
294,0,75,15,10,0.0971846542670658,-0.13893352665995495,0.5150699436411118
295,0,75,20,5,0.097382368910093,-0.13281867711662865,0.51950842231461
296,5,75,5,15,0.1014153258275261,-0.15177370203047968,0.5258133521960274
297,5,75,10,10,0.10177492330837912,-0.14475609753128715,0.5371607945123209
298,5,75,15,5,0.10203829168761791,-0.1386583194258828,0.5444672127140755
299,10,75,5,10,0.10627782078337722,-0.15130226877269548,0.5539285539510249
300,10,75,10,5,0.1066074271878894,-0.14451122126651827,0.5638046145027211
301,15,75,5,5,0.1110884649985977,-0.15100051960695415,0.5780916957731297
302,0,80,5,15,0.10105425403990309,-0.15665637063798832,0.5104566333080232
303,0,80,10,10,0.10140930649201829,-0.1503322570196305,0.5209197530853191
304,0,80,15,5,0.10166815554300945,-0.14427936892255422,0.527585502155356
305,5,80,5,10,0.10592571225027014,-0.15610263670044067,0.5389891186152352
306,5,80,10,5,0.10625076901384545,-0.15006685456749513,0.5481199306559893
307,10,80,5,5,0.11074541565995144,-0.15586715015139863,0.5637642910695362
