date,status,qqq_price,vix,tnx,ma_fast_dist,ma_slow_dist,current_mdd,krw_ratio,dxy_90d,s1,s2
2026-01-25,NORMAL,622.719970703125,16.09000015258789,4.238999843597412,0.025816556358684073,0.1055898666181887,-0.019264440929023432,0.4,-0.013942259406034108,130,260
2026-01-25,NORMAL,622.719970703125,16.09000015258789,4.238999843597412,0.02831039795111745,0.1049585983565906,-0.019264440929023432,0.4,-0.013942259406034108,135,259
2026-01-25,NORMAL,622.719970703125,16.09000015258789,4.238999843597412,0.025816556358684073,0.10558986500542766,-0.019264440929023432,0.4,-0.013942259406034108,130,260
2026-01-25,NORMAL,622.719970703125,16.09000015258789,4.238999843597412,0.025816556358684073,0.1055898666181887,-0.019264440929023432,0.4,-0.013942259406034108,130,260
2026-01-25,NORMAL,622.719970703125,16.09000015258789,4.238999843597412,0.025816556358684073,0.10558986247108848,-0.019264440929023432,0.4,-0.013942259406034108,130,260
