port_sharpe,port_cagr,win_rate,pl_ratio,name
1.6044917650718384,0.06430793589144099,0.4387221050361966,1.4720128358458924,(Close > SMA_5) AND (SMA_200 > SMA_60)
1.6044917650718384,0.06430793589144099,0.4387221050361966,1.4720128358458924,(Close > SMA_5) AND (SMA_60 < SMA_200)
1.602240344095282,0.06259642124287244,0.438714483828895,1.4655737738772427,(Close > SMA_5) AND (SMA_200 > SMA_120)
1.602240344095282,0.06259642124287244,0.438714483828895,1.4655737738772427,(Close > SMA_5) AND (SMA_200 > SMA_120)
1.5941371546657144,0.09875266722477496,0.43799694628445474,1.4350901199207613,(Close > SMA_5) AND (VOL_RATIO < SMA_200)
1.5921348291311206,0.09862942139052396,0.43795471294398003,1.4351178139005403,(Close > SMA_5) AND (SMA_200 > BB_WIDTH_20)
1.5921348291311206,0.09862942139052396,0.43795471294398003,1.4351178139005403,(Close > SMA_5) AND (SMA_200 > RSI_7)
1.5921348291311206,0.09862942139052396,0.43795471294398003,1.4351178139005403,(Close > SMA_5) AND (SMA_200 > ROC_5)
1.5921348291311206,0.09862942139052396,0.43795471294398003,1.4351178139005403,(Close > SMA_5) AND (SMA_200 > RSI_21)
1.5921348291311206,0.09862942139052396,0.43795471294398003,1.4351178139005403,(Close > SMA_5) AND (RSI_14 < SMA_200)
1.5921348291311206,0.09862942139052396,0.43795471294398003,1.4351178139005403,(Close > SMA_5) AND (RSI_7 < SMA_200)
1.5794273828893204,0.07305660934584081,0.44246141685297913,1.4781911603598414,(Close > SMA_5) AND (SMA_120 > SMA_10)
1.5673572262877127,0.09870420407547052,0.4373316919289067,1.4201379607150981,(Close > SMA_5) AND (VOL_RATIO > BB_WIDTH_20)
1.5582740087707245,0.07467475401185429,0.44633227725017055,1.4661665263000536,(Close > SMA_5) AND (SMA_60 > SMA_5)
1.5582740087707245,0.07467475401185429,0.44633227725017055,1.4661665263000536,(Close > SMA_5) AND (SMA_60 > SMA_5)
1.548755518507297,0.07050730010630189,0.4409993927633482,1.4724938894951147,(Close > SMA_5) AND (SMA_120 > SMA_20)
1.548755518507297,0.07050730010630189,0.4409993927633482,1.4724938894951147,(Close > SMA_5) AND (SMA_120 > SMA_20)
1.5299259342537048,0.05042547114699662,0.4472558338660735,1.4350381947687478,(Close > SMA_5) AND (ROC_1 > ROC_5)
1.5278994679044533,0.09655739463296785,0.4398802094607353,1.4116390466887052,(Close > SMA_5) AND (VOL_SMA_20 > BB_UP_20)
1.526165648736172,0.09713647629427095,0.43985770094076254,1.411750101957879,(Close > SMA_5) AND (VOL_SMA_20 > SMA_10)
1.526165648736172,0.09713647629427095,0.43985770094076254,1.411750101957879,(Close > SMA_5) AND (SMA_10 < VOL_SMA_20)
1.5258126964756524,0.09704895731130089,0.43983990422637737,1.4116677049743893,(Close > SMA_5) AND (SMA_20 < VOL_SMA_20)
1.5258126964756524,0.09704895731130089,0.43983990422637737,1.4116677049743893,(Close > SMA_5) AND (SMA_20 < VOL_SMA_20)
1.5244740566535593,0.09705592497860914,0.4398880946546073,1.4115719618008087,(Close > SMA_5) AND (VOL_SMA_20 > SMA_5)
1.5244740566535593,0.09705592497860914,0.4398880946546073,1.4115719618008087,(Close > SMA_5) AND (VOL_SMA_20 > SMA_5)
1.5225290520758021,0.09673815014293365,0.43990622820861014,1.4112942005548768,(Close > SMA_5) AND (VOL_SMA_20 > Close)
1.5197256737254656,0.10080680005893136,0.43594486771588553,1.4241778921196793,(Close > SMA_5) AND (RSI_7 > 30)
1.5197256737254656,0.10080680005893136,0.43594486771588553,1.4241778921196793,(Close > SMA_5) AND (RSI_7 > 30)
1.5170745177211333,0.09331466195883294,0.4400566818164781,1.4128451610892458,(Close > SMA_5) AND (VOL_SMA_20 > SMA_60)
1.5170745177211333,0.09331466195883294,0.4400566818164781,1.4128451610892458,(Close > SMA_5) AND (VOL_SMA_20 > SMA_60)
1.5170745177211333,0.09331466195883294,0.4400566818164781,1.4128451610892458,(Close > SMA_5) AND (VOL_SMA_20 > SMA_60)
1.506910679771877,0.10795418718852068,0.4369308975611012,1.420518517939977,(Close > SMA_5) AND (RSI_7 > ROC_5)
1.5053793074096877,0.09894363494400128,0.4369961142977981,1.4286731756369715,(Close > SMA_5) AND (SMA_120 > VOL_RATIO)
1.5053786969336556,0.10788937348955836,0.4368914016005058,1.4205404391445435,(Close > SMA_5) AND (SMA_5 > RSI_7)
1.5053786969336556,0.10788937348955836,0.4368914016005058,1.4205404391445435,(Close > SMA_5) AND (RSI_7 < SMA_5)
1.5048410795225342,0.07882593385937084,0.4408465046650884,1.4547715919759971,(Close > SMA_5) AND (ROC_20 < 0.05)
1.5048410795225342,0.07882593385937084,0.4408465046650884,1.4547715919759971,(Close > SMA_5) AND (ROC_20 < 0.05)
1.5042213787249326,0.107608881866578,0.43695006538265474,1.420693189290378,(Close > SMA_5) AND (SMA_10 > RSI_7)
1.5042213787249326,0.107608881866578,0.43695006538265474,1.420693189290378,(Close > SMA_5) AND (ROC_1 < SMA_10)
1.5042213787249326,0.107608881866578,0.43695006538265474,1.420693189290378,(Close > SMA_5) AND (ROC_1 < SMA_10)
1.5042213787249326,0.107608881866578,0.43695006538265474,1.420693189290378,(Close > SMA_5) AND (RSI_7 < SMA_10)
1.5042213787249326,0.107608881866578,0.43695006538265474,1.420693189290378,(Close > SMA_5) AND (SMA_10 > RSI_7)
1.5034872856032908,0.09882038910975029,0.4369573054757633,1.4286989151030647,(Close > SMA_5) AND (ROC_5 < SMA_120)
1.5034872856032908,0.09882038910975029,0.4369573054757633,1.4286989151030647,(Close > SMA_5) AND (RSI_21 < SMA_120)
1.5034872856032908,0.09882038910975029,0.4369573054757633,1.4286989151030647,(Close > SMA_5) AND (ROC_5 < SMA_120)
1.5034872856032908,0.09882038910975029,0.4369573054757633,1.4286989151030647,(Close > SMA_5) AND (ROC_5 < SMA_120)
1.5034872856032908,0.09882038910975029,0.4369573054757633,1.4286989151030647,(Close > SMA_5) AND (SMA_120 > ROC_20)
1.5034872856032908,0.09882038910975029,0.4369573054757633,1.4286989151030647,(Close > SMA_5) AND (RSI_7 < SMA_120)
1.5034872856032908,0.09882038910975029,0.4369573054757633,1.4286989151030647,(Close > SMA_5) AND (SMA_120 > ROC_5)
1.50074746322857,0.10753433899267298,0.43689540876137234,1.4201412898877606,(Close > SMA_5) AND (ROC_5 < SMA_5)
1.50074746322857,0.10753433899267298,0.43689540876137234,1.4201412898877606,(Close > SMA_5) AND (ROC_5 < Close)
1.50074746322857,0.10753433899267298,0.43689540876137234,1.4201412898877606,(Close > SMA_5) AND (SMA_5 > ROC_5)
1.50074746322857,0.10753433899267298,0.43689540876137234,1.4201412898877606,(Close > SMA_5) AND (SMA_5 > ROC_5)
1.492583719417802,0.10494810351399263,0.43758658410107726,1.417290604251466,(Close > SMA_5) AND (ROC_5 < VOL_RATIO)
1.4906185401934946,0.10635617663068914,0.4368263002762712,1.4209530463292093,(Close > SMA_5) AND (ROC_1 > -0.05)
1.4906185401934946,0.10635617663068914,0.4368263002762712,1.4209530463292093,(Close > SMA_5) AND (ROC_1 > -0.05)
1.482302348526436,0.10590388158989668,0.43664825097193943,1.420565934951717,(Close > SMA_5) AND (RSI_14 < SMA_10)
1.481632495792692,0.10604506848179159,0.4365745128918164,1.420444579101988,(Close > SMA_5) AND (RSI_14 > ROC_1)
1.4756519271464736,0.0754522224391195,0.44149435396757,1.4249867259842481,(Close > SMA_5) AND (RSI_7 < 70)
1.472265093361368,0.095353479109635,0.4367965838329133,1.4323383356974,(Close > SMA_5) AND (RSI_21 < 70)
1.4699108605609856,0.10445405724045356,0.4365754177681136,1.4210129193770984,(Close > SMA_5) AND (VOL_SMA_20 > RSI_7)
1.4699108605609856,0.10445405724045356,0.4365754177681136,1.4210129193770984,(Close > SMA_5) AND (VOL_SMA_20 > RSI_7)
1.4699108605609856,0.10445405724045356,0.4365754177681136,1.4210129193770984,(Close > SMA_5) AND (VOL_SMA_20 > RSI_7)
1.469823421181517,0.08208835752680947,0.44069805774566634,1.4375647460556327,(Close > SMA_5) AND (RSI_21 < 60)
1.469823421181517,0.08208835752680947,0.44069805774566634,1.4375647460556327,(Close > SMA_5) AND (RSI_21 < 60)
1.469823421181517,0.08208835752680947,0.44069805774566634,1.4375647460556327,(Close > SMA_5) AND (RSI_21 < 60)
1.469823421181517,0.08208835752680947,0.44069805774566634,1.4375647460556327,(Close > SMA_5) AND (RSI_21 < 60)
1.469669918744403,0.1021029941809224,0.43704296259394626,1.4198397259562456,(Close > SMA_5) AND (ROC_20 < VOL_RATIO)
1.4694767121531835,0.10442460376571394,0.4365627262869985,1.4210385424447856,(Close > SMA_5) AND (RSI_14 < VOL_SMA_20)
1.468060780349511,0.10432079660478709,0.4364988520811127,1.4212319873849708,(Close > SMA_5) AND (RSI_14 > VOL_RATIO)
1.4679876731635366,0.10432557499502038,0.4364975054231968,1.421245361400767,(Close > SMA_5) AND (RSI_7 > VOL_RATIO)
1.4679876731635366,0.10432557499502038,0.4364975054231968,1.421245361400767,(Close > SMA_5) AND (RSI_7 > VOL_RATIO)
1.4679876731635366,0.10432557499502038,0.4364975054231968,1.421245361400767,(Close > SMA_5) AND (RSI_7 > VOL_RATIO)
1.4679513639993287,0.10432383913401927,0.43649774354609183,1.4212402374359094,(Close > SMA_5) AND (SMA_10 > VOL_RATIO)
1.4679513639993287,0.10432383913401927,0.43649774354609183,1.4212402374359094,(Close > SMA_5) AND (BB_WIDTH_20 < VOL_SMA_20)
1.4679513639993287,0.10432383913401927,0.43649774354609183,1.4212402374359094,(Close > SMA_5) AND (ROC_1 < VOL_SMA_20)
1.4679513639993287,0.10432383913401927,0.43649774354609183,1.4212402374359094,(Close > SMA_5) AND (VOL_RATIO < BB_UP_20)
1.4679513639993287,0.10432383913401927,0.43649774354609183,1.4212402374359094,(Close > SMA_5) AND (VOL_SMA_20 > ROC_5)
1.4665714911373753,0.06262893861047784,0.438131982524099,1.4603624444335233,(Close > SMA_5) AND (SMA_120 > SMA_60)
1.4662544847378283,0.10420436076789735,0.436457816801664,1.421301688686904,(Close > SMA_5) AND (RSI_14 > BB_WIDTH_20)
1.4662025222787276,0.10420059329976827,0.4364572368081873,1.421299753522524,(Close > SMA_5) AND (RSI_7 < BB_UP_20)
1.4662025222787276,0.10420059329976827,0.4364572368081873,1.421299753522524,(Close > SMA_5) AND (RSI_14 < SMA_20)
1.4662025222787276,0.10420059329976827,0.4364572368081873,1.421299753522524,(Close > SMA_5) AND (BB_LO_20 < SMA_20)
1.4662025222787276,0.10420059329976827,0.4364572368081873,1.421299753522524,(Close > SMA_5) AND (SMA_10 > BB_WIDTH_20)
1.4662025222787276,0.10420059329976827,0.4364572368081873,1.421299753522524,(Close > SMA_5) AND (ROC_1 < BB_UP_20)
1.4662025222787276,0.10420059329976827,0.4364572368081873,1.421299753522524,(Close > SMA_5) AND (BB_LO_20 < SMA_20)
1.4662025222787276,0.10420059329976827,0.4364572368081873,1.421299753522524,(Close > SMA_5) AND (SMA_20 > ROC_1)
1.4662025222787276,0.10420059329976827,0.4364572368081873,1.421299753522524,(Close > SMA_5) AND (SMA_5 > BB_LO_20)
1.4662025222787276,0.10420059329976827,0.4364572368081873,1.421299753522524,(Close > SMA_5) AND (SMA_20 > RSI_14)
1.4662025222787276,0.10420059329976827,0.4364572368081873,1.421299753522524,(Close > SMA_5) AND (BB_UP_20 > RSI_14)
1.4662025222787276,0.10420059329976827,0.4364572368081873,1.421299753522524,(Close > SMA_5) AND (SMA_5 > BB_WIDTH_20)
1.4662025222787276,0.10420059329976827,0.4364572368081873,1.421299753522524,(Close > SMA_5) AND (BB_UP_20 > ROC_5)
1.4662025222787276,0.10420059329976827,0.4364572368081873,1.421299753522524,(Close > SMA_5) AND (SMA_20 > BB_WIDTH_20)
1.4662025222787276,0.10420059329976827,0.4364572368081873,1.421299753522524,(Close > SMA_5) AND (BB_WIDTH_20 < SMA_5)
1.4661333575740119,0.10412189509469301,0.4364967514414336,1.4211929017506668,(Close > SMA_5) AND (BB_LO_20 > RSI_7)
1.4661333575740119,0.10412189509469301,0.4364967514414336,1.4211929017506668,(Close > SMA_5) AND (BB_LO_20 > RSI_7)
1.4657181810454951,0.10547806070104926,0.4366760893483288,1.4185073213105142,(Close > SMA_5) AND (ROC_1 < Close)
1.4653117291660984,0.10406861274163921,0.436492673692146,1.4211309500432516,(Close > SMA_5) AND (ROC_1 < BB_LO_20)
1.4653117291660984,0.10406861274163921,0.436492673692146,1.4211309500432516,(Close > SMA_5) AND (BB_WIDTH_20 < BB_LO_20)
1.4653117291660984,0.10406861274163921,0.436492673692146,1.4211309500432516,(Close > SMA_5) AND (BB_LO_20 > ROC_1)
1.4653117291660984,0.10406861274163921,0.436492673692146,1.4211309500432516,(Close > SMA_5) AND (BB_LO_20 > ROC_5)
1.464963832227196,0.07586911331096147,0.437900827480343,1.4439994154197968,(Close > SMA_5) AND (BB_LO_20 < SMA_200)
1.4636182689345798,0.10399103244635793,0.4364589238317985,1.4211389341639926,(Close > SMA_5) AND (RSI_21 < VOL_SMA_20)
1.462299864222489,0.08670368236567236,0.4337110705221165,1.4288638871230297,(Close > SMA_5) AND (RSI_7 > 40)
1.462299864222489,0.08670368236567236,0.4337110705221165,1.4288638871230297,(Close > SMA_5) AND (RSI_7 > 40)
1.4620811774416074,0.10388100110301393,0.4364025233929786,1.4212862326866038,(Close > SMA_5) AND (RSI_21 > VOL_RATIO)
1.461615080181774,0.10363686714641779,0.43657899680631224,1.4208500229665615,(Close > SMA_5) AND (BB_WIDTH_20 > ROC_1)
1.461615080181774,0.10363686714641779,0.43657899680631224,1.4208500229665615,(Close > SMA_5) AND (BB_WIDTH_20 > ROC_1)
1.4602214022496547,0.10375989505863503,0.43636095890025495,1.4213490670133366,(Close > SMA_5) AND (SMA_20 > RSI_21)
1.4602214022496547,0.10375989505863503,0.43636095890025495,1.4213490670133366,(Close > SMA_5) AND (BB_UP_20 > RSI_21)
1.4602214022496547,0.10375989505863503,0.43636095890025495,1.4213490670133366,(Close > SMA_5) AND (RSI_21 < SMA_20)
1.4601170466915625,0.10375409669745339,0.4363606518935397,1.4213461319352396,(Close > SMA_5) AND (RSI_21 > BB_WIDTH_20)
1.4596884154175267,0.10366847403158116,0.4363838143515854,1.4212150216334658,(Close > SMA_5) AND (VOL_SMA_20 > ROC_20)
1.4596550851362498,0.10364303029400875,0.436399119905798,1.4212006492784293,(Close > SMA_5) AND (RSI_21 < BB_LO_20)
1.457932854401333,0.08960316080715008,0.438211454262358,1.4302488456069598,(Close > SMA_5) AND (RSI_14 < 70)
1.4561721783147652,0.1041141954620764,0.43626194532928364,1.4203160705553564,(Close > SMA_5) AND (RSI_21 > ROC_5)
1.4561721783147652,0.1041141954620764,0.43626194532928364,1.4203160705553564,(Close > SMA_5) AND (RSI_21 > ROC_5)
1.4548410374428256,0.10406217987295414,0.43622353134965364,1.420349878206718,(Close > SMA_5) AND (RSI_21 > ROC_1)
1.4548368653617658,0.10406188029554367,0.4362231276703445,1.4203518074569472,(Close > SMA_5) AND (SMA_5 > RSI_21)
1.4548368653617658,0.10406188029554367,0.4362231276703445,1.4203518074569472,(Close > SMA_5) AND (RSI_21 < Close)
1.4546949827766067,0.1037495731283789,0.43629782178807774,1.4205035834589521,(Close > SMA_5) AND (SMA_10 > ROC_20)
1.4546949827766067,0.1037495731283789,0.43629782178807774,1.4205035834589521,(Close > SMA_5) AND (SMA_10 > ROC_20)
1.452506701084373,0.10375649533457082,0.4362238037210355,1.4202911193373897,(Close > SMA_5) AND (ROC_20 < SMA_5)
1.452506701084373,0.10375649533457082,0.4362238037210355,1.4202911193373897,(Close > SMA_5) AND (ROC_20 < SMA_5)
1.452506701084373,0.10375649533457082,0.4362238037210355,1.4202911193373897,(Close > SMA_5) AND (ROC_20 < RSI_14)
1.452506701084373,0.10375649533457082,0.4362238037210355,1.4202911193373897,(Close > SMA_5) AND (RSI_21 > ROC_20)
1.4518307955903957,0.10005548892966225,0.4365811837494222,1.4225492559900144,(Close > SMA_5) AND (RSI_21 < SMA_60)
1.4518307955903957,0.10005548892966225,0.4365811837494222,1.4225492559900144,(Close > SMA_5) AND (SMA_60 > RSI_7)
1.4518307955903957,0.10005548892966225,0.4365811837494222,1.4225492559900144,(Close > SMA_5) AND (SMA_60 > RSI_14)
1.4518307955903957,0.10005548892966225,0.4365811837494222,1.4225492559900144,(Close > SMA_5) AND (ROC_20 < SMA_60)
1.4518307955903957,0.10005548892966225,0.4365811837494222,1.4225492559900144,(Close > SMA_5) AND (RSI_7 < SMA_60)
1.44592040035187,0.09153727732197041,0.4346053927278636,1.4199399124793433,(Close > SMA_5) AND (RSI_14 > 30)
1.429583035280122,0.07524140894200818,0.4422280645624968,1.4344442214037967,(Close > SMA_5) AND (RSI_14 < 60)
1.4191308940832965,0.09682348535424715,0.4354839613705279,1.417535447109217,(Close > SMA_5) AND (ROC_5 > -0.05)
1.4191308940832965,0.09682348535424715,0.4354839613705279,1.417535447109217,(Close > SMA_5) AND (ROC_5 > -0.05)
1.4191308940832965,0.09682348535424715,0.4354839613705279,1.417535447109217,(Close > SMA_5) AND (ROC_5 > -0.05)
1.417178685770565,0.08034997396035164,0.43707664318923184,1.4332677979598931,(Close > SMA_5) AND (SMA_120 > BB_LO_20)
1.417178685770565,0.08034997396035164,0.43707664318923184,1.4332677979598931,(Close > SMA_5) AND (SMA_120 > BB_LO_20)
1.417178685770565,0.08034997396035164,0.43707664318923184,1.4332677979598931,(Close > SMA_5) AND (BB_LO_20 < SMA_120)
1.410000496694191,0.09939998181433375,0.4365433028123327,1.4175199149442814,(Close > SMA_5) AND (BB_WIDTH_20 > ROC_5)
1.3905677219165211,0.0048006114854345265,0.42677868765287674,1.6310723337303095,(Close > SMA_5) AND (BB_WIDTH_20 < ROC_5)
1.3905677219165211,0.0048006114854345265,0.42677868765287674,1.6310723337303095,(Close > SMA_5) AND (ROC_5 > BB_WIDTH_20)
1.3768089651573057,0.05952050485433376,0.4349037309246925,1.4196606658579334,(Close > SMA_5) AND (RSI_21 < RSI_14)
1.3768089651573057,0.05952050485433376,0.4349037309246925,1.4196606658579334,(Close > SMA_5) AND (RSI_14 > RSI_21)
1.3768089651573057,0.05952050485433376,0.4349037309246925,1.4196606658579334,(Close > SMA_5) AND (RSI_21 < RSI_14)
1.370282191098269,0.0888323220886267,0.4342529088663076,1.4168765749843117,(Close > SMA_5) AND (RSI_21 > 30)
1.370282191098269,0.0888323220886267,0.4342529088663076,1.4168765749843117,(Close > SMA_5) AND (RSI_21 > 30)
1.3609095113775136,0.0579276816350324,0.44540735725569847,1.419090695643045,(Close > SMA_5) AND (RSI_7 < 60)
1.3374857124000283,0.07107932006138598,0.4357661094617896,1.4233655124138715,(Close > SMA_5) AND (RSI_14 < RSI_7)
1.3240008325202628,0.08381899169930568,0.4366622768220169,1.4109673980347828,(Close > SMA_5) AND (ROC_1 < 0.05)
1.3240008325202628,0.08381899169930568,0.4366622768220169,1.4109673980347828,(Close > SMA_5) AND (ROC_1 < 0.05)
1.316099085553854,0.06097687626624421,0.44374719485735914,1.4404646766266225,(Close > SMA_5) AND (ROC_1 > ROC_20)
1.316099085553854,0.06097687626624421,0.44374719485735914,1.4404646766266225,(Close > SMA_5) AND (ROC_20 < ROC_1)
1.3106708663712145,0.08760775618627452,0.43592062909179324,1.4147071233704518,(Close > SMA_5) AND (ROC_20 < BB_WIDTH_20)
1.3098922655905312,0.03405267433564258,0.45772301762114537,1.4036315450719559,(Close > SMA_5) AND (ROC_5 < 0)
1.3098922655905312,0.03405267433564258,0.45772301762114537,1.4036315450719559,(Close > SMA_5) AND (ROC_5 < 0)
1.3056290135016195,0.0567463515510721,0.4305744576557578,1.4269988532149749,(Close > SMA_5) AND (RSI_14 > 50)
1.3056290135016195,0.0567463515510721,0.4305744576557578,1.4269988532149749,(Close > SMA_5) AND (RSI_14 > 50)
1.3056290135016195,0.0567463515510721,0.4305744576557578,1.4269988532149749,(Close > SMA_5) AND (RSI_14 > 50)
1.3056290135016195,0.0567463515510721,0.4305744576557578,1.4269988532149749,(Close > SMA_5) AND (RSI_14 > 50)
1.3047704041900618,0.06478937361984767,0.4406791888444112,1.431409915515879,(Close > SMA_5) AND (ROC_20 < ROC_5)
1.3047704041900618,0.06478937361984767,0.4406791888444112,1.431409915515879,(Close > SMA_5) AND (ROC_5 > ROC_20)
1.294651774646895,0.03502531944287401,0.43857890354577933,1.4142234575288486,(Close > SMA_5) AND (RSI_14 > RSI_7)
1.294651774646895,0.03502531944287401,0.43857890354577933,1.4142234575288486,(Close > SMA_5) AND (RSI_14 > RSI_7)
1.2850270136603728,0.061332506811475396,0.4428197420731116,1.4335091771193584,(Close > SMA_5) AND (SMA_20 > SMA_10)
1.2812726233033032,0.0720022352513589,0.4320683973248164,1.4250766133781825,(Close > SMA_5) AND (ROC_5 > 0)
1.259983820518261,0.05666477427085149,0.4312561577861955,1.428568512903008,(Close > SMA_5) AND (SMA_10 < SMA_5)
1.2480126808974799,0.050558266685800525,0.4457649866839685,1.4145994935461201,(Close > SMA_5) AND (SMA_5 < SMA_10)
1.2343606765655588,0.07694511896541519,0.43642307261752017,1.412857294457387,(Close > SMA_5) AND (VOL_RATIO < 2.0)
1.232555893936697,0.06233642032435943,0.42959809182244035,1.424096811055529,(Close > SMA_5) AND (ROC_20 > -0.05)
1.232555893936697,0.06233642032435943,0.42959809182244035,1.424096811055529,(Close > SMA_5) AND (ROC_20 > -0.05)
1.224811434615748,0.0227603080795625,0.4381183645286411,1.4110668005908724,(Close > SMA_5) AND (BB_LO_20 > SMA_200)
1.224811434615748,0.0227603080795625,0.4381183645286411,1.4110668005908724,(Close > SMA_5) AND (BB_LO_20 > SMA_200)
1.224811434615748,0.0227603080795625,0.4381183645286411,1.4110668005908724,(Close > SMA_5) AND (SMA_200 < BB_LO_20)
1.208554306976337,0.03603219224833765,0.437000918297399,1.4031304775803426,(Close > SMA_5) AND (SMA_120 > SMA_200)
1.203023983805481,0.021659069001743577,0.4368491686755971,1.4584768413042801,(Close > SMA_5) AND (ROC_1 > 0.05)
1.203023983805481,0.021659069001743577,0.4368491686755971,1.4584768413042801,(Close > SMA_5) AND (ROC_1 > 0.05)
1.2024692105339176,0.039096003739962935,0.45225450068217365,1.3983471664434541,(Close > SMA_5) AND (RSI_7 < 50)
1.2024692105339176,0.039096003739962935,0.45225450068217365,1.3983471664434541,(Close > SMA_5) AND (RSI_7 < 50)
1.2020775225156273,0.05339071755050605,0.4464597886837076,1.4284619839432844,(Close > SMA_5) AND (ROC_20 < 0)
1.2008400924352465,0.07068856148984928,0.434110251922466,1.4123341865410861,(Close > SMA_5) AND (SMA_60 < BB_UP_20)
1.1859739508491054,0.03697734122148069,0.4635707498318404,1.4393380755206628,(Close > SMA_5) AND (RSI_21 < 40)
1.1858671828616971,0.04772797515624549,0.4298755047950302,1.425004477919618,(Close > SMA_5) AND (SMA_20 < SMA_5)
1.1704774436572627,0.049500383147984335,0.43002575184856107,1.4280742892450005,(Close > SMA_5) AND (RSI_7 > 60)
1.1704774436572627,0.049500383147984335,0.43002575184856107,1.4280742892450005,(Close > SMA_5) AND (RSI_7 > 60)
1.160101065393337,0.04454405476343133,0.4383927044742092,1.4218284651144584,(Close > SMA_5) AND (RSI_14 < RSI_21)
1.1448836677667553,0.04281323151936857,0.4305226850430742,1.4179458210824754,(Close > SMA_5) AND (SMA_10 > SMA_20)
1.137761323992587,0.046900260508384584,0.4287545369371639,1.422499936834389,(Close > SMA_5) AND (RSI_21 > 50)
1.137761323992587,0.046900260508384584,0.4287545369371639,1.422499936834389,(Close > SMA_5) AND (RSI_21 > 50)
1.137761323992587,0.046900260508384584,0.4287545369371639,1.422499936834389,(Close > SMA_5) AND (RSI_21 > 50)
1.137761323992587,0.046900260508384584,0.4287545369371639,1.422499936834389,(Close > SMA_5) AND (RSI_21 > 50)
1.1344254078367906,0.03621166276526327,0.4355507901729523,1.3981915417495936,(Close > SMA_5) AND (SMA_120 < SMA_60)
1.1333743546273922,0.0414200750102114,0.46416527566103005,1.404057708016871,(Close > SMA_5) AND (ROC_20 < -0.05)
1.1047764930990744,0.028744707805468304,0.438147036985615,1.4017424045928515,(Close > SMA_5) AND (RSI_21 > RSI_7)
1.1047764930990744,0.028744707805468304,0.438147036985615,1.4017424045928515,(Close > SMA_5) AND (RSI_21 > RSI_7)
1.1047764930990744,0.028744707805468304,0.438147036985615,1.4017424045928515,(Close > SMA_5) AND (RSI_21 > RSI_7)
1.0964536144555244,0.05527331125408704,0.4326643120993836,1.411398034043657,(Close > SMA_5) AND (ROC_1 < ROC_5)
1.0798598508163024,0.06200342482409003,0.4355390275036623,1.405180939122793,(Close > SMA_5) AND (VOL_RATIO < 1.5)
1.0798598508163024,0.06200342482409003,0.4355390275036623,1.405180939122793,(Close > SMA_5) AND (VOL_RATIO < 1.5)
1.0798598508163024,0.06200342482409003,0.4355390275036623,1.405180939122793,(Close > SMA_5) AND (VOL_RATIO < 1.5)
1.0798598508163024,0.06200342482409003,0.4355390275036623,1.405180939122793,(Close > SMA_5) AND (VOL_RATIO < 1.5)
